회사명,거래소코드,회계년도,액면가(원),종가(원)
가온미디어,078890,2013/01/02,500,4895
가온전선보통주,000500,2013/01/02,5000,22400
감성코퍼레이션,036620,2013/01/02,500,1175
강남제비스코보통주,000860,2013/01/02,1000,19650
강원랜드보통주,035250,2013/01/02,500,28650
강원에너지,114190,2013/01/02,500,4420
갤럭시아머니트리,094480,2013/01/02,500,2590
갤럭시아에스엠보통주,011420,2013/01/02,500,1590
경남기업보통주,000800,2013/01/02,5000,5320
경남스틸,039240,2013/01/02,500,6500
경남에너지보통주,008020,2013/01/02,500,4040
경남제약,053950,2013/01/02,500,681
경농보통주,002100,2013/01/02,500,3170
경동나비엔보통주,009450,2013/01/02,1000,11500
경동인베스트보통주,012320,2013/01/02,5000,76000
경동제약,011040,2013/01/02,1000,13250
경방보통주,000050,2013/01/02,5000,90000
경인양행보통주,012610,2013/01/02,500,2755
경인전자보통주,009140,2013/01/02,5000,13400
경창산업,024910,2013/01/02,500,4745
계룡건설산업보통주,013580,2013/01/02,5000,8020
계양전기보통주,012200,2013/01/02,500,2435
고려개발보통주,004200,2013/01/02,5000,1680
고려산업보통주,002140,2013/01/02,5000,5420
고려신용정보,049720,2013/01/02,500,992
고려아연보통주,010130,2013/01/02,5000,405000
고려제강보통주,002240,2013/01/02,1000,30650
고려제약,014570,2013/01/02,500,2880
고영테크놀러지,098460,2013/01/02,500,28000
골드앤에스,035290,2013/01/02,500,491
골드퍼시픽,038530,2013/01/02,500,1240
골프존뉴딘홀딩스,121440,2013/01/02,500,61900
광동제약보통주,009290,2013/01/02,1000,5900
광림,014200,2013/01/02,1000,2060
광명전기보통주,017040,2013/01/02,500,2530
광무,029480,2013/01/02,500,178
광전자보통주,017900,2013/01/02,500,1865
광주신세계보통주,037710,2013/01/02,5000,234000
광진실업,026910,2013/01/02,500,2340
교보증권보통주,030610,2013/01/02,5000,5040
구영테크,053270,2013/01/02,500,1475
국도화학보통주,007690,2013/01/02,5000,43100
국동보통주,005320,2013/01/02,500,1385
국보디자인,066620,2013/01/02,500,6880
국보보통주,001140,2013/01/02,5000,12350
국순당,043650,2013/01/02,500,7390
국영지앤엠,006050,2013/01/02,500,886
국일제지,078130,2013/01/02,5000,4360
국제약품보통주,002720,2013/01/02,1000,2820
그래디언트,035080,2013/01/02,500,7100
그랜드코리아레저보통주,114090,2013/01/02,500,29250
그린케미칼보통주,083420,2013/01/02,500,4810
극동유화보통주,014530,2013/01/02,5000,20600
글로벌스탠다드테크놀로지,083450,2013/01/02,500,4165
글로벌에스엠테크리미티드,900070,2013/01/02,0.5,1220
글로본,019660,2013/01/02,500,411
글로스텍(보통주),012410,2013/01/02,500,3735
금강공업보통주,014280,2013/01/02,5000,14750
금강철강,053260,2013/01/02,500,2380
금빛,045890,2013/01/02,500,1865
금성테크,058370,2013/01/02,500,544
금양보통주,001570,2013/01/02,500,1070
금호건설보통주,002990,2013/01/02,5000,1590
금호석유화학보통주,011780,2013/01/02,5000,138000
금호전기보통주,001210,2013/01/02,5000,21000
금호타이어보통주,073240,2013/01/02,5000,13100
금화피에스시,036190,2013/01/02,500,20300
기산텔레콤,035460,2013/01/02,500,1935
기아보통주,000270,2013/01/02,5000,56300
까뮤이앤씨보통주,013700,2013/01/02,5000,1950
깨끗한나라보통주,004540,2013/01/02,5000,4605
나노신소재,121600,2013/01/02,500,16100
나노엔텍,039860,2013/01/02,500,3850
나노캠텍,091970,2013/01/02,500,3305
나노트로닉스,010670,2013/01/02,500,4870
나라엠앤디,051490,2013/01/02,500,2445
나이벡,138610,2013/01/02,500,4005
나이스디앤비,130580,2013/01/02,500,2770
나이스정보통신,036800,2013/01/02,500,5140
나이스평가정보,030190,2013/01/02,1000,5400
남광토건보통주,001260,2013/01/02,5000,900
남선알미늄보통주,008350,2013/01/02,500,512
남성보통주,004270,2013/01/02,5000,7190
남양유업보통주,003920,2013/01/02,5000,950000
남해화학보통주,025860,2013/01/02,1000,7870
남화토건,091590,2013/01/02,500,5170
네오리진,094860,2013/01/02,500,2930
네오위즈,095660,2013/01/02,500,25750
네오위즈홀딩스,042420,2013/01/02,500,14300
네오티스,085910,2013/01/02,500,4900
네오팜,092730,2013/01/02,500,6030
네오퍼플,028090,2013/01/02,500,612
네이블커뮤니케이션즈,153460,2013/01/02,500,14150
네이처셀,007390,2013/01/02,500,393
네패스,033640,2013/01/02,500,14250
넥센보통주,005720,2013/01/02,5000,79000
넥센타이어보통주,002350,2013/01/02,500,16200
넥솔론보통주,110570,2013/01/02,500,1325
넥스턴바이오사이언스,089140,2013/01/02,500,3250
넥스트아이,137940,2013/01/02,500,7350
넥슨지티,041140,2013/01/02,500,7090
노루페인트 보통주,090350,2013/01/02,500,4630
노루홀딩스보통주,000320,2013/01/02,500,8920
노블엠앤비,106520,2013/01/02,500,16100
녹십자보통주,006280,2013/01/02,5000,139000
녹십자셀,031390,2013/01/02,500,4250
녹십자홀딩스보통주,005250,2013/01/02,500,15350
녹원씨엔아이,065560,2013/01/02,500,2110
농심보통주,004370,2013/01/02,5000,272000
농심홀딩스보통주,072710,2013/01/02,5000,60300
농업회사법인농우바이오,054050,2013/01/02,500,21750
누리플랜,069140,2013/01/02,500,6860
누리플렉스,040160,2013/01/02,500,5030
뉴로스,126870,2013/01/02,500,6370
뉴보텍,060260,2013/01/02,500,587
뉴인텍,012340,2013/01/02,500,1165
뉴프렉스,085670,2013/01/02,500,5000
다날,064260,2013/01/02,500,11500
다믈멀티미디어,093640,2013/01/02,500,2120
다산네트웍스,039560,2013/01/02,500,4765
다스코보통주,058730,2013/01/02,500,2830
다올투자증권보통주,030210,2013/01/02,5000,2375
다우기술보통주,023590,2013/01/02,500,16600
다우데이타,032190,2013/01/02,500,3280
다원시스,068240,2013/01/02,500,7060
다함이텍(보통주),009280,2013/01/02,5000,17800
대교보통주,019680,2013/01/02,500,6460
대구백화점보통주,006370,2013/01/02,5000,14950
대덕GDS보통주,004130,2013/01/02,500,17400
대덕보통주,008060,2013/01/02,500,10600
대동금속,020400,2013/01/02,5000,22650
대동기어,008830,2013/01/02,5000,17500
대동보통주,000490,2013/01/02,1000,5550
대동스틸,048470,2013/01/02,500,3335
대륙제관,004780,2013/01/02,500,5040
대림B&Co보통주,005750,2013/01/02,1000,2255
대림제지,017650,2013/01/02,500,3185
대림통상보통주,006570,2013/01/02,1000,4090
대명소노시즌,007720,2013/01/02,2500,3710
대봉엘에스,078140,2013/01/02,500,2960
대상보통주,001680,2013/01/02,1000,27950
대상홀딩스 보통주,084690,2013/01/02,1000,6650
대성미생물연구소,036480,2013/01/02,5000,38350
대성산업보통주,128820,2013/01/02,5000,14950
대성에너지보통주,117580,2013/01/02,1000,5480
대성창업투자,027830,2013/01/02,500,896
대성파인텍,104040,2013/01/02,500,4425
대성합동지주보통주,005620,2013/01/02,5000,32450
대성홀딩스보통주,016710,2013/01/02,1000,8070
대신증권그로쓰알파기업인수목적,123550,2013/01/02,1000,2045
대신증권보통주,003540,2013/01/02,5000,10200
대아티아이,045390,2013/01/02,100,1680
대양금속보통주,009190,2013/01/02,500,133
대양전기공업,108380,2013/01/02,500,12950
대양제지공업,006580,2013/01/02,5000,11350
대영포장보통주,014160,2013/01/02,500,862
대우건설보통주,047040,2013/01/02,5000,10150
대우전자부품보통주,009320,2013/01/02,500,666
대우조선해양보통주,042660,2013/01/02,5000,28350
대웅보통주,003090,2013/01/02,2500,23950
대웅제약보통주,069620,2013/01/02,2500,46800
대원강업보통주,000430,2013/01/02,500,8900
대원미디어,048910,2013/01/02,500,10400
대원산업,005710,2013/01/02,500,5960
대원전선보통주,006340,2013/01/02,500,780
대원제약보통주,003220,2013/01/02,500,9600
대원화성보통주,024890,2013/01/02,500,952
대유에이텍,002880,2013/01/02,500,1560
대유플러스보통주,000300,2013/01/02,500,1555
대정화금,120240,2013/01/02,500,9330
대주산업,003310,2013/01/02,500,673
대주전자재료,078600,2013/01/02,500,10550
대창단조보통주,015230,2013/01/02,5000,41400
대창보통주,012800,2013/01/02,500,1325
대창솔루션,096350,2013/01/02,500,3245
대한과학,131220,2013/01/02,500,11750
대한광통신,010170,2013/01/02,500,1485
대한그린파워,060900,2013/01/02,500,1550
대한뉴팜,054670,2013/01/02,500,5280
대한방직보통주,001070,2013/01/02,5000,20300
대한약품공업,023910,2013/01/02,500,14300
대한유화보통주,006650,2013/01/02,5000,55100
대한전선보통주,001440,2013/01/02,2500,3800
대한제강 보통주,084010,2013/01/02,1000,8210
대한제당보통주,001790,2013/01/02,2500,26150
대한제분보통주,001130,2013/01/02,5000,139000
대한항공보통주,003490,2013/01/02,5000,46500
대한해운보통주,005880,2013/01/02,5000,6240
대한화섬보통주,003830,2013/01/02,5000,62900
대현보통주,016090,2013/01/02,500,1120
대호에이엘보통주,069460,2013/01/02,500,2370
대호특수강,021040,2013/01/02,500,1080
대화제약,067080,2013/01/02,500,7740
더이앤엠,089230,2013/01/02,500,4630
더존비즈온보통주,012510,2013/01/02,500,11700
덕산하이메탈,077360,2013/01/02,200,22050
덕성보통주,004830,2013/01/02,500,3195
덕양산업보통주,024900,2013/01/02,5000,14550
데코앤이,017680,2013/01/02,500,800
도이치모터스,067990,2013/01/02,500,3255
도화엔지니어링보통주,002150,2013/01/02,500,9300
동국산업,005160,2013/01/02,1000,3505
동국알앤에스,075970,2013/01/02,1000,1435
동국에스엔씨,100130,2013/01/02,500,2870
동국제강보통주,001230,2013/01/02,5000,14200
동국제약,086450,2013/01/02,2500,22400
동방보통주,004140,2013/01/02,1000,3850
동방선기,099410,2013/01/02,500,4830
동방아그로보통주,007590,2013/01/02,500,6240
동부건설보통주,005960,2013/01/02,5000,3530
동부티에스블랙펄기업인수목적,128910,2013/01/02,100,2000
동서,026960,2013/01/02,500,18250
동성제약보통주,002210,2013/01/02,1000,3900
동성케미컬보통주,102260,2013/01/02,1000,5710
동성하이켐,013450,2013/01/02,500,5720
동성화인텍,033500,2013/01/02,500,7740
동성화학보통주,005190,2013/01/02,1000,24250
동신건설,025950,2013/01/02,500,3640
동아쏘시오홀딩스보통주,000640,2013/01/02,5000,116000
동아엘텍,088130,2013/01/02,500,4630
동아지질보통주,028100,2013/01/02,500,10850
동아화성,041930,2013/01/02,500,3735
동양건설산업(보통주),005900,2013/01/02,5000,3030
동양고속보통주,084670,2013/01/02,5000,20800
동양보통주,001520,2013/01/02,500,761
동양생명보험보통주,082640,2013/01/02,5000,10400
동양에스텍,060380,2013/01/02,500,1895
동양이엔피,079960,2013/01/02,500,14850
동양철관보통주,008970,2013/01/02,500,1805
동우팜투테이블,088910,2013/01/02,500,3075
동원F&B보통주,049770,2013/01/02,5000,73100
동원개발,013120,2013/01/02,5000,11500
동원산업보통주,006040,2013/01/02,5000,288000
동원수산보통주,030720,2013/01/02,5000,13650
동원시스템즈보통주,014820,2013/01/02,500,1190
동일고무벨트보통주,163560,2013/01/02,500,8160
동일금속,109860,2013/01/02,500,13600
동일기연,032960,2013/01/02,500,9450
동일산업보통주,004890,2013/01/02,5000,48650
동일철강,023790,2013/01/02,500,4305
동진쎄미켐,005290,2013/01/02,500,4390
동화기업,025900,2013/01/02,500,7420
동화약품보통주,000020,2013/01/02,1000,6090
두산건설보통주,011160,2013/01/02,5000,2490
두산보통주,000150,2013/01/02,5000,131500
두산에너빌리티보통주,034020,2013/01/02,5000,45850
듀오백,073190,2013/01/02,1000,3900
드래곤플라이,030350,2013/01/02,500,13550
드림어스컴퍼니,060570,2013/01/02,500,2415
디모아,016670,2013/01/02,500,1300
디브이에스코리아,046400,2013/01/02,500,442
디스플레이테크,066670,2013/01/02,500,6550
디씨엠보통주,024090,2013/01/02,500,10400
디아이디,074130,2013/01/02,500,4200
디아이보통주,003160,2013/01/02,500,3930
디아이씨 보통주,092200,2013/01/02,500,4360
디아크,078590,2013/01/02,500,1860
디알비동일보통주,004840,2013/01/02,500,7080
디에스,051710,2013/01/02,500,1475
디에스케이,109740,2013/01/02,500,2660
디에스티,033430,2013/01/02,500,395
디에이치오토웨어,025440,2013/01/02,500,802
디에이피,066900,2013/01/02,500,6600
디엔에이링크,127120,2013/01/02,500,11900
디엔에프,092070,2013/01/02,500,13200
디엔오토모티브보통주,007340,2013/01/02,500,15800
디엠에스,068790,2013/01/02,500,2930
디오,039840,2013/01/02,500,10300
디와이보통주,013570,2013/01/02,500,10700
디와이피엔에프,104460,2013/01/02,500,6220
디웍스글로벌,071530,2013/01/02,500,364
디이엔티,079810,2013/01/02,500,1770
디젠스,113810,2013/01/02,500,1815
디지아이,043360,2013/01/02,500,2440
디지털대성,068930,2013/01/02,500,2325
디지텍시스템스,091690,2013/01/02,500,10450
디지틀조선일보,033130,2013/01/02,500,2075
디케이락,105740,2013/01/02,500,11400
딜리,131180,2013/01/02,100,1505
라온시큐어,042510,2013/01/02,500,787
라이트론,069540,2013/01/02,500,3500
라이프앤비,034010,2013/01/02,500,234
락앤락보통주,115390,2013/01/02,500,23700
럭슬,033600,2013/01/02,500,1680
레드로버,060300,2013/01/02,500,5440
레드캡투어,038390,2013/01/02,500,14250
레이젠,047440,2013/01/02,500,1585
렉스엘이앤지,004790,2013/01/02,500,798
로보스타,090360,2013/01/02,500,5390
로엔엔터테인먼트,016170,2013/01/02,500,13750
로체시스템즈,071280,2013/01/02,500,3290
로케트전기보통주,000420,2013/01/02,5000,7930
롯데관광개발 보통주,032350,2013/01/02,500,12250
롯데미도파(보통주),004010,2013/01/02,5000,13800
롯데손해보험보통주,000400,2013/01/02,1000,3090
롯데쇼핑 보통주,023530,2013/01/02,5000,383000
롯데정밀화학보통주,004000,2013/01/02,5000,62000
롯데지주보통주,004990,2013/01/02,5000,1610000
롯데칠성음료보통주,005300,2013/01/02,5000,1511000
롯데케미칼보통주,011170,2013/01/02,5000,257000
롯데푸드보통주,002270,2013/01/02,5000,669000
롯데하이마트보통주,071840,2013/01/02,5000,67800
루멘스,038060,2013/01/02,500,7150
루트로닉,085370,2013/01/02,500,4910
룩손에너지홀딩스,033550,2013/01/02,500,640
룽투코리아,060240,2013/01/02,500,1700
리노공업,058470,2013/01/02,500,35650
리노스,039980,2013/01/02,500,2110
리더스 기술투자,019570,2013/01/02,500,312
리더스코스메틱,016100,2013/01/02,500,4420
리드코프,012700,2013/01/02,500,4355
링네트,042500,2013/01/02,500,2230
마니커보통주,027740,2013/01/02,500,621
마이다스 코스피200커버드콜5%OTM증권상장지수투자신탁(주식),137930,2013/01/02,0,10610
마이스코,088700,2013/01/02,500,774
마이크로컨텍솔루션,098120,2013/01/02,500,3385
마제스타,035480,2013/01/02,500,5490
마크로젠,038290,2013/01/02,500,29200
매일홀딩스,005990,2013/01/02,500,31250
매커스,093520,2013/01/02,500,1530
맥스로텍,141070,2013/01/02,500,6570
맥쿼리한국인프라투융자회사 보통주,088980,2013/01/02,0,6630
멀티캠퍼스,067280,2013/01/02,500,42550
메가스터디,072870,2013/01/02,500,76600
메디앙스,014100,2013/01/02,500,13800
메디콕스,054180,2013/01/02,500,453
메디톡스,086900,2013/01/02,500,82800
메디포스트,078160,2013/01/02,500,81900
메디프론디비티,065650,2013/01/02,500,3835
메리츠금융지주회사보통주,138040,2013/01/02,500,3985
메리츠증권보통주,008560,2013/01/02,1000,1420
메리츠화재해상보험보통주,000060,2013/01/02,500,13200
메지온,140410,2013/01/02,500,20050
메타랩스보통주,090370,2013/01/02,500,6260
메타바이오메드,059210,2013/01/02,500,2455
멜파스,096640,2013/01/02,500,27300
명문제약 보통주,017180,2013/01/02,500,3040
모나리자보통주,012690,2013/01/02,500,4000
모나미보통주,005360,2013/01/02,1000,3260
모다이노칩,080420,2013/01/02,500,13150
모다정보통신,149940,2013/01/02,500,7140
모두투어네트워크,080160,2013/01/02,500,29500
모린스,110310,2013/01/02,500,3645
모베이스,101330,2013/01/02,500,13650
모베이스전자,012860,2013/01/02,500,1820
모토닉보통주,009680,2013/01/02,500,12600
모헨즈,006920,2013/01/02,500,2785
무궁화인포메이션테크놀로지,038340,2013/01/02,500,2490
무림에스피,001810,2013/01/02,500,2255
무림페이퍼보통주,009200,2013/01/02,2500,2420
무림피앤피보통주,009580,2013/01/02,2500,3775
무학보통주,033920,2013/01/02,200,13750
문배철강보통주,008420,2013/01/02,500,1725
미래나노텍,095500,2013/01/02,500,12050
미래산업보통주,025560,2013/01/02,100,325
미래아이앤지보통주,007120,2013/01/02,500,4090
미래에셋 TIGER S&P500선물 증권상장지수투자신탁(주식-파생형),143850,2013/01/02,0,15220
미래에셋 TIGER 구리실물 특별자산상장지수투자신탁(금속),160580,2013/01/02,0,8890
미래에셋 TIGER 금속선물 특별자산상장지수투자신탁(금속-파생형),139310,2013/01/02,0,7475
미래에셋 TIGER 금은선물 특별자산상장지수투자신탁(금속-파생형),139320,2013/01/02,0,10780
미래에셋 TIGER 농산물선물 특별자산상장지수투자신탁(농산물-파생형),137610,2013/01/02,0,10230
미래에셋 TIGER 단기통안채증권상장지수투자신탁(채권),157450,2013/01/02,0,100185
미래에셋 TIGER 레버리지 증권상장지수투자신탁(주식-파생형),123320,2013/01/02,0,12115
미래에셋 TIGER 블루칩30 증권상장지수투자신탁(주식),139300,2013/01/02,0,7065
미래에셋 TIGER 원유선물 특별자산상장지수투자신탁(원유-파생형),130680,2013/01/02,0,9620
미래에셋 TIGER 인버스 증권상장지수투자신탁(주식-파생형),123310,2013/01/02,0,7730
미래에셋 TIGER 중국소비테마 증권상장지수투자신탁(주식),150460,2013/01/02,0,6890
미래에셋맵스아시아퍼시픽부동산공모1호,094800,2013/01/02,0,3115
미래에셋증권보통주,006800,2013/01/02,5000,12750
미래에셋증권보통주,037620,2013/01/02,5000,36850
미래컴퍼니,049950,2013/01/02,500,14300
미원상사보통주,002840,2013/01/02,5000,145000
미원홀딩스 보통주,107590,2013/01/02,5000,259000
미원화학보통주,134380,2013/01/02,1000,24550
미창석유공업보통주,003650,2013/01/02,5000,53800
미코,059090,2013/01/02,500,2495
바른손,018700,2013/01/02,1000,1690
바른손이앤에이,035620,2013/01/02,500,1555
바이넥스,053030,2013/01/02,500,4885
바이오니아,064550,2013/01/02,500,9760
바이오스마트,038460,2013/01/02,500,2560
바이오톡스텍,086040,2013/01/02,500,4630
바이온,032980,2013/01/02,500,1265
바텍,043150,2013/01/02,500,10750
백광산업보통주,001340,2013/01/02,500,4190
백금티앤에이,046310,2013/01/02,500,1710
백산보통주,035150,2013/01/02,500,4425
버킷스튜디오,066410,2013/01/02,500,879
범양건영보통주,002410,2013/01/02,5000,37800
베뉴지,019010,2013/01/02,5000,5150
벽산건설(보통주),002530,2013/01/02,5000,1285
벽산보통주,007210,2013/01/02,500,1925
보락보통주,002760,2013/01/02,1000,3225
보령보통주,003850,2013/01/02,2500,23200
보루네오가구보통주,004740,2013/01/02,500,2170
보성파워텍,006910,2013/01/02,500,1880
보타바이오,026260,2013/01/02,500,319
보해양조보통주,000890,2013/01/02,500,758
부-스타,008470,2013/01/02,500,4955
부광약품보통주,003000,2013/01/02,500,14050
부국증권보통주,001270,2013/01/02,5000,17400
부국철강 보통주,026940,2013/01/02,500,1980
부국퓨쳐스타즈기업인수목적,123300,2013/01/02,500,2000
부방,014470,2013/01/02,500,2690
부산도시가스보통주,015350,2013/01/02,5000,20500
부산방직공업,025270,2013/01/02,5000,15700
부산산업보통주,011390,2013/01/02,5000,15400
부산주공보통주,005030,2013/01/02,500,1580
뷰웍스,100120,2013/01/02,500,19650
브리지텍,064480,2013/01/02,500,3315
브이티지엠피,018290,2013/01/02,500,416
블레이드엔터테인먼트,044480,2013/01/02,500,1750
블루콤,033560,2013/01/02,500,11300
비덴트,121800,2013/01/02,500,4310
비보존제약,082800,2013/01/02,500,2940
비비안보통주,002070,2013/01/02,1000,7340
비상교육 보통주,100220,2013/01/02,500,14250
비아트론,141000,2013/01/02,500,12750
비에이치,090460,2013/01/02,500,12100
비에이치아이,083650,2013/01/02,500,27000
비엔지티,032790,2013/01/02,500,800
비엘팜텍,065170,2013/01/02,500,1510
비엠티,086670,2013/01/02,500,5260
비지에프에코머티리얼즈,126600,2013/01/02,500,6040
비츠로셀,082920,2013/01/02,500,5790
비츠로시스,054220,2013/01/02,500,2510
비츠로테크,042370,2013/01/02,500,5290
비케이탑스보통주,030790,2013/01/02,500,956
비케이홀딩스,050090,2013/01/02,500,1275
비트컴퓨터,032850,2013/01/02,500,5110
빅솔론,093190,2013/01/02,500,6620
빅텍,065450,2013/01/02,200,1485
빙그레보통주,005180,2013/01/02,5000,113000
빛샘전자,072950,2013/01/02,500,6480
사람인에이치알,143240,2013/01/02,500,15700
사조대림보통주,003960,2013/01/02,5000,13900
사조동아원보통주,008040,2013/01/02,500,2970
사조산업보통주,007160,2013/01/02,5000,50300
사조씨푸드보통주,014710,2013/01/02,1000,6360
사조오양보통주,006090,2013/01/02,5000,11500
사조해표보통주,079660,2013/01/02,5000,12200
사파이어테크놀로지,123260,2013/01/02,500,28000
삼기,122350,2013/01/02,100,4885
삼륭물산,014970,2013/01/02,500,2710
삼목에스폼,018310,2013/01/02,500,5860
삼보모터스,053700,2013/01/02,500,5600
삼보산업,009620,2013/01/02,500,16650
삼보판지,023600,2013/01/02,5000,34000
삼부토건보통주,001470,2013/01/02,5000,4230
삼성 KODEX 골드선물특별자산상장지수투자신탁(금-파생형)(H),132030,2013/01/02,0,12975
삼성 KODEX 구리선물특별자산상장지수투자신탁(구리-파생형)(H),138910,2013/01/02,0,8435
삼성 KODEX 은선물특별자산상장지수투자신탁(은-파생형)(H),144600,2013/01/02,0,7825
삼성 KODEX 콩선물특별자산상장지수투자신탁(콩-파생형)(H),138920,2013/01/02,0,11115
삼성KODEX10년국채선물증권상장지수투자신탁[채권-파생형],152380,2013/01/02,0,53990
삼성KODEX단기채권증권상장지수투자신탁[채권],153130,2013/01/02,0,100070
삼성KODEX레버리지증권상장지수투자신탁[주식-파생형],122630,2013/01/02,0,13495
삼성KODEX인버스증권상장지수투자신탁[주식-파생형],114800,2013/01/02,0,7230
삼성KODEX주식&골드선물(H)혼합자산상장지수투자신탁[혼합자산-파생형],166060,2013/01/02,0,10005
삼성KODEX태양광증권상장지수투자신탁[주식],144750,2013/01/02,0,17485
삼성SDI보통주,006400,2013/01/02,5000,152500
삼성공조보통주,006660,2013/01/02,500,7200
삼성물산보통주,000830,2013/01/02,5000,63700
삼성생명보험보통주,032830,2013/01/02,500,95600
삼성엔지니어링보통주,028050,2013/01/02,5000,167000
삼성전기보통주,009150,2013/01/02,5000,101000
삼성전자보통주,005930,2013/01/02,5000,1576000
삼성제약,001360,2013/01/02,500,2870
삼성중공업보통주,010140,2013/01/02,5000,38650
삼성증권보통주,016360,2013/01/02,5000,56300
삼성출판사보통주,068290,2013/01/02,500,3960
삼성카드 보통주,029780,2013/01/02,5000,36550
삼성화재해상보험보통주,000810,2013/01/02,500,214000
삼아알미늄보통주,006110,2013/01/02,500,2990
삼아제약,009300,2013/01/02,1000,10300
삼양사보통주,145990,2013/01/02,5000,49350
삼양식품보통주,003230,2013/01/02,5000,24600
삼양엔텍(보통주),008720,2013/01/02,5000,19400
삼양제넥스보통주,003940,2013/01/02,5000,56200
삼양통상보통주,002170,2013/01/02,5000,21450
