회사명,거래소코드,회계년도,액면가(원),종가(원)
휴니드테크놀러지스보통주,005870,2014/01/02,5000,3510
휴림로봇,090710,2014/01/02,500,3325
휴맥스,115160,2014/01/02,500,11800
휴맥스홀딩스,028080,2014/01/02,500,9370
휴먼엔,032860,2014/01/02,500,908
휴비스보통주,079980,2014/01/02,5000,10400
휴비츠,065510,2014/01/02,500,15700
휴스틸보통주,005010,2014/01/02,5000,18100
휴온스글로벌,084110,2014/01/02,500,39200
흥구석유,024060,2014/01/02,100,1980
흥국,010240,2014/01/02,500,3990
흥국화재해상보험보통주,000540,2014/01/02,5000,4150
흥아해운보통주,003280,2014/01/02,500,1275
희림종합건축사사무소,037440,2014/01/02,500,5620
