회사명,거래소코드,회계년도,액면가(원),종가(원)
테크엘,064520,2016/12/20,500,1605
테크엘,064520,2016/12/21,500,1585
테크엘,064520,2016/12/22,500,1580
테크엘,064520,2016/12/23,500,1590
테크엘,064520,2016/12/26,500,1565
테크엘,064520,2016/12/27,500,1570
테크엘,064520,2016/12/28,500,1615
테크엘,064520,2016/12/29,500,1670
테크윙,089030,2016/12/20,500,13150
테크윙,089030,2016/12/21,500,13850
테크윙,089030,2016/12/22,500,13900
테크윙,089030,2016/12/23,500,13900
테크윙,089030,2016/12/26,500,13650
테크윙,089030,2016/12/27,500,13900
테크윙,089030,2016/12/28,500,13700
테크윙,089030,2016/12/29,500,13800
텔레칩스,054450,2016/12/20,500,9980
텔레칩스,054450,2016/12/21,500,10050
텔레칩스,054450,2016/12/22,500,9860
텔레칩스,054450,2016/12/23,500,10550
텔레칩스,054450,2016/12/26,500,10500
텔레칩스,054450,2016/12/27,500,10650
텔레칩스,054450,2016/12/28,500,10700
텔레칩스,054450,2016/12/29,500,10800
텔레필드,091440,2016/12/20,500,4580
텔레필드,091440,2016/12/21,500,4690
텔레필드,091440,2016/12/22,500,4795
텔레필드,091440,2016/12/23,500,4650
텔레필드,091440,2016/12/26,500,4520
텔레필드,091440,2016/12/27,500,4340
텔레필드,091440,2016/12/28,500,4350
텔레필드,091440,2016/12/29,500,4305
텔코웨어 보통주,078000,2016/12/20,500,11400
텔코웨어 보통주,078000,2016/12/21,500,11550
텔코웨어 보통주,078000,2016/12/22,500,11550
텔코웨어 보통주,078000,2016/12/23,500,11700
텔코웨어 보통주,078000,2016/12/26,500,11700
텔코웨어 보통주,078000,2016/12/27,500,12000
텔코웨어 보통주,078000,2016/12/28,500,11600
텔코웨어 보통주,078000,2016/12/29,500,11500
텔콘알에프제약,200230,2016/12/20,100,4275
텔콘알에프제약,200230,2016/12/21,100,4410
텔콘알에프제약,200230,2016/12/22,100,4430
텔콘알에프제약,200230,2016/12/23,100,4365
텔콘알에프제약,200230,2016/12/26,100,4130
텔콘알에프제약,200230,2016/12/27,100,4210
텔콘알에프제약,200230,2016/12/28,100,4355
텔콘알에프제약,200230,2016/12/29,100,4275
토니모리보통주,214420,2016/12/20,200,23400
토니모리보통주,214420,2016/12/21,200,23050
토니모리보통주,214420,2016/12/22,200,23050
토니모리보통주,214420,2016/12/23,200,23000
토니모리보통주,214420,2016/12/26,200,22750
토니모리보통주,214420,2016/12/27,200,22250
토니모리보통주,214420,2016/12/28,200,22650
토니모리보통주,214420,2016/12/29,200,22750
토박스코리아,215480,2016/12/20,100,2155
토박스코리아,215480,2016/12/21,100,2125
토박스코리아,215480,2016/12/22,100,2115
토박스코리아,215480,2016/12/23,100,2065
토박스코리아,215480,2016/12/26,100,2125
토박스코리아,215480,2016/12/27,100,2110
토박스코리아,215480,2016/12/28,100,2110
토박스코리아,215480,2016/12/29,100,2115
토비스,051360,2016/12/20,500,8470
토비스,051360,2016/12/21,500,8470
토비스,051360,2016/12/22,500,8380
토비스,051360,2016/12/23,500,8430
토비스,051360,2016/12/26,500,8400
토비스,051360,2016/12/27,500,8450
토비스,051360,2016/12/28,500,8420
토비스,051360,2016/12/29,500,8470
토탈소프트뱅크,045340,2016/12/20,500,4140
토탈소프트뱅크,045340,2016/12/21,500,4415
토탈소프트뱅크,045340,2016/12/22,500,4295
토탈소프트뱅크,045340,2016/12/23,500,4235
토탈소프트뱅크,045340,2016/12/26,500,3980
토탈소프트뱅크,045340,2016/12/27,500,3920
토탈소프트뱅크,045340,2016/12/28,500,3970
토탈소프트뱅크,045340,2016/12/29,500,3865
톱텍,108230,2016/12/20,500,21800
톱텍,108230,2016/12/21,500,22550
톱텍,108230,2016/12/22,500,22300
톱텍,108230,2016/12/23,500,22250
