회사명,거래소코드,회계년도,액면가(원),종가(원)
푸드웰,005670,2011/01/03,5000,43050
푸른기술,094940,2011/01/03,500,3175
푸른상호저축은행,007330,2011/01/03,1000,3650
풀무원보통주,017810,2011/01/03,5000,41800
풍국주정공업,023900,2011/01/03,500,4975
풍림산업(보통주),001310,2011/01/03,5000,2090
풍산 보통주,103140,2011/01/03,5000,48200
풍산홀딩스보통주,005810,2011/01/03,5000,42200
프럼파스트,035200,2011/01/03,500,1880
프로텍,053610,2011/01/03,500,10900
프리엠스,053160,2011/01/03,500,3665
프리젠,060910,2011/01/03,500,926
플래스크,041590,2011/01/03,500,1125
플랜티넷,075130,2011/01/03,500,5800
플레이그램보통주,009810,2011/01/03,500,718
플레이위드,023770,2011/01/03,500,2860
플렉스컴,065270,2011/01/03,500,6540
피델릭스,032580,2011/01/03,500,1545
피씨디렉트,051380,2011/01/03,500,2555
피에스케이홀딩스,031980,2011/01/03,500,7240
피에스텍,002230,2011/01/03,500,4250
피에이치씨,057880,2011/01/03,500,2500
피에이치에이,043370,2011/01/03,500,16200
피엔풍년,024940,2011/01/03,5000,12100
피엘에이,082390,2011/01/03,500,3470
피제이메탈,128660,2011/01/03,500,2775
피제이전자,006140,2011/01/03,5000,33900
하나금융지주보통주,086790,2011/01/03,5000,44200
하나마이크론,067310,2011/01/03,500,11900
하나투어,039130,2011/01/03,500,44100
하림홀딩스,024660,2011/01/03,500,4335
하이드로리튬,101670,2011/01/03,500,3445
하이록코리아,013030,2011/01/03,500,14400
하이비젼시스템,126700,2011/01/03,100,2015
하이소닉,106080,2011/01/03,500,5010
하이스틸 보통주,071090,2011/01/03,5000,16100
하이텍팜,106190,2011/01/03,500,18600
하이트론씨스템즈보통주,019490,2011/01/03,2500,4340
하이트맥주 (보통주),103150,2011/01/03,5000,121500
하이트진로보통주,000080,2011/01/03,5000,35600
하이트진로홀딩스보통주,000140,2011/01/03,5000,20200
하츠,066130,2011/01/03,500,3340
한국가구,004590,2011/01/03,1000,12100
한국가스공사보통주,036460,2011/01/03,5000,47950
한국경제티브이,039340,2011/01/03,500,2740
한국공항보통주,005430,2011/01/03,5000,46150
한국기업평가,034950,2011/01/03,5000,18850
한국내화보통주,010040,2011/01/03,500,3470
한국단자공업보통주,025540,2011/01/03,500,19750
한국석유공업보통주,004090,2011/01/03,5000,51400
한국선재,025550,2011/01/03,500,2960
한국수출포장공업보통주,002200,2011/01/03,5000,12800
한국쉘석유보통주,002960,2011/01/03,5000,218500
한국알콜산업,017890,2011/01/03,500,4330
한국앤컴퍼니보통주,000240,2011/01/03,500,33200
한국외환은행(보통주),004940,2011/01/03,5000,11700
한국유나이티드제약 보통주,033270,2011/01/03,500,6500
한국유리공업보통주,002000,2011/01/03,5000,31150
한국전기초자(보통주),009720,2011/01/03,5000,54500
한국전력공사보통주,015760,2011/01/03,5000,30050
한국전력기술 보통주,052690,2011/01/03,200,89700
한국전자금융,063570,2011/01/03,500,2975
한국전자인증,041460,2011/01/03,500,2470
한국전자홀딩스보통주,006200,2011/01/03,500,1665
한국정밀기계,101680,2011/01/03,500,29850
한국정보공학,039740,2011/01/03,500,3740
한국정보통신,025770,2011/01/03,500,4095
한국제지보통주,002300,2011/01/03,5000,25750
한국조선해양보통주,009540,2011/01/03,5000,435000
한국주강보통주,025890,2011/01/03,500,4440
한국주철관공업보통주,000970,2011/01/03,500,3740
한국철강보통주,104700,2011/01/03,5000,29550
한국카본보통주,017960,2011/01/03,500,5750
한국캐피탈,023760,2011/01/03,500,503
한국컴퓨터,054040,2011/01/03,500,3975
한국콜마홀딩스보통주,024720,2011/01/03,500,8120
한국큐빅,021650,2011/01/03,500,1900
한국테크놀로지,053590,2011/01/03,500,4255
한국토지신탁,034830,2011/01/03,1000,774
한국투자금융지주보통주,071050,2011/01/03,5000,44450
한국투자신성장1호기업인수목적회사,123290,2011/01/03,200,2205
한국특강보통주,007280,2011/01/03,5000,49600
한국팩키지,037230,2011/01/03,500,1095
한국프랜지공업보통주,010100,2011/01/03,5000,15500
한국화장품보통주,123690,2011/01/03,500,2985
한국화장품제조보통주,003350,2011/01/03,500,6510
한글과컴퓨터,030520,2011/01/03,500,5610
한네트,052600,2011/01/03,500,2700
한농화성보통주,011500,2011/01/03,500,3685
한독보통주,002390,2011/01/03,500,15600
한라보통주,014790,2011/01/03,5000,19650
한라아이엠에스,092460,2011/01/03,500,6720
한라홀딩스보통주,060980,2011/01/03,5000,133500
한림창업투자,021060,2011/01/03,500,324
한미글로벌건축사사무소보통주,053690,2011/01/03,500,13250
한미반도체보통주,042700,2011/01/03,500,8200
한미사이언스보통주,008930,2011/01/03,2500,37000
한미약품보통주,128940,2011/01/03,2500,88800
한빛소프트,047080,2011/01/03,500,3525
한샘보통주,009240,2011/01/03,1000,13650
한섬보통주,020000,2011/01/03,500,18700
한성기업보통주,003680,2011/01/03,5000,13100
한세실업보통주,105630,2011/01/03,500,6570
한세예스24홀딩스보통주,016450,2011/01/03,500,3450
한솔PNS보통주,010420,2011/01/03,500,1160
한솔넥스지,081970,2011/01/03,500,3785
한솔로지스틱스보통주,009180,2011/01/03,500,2160
한솔신텍,099660,2011/01/03,500,11600
한솔아트원제지보통주,007190,2011/01/03,5000,3195
한솔인티큐브,070590,2011/01/03,500,1220
한솔케미칼보통주,014680,2011/01/03,5000,16000
한솔테크닉스보통주,004710,2011/01/03,5000,62300
한솔홀딩스보통주,004150,2011/01/03,5000,10900
한솔홈데코보통주,025750,2011/01/03,1000,1275
한신공영보통주,004960,2011/01/03,5000,10100
한신기계공업보통주,011700,2011/01/03,500,1640
한양디지텍,078350,2011/01/03,500,4615
한양이엔지,045100,2011/01/03,500,5920
한양증권보통주,001750,2011/01/03,5000,9650
한온시스템보통주,018880,2011/01/03,500,20250
한올바이오파마보통주,009420,2011/01/03,500,6990
한와이어리스,037020,2011/01/03,500,455
한익스프레스보통주,014130,2011/01/03,5000,22500
한일건설(보통주),006440,2011/01/03,5000,2045
한일네트웍스,046110,2011/01/03,500,1580
한일단조공업,024740,2011/01/03,500,6010
한일사료,005860,2011/01/03,500,1040
한일진공,123840,2011/01/03,100,2010
한일철강보통주,002220,2011/01/03,5000,16350
한일현대시멘트보통주,006390,2011/01/03,5000,6940
한일홀딩스보통주,003300,2011/01/03,5000,60300
한일화학공업,007770,2011/01/03,500,8790
한전KPS 보통주,051600,2011/01/03,200,51800
한전산업개발보통주,130660,2011/01/03,500,15100
한진보통주,002320,2011/01/03,5000,34000
한진중공업홀딩스보통주,003480,2011/01/03,5000,14750
한진피앤씨,061460,2011/01/03,500,10700
한진해운보통주,117930,2011/01/03,5000,37950
한창보통주,005110,2011/01/03,500,395
한창산업,079170,2011/01/03,500,3165
한창제지보통주,009460,2011/01/03,500,573
한컴위드,054920,2011/01/03,500,1435
한컴지엠디,077280,2011/01/03,500,3850
한탑,002680,2011/01/03,500,2500
한프,066110,2011/01/03,500,2640
한화갤러리아타임월드보통주,027390,2011/01/03,5000,20100
한화보통주,000880,2011/01/03,5000,47650
한화생명보험보통주,088350,2011/01/03,5000,8130
한화손해보험보통주,000370,2011/01/03,5000,10050
한화솔루션보통주,009830,2011/01/03,5000,32050
한화에스브이명장제1호기업인수목적,124050,2011/01/03,100,5080
한화에어로스페이스보통주,012450,2011/01/03,5000,106500
한화투자증권보통주,003530,2011/01/03,5000,9000
한화화인케미칼보통주,025850,2011/01/03,5000,59300
해덕파워웨이,102210,2011/01/03,500,8890
해성산업,034810,2011/01/03,500,17750
해피드림,065180,2011/01/03,500,807
핸디소프트,032380,2011/01/03,500,785
행남사,008800,2011/01/03,5000,4795
허메스홀딩스(보통주),012400,2011/01/03,500,1015
헤파호프코리아,039350,2011/01/03,500,1040
헬릭스미스,084990,2011/01/03,500,7160
현대DSF(보통주),016510,2011/01/03,5000,10450
현대Hit골드특별자산상장지수투자신탁(금-재간접형),110550,2011/01/03,0,7950
현대건설보통주,000720,2011/01/03,5000,72500
현대그린푸드보통주,005440,2011/01/03,500,11650
현대글로비스보통주,086280,2011/01/03,500,151000
현대두산인프라코어보통주,042670,2011/01/03,5000,28950
현대리바트보통주,079430,2011/01/03,1000,7340
현대모비스보통주,012330,2011/01/03,5000,294500
현대미포조선보통주,010620,2011/01/03,5000,215000
현대바이오랜드,052260,2011/01/03,500,9040
현대바이오사이언스,048410,2011/01/03,500,478
현대백화점보통주,069960,2011/01/03,5000,137000
현대비앤지스틸보통주,004560,2011/01/03,5000,11350
현대에버다임,041440,2011/01/03,500,4195
현대에이치티,039010,2011/01/03,500,2650
현대엘리베이터보통주,017800,2011/01/03,5000,193000
현대자동차보통주,005380,2011/01/03,5000,177000
현대정보기술,026180,2011/01/03,1000,3800
현대제철 보통주,004020,2011/01/03,5000,125500
현대증권보통주,003450,2011/01/03,5000,15000
현대차증권보통주,001500,2011/01/03,5000,20650
현대코퍼레이션보통주,011760,2011/01/03,5000,25450
현대페인트보통주,011720,2011/01/03,500,699
현대퓨처넷보통주,126560,2011/01/03,500,3490
현대하이스코보통주,010520,2011/01/03,5000,25800
현대해상화재보험보통주,001450,2011/01/03,500,25950
현대홈쇼핑보통주,057050,2011/01/03,5000,102000
현우산업,092300,2011/01/03,500,4000
현진소재,053660,2011/01/03,500,18600
형지아이앤씨,011080,2011/01/03,500,709
혜인보통주,003010,2011/01/03,500,5420
호텔신라보통주,008770,2011/01/03,5000,28150
홈센타홀딩스,060560,2011/01/03,500,2680
홈캐스트,064240,2011/01/03,500,2780
화성밸브,039610,2011/01/03,500,3840
화성산업보통주,002460,2011/01/03,5000,4485
화승인더스트리보통주,006060,2011/01/03,5000,9240
화승코퍼레이션보통주,013520,2011/01/03,5000,27900
화신보통주,010690,2011/01/03,500,13000
화신정공,126640,2011/01/03,100,2300
화인자산관리(보통주),010460,2011/01/03,5000,21050
화일약품,061250,2011/01/03,500,3750
화천기계보통주,010660,2011/01/03,5000,21900
화천기공보통주,000850,2011/01/03,5000,39500
환인제약보통주,016580,2011/01/03,500,6970
황금에스티보통주,032560,2011/01/03,500,6890
효성보통주,004800,2011/01/03,5000,109000
효성아이티엑스 보통주,094280,2011/01/03,500,5520
후성 보통주,093370,2011/01/03,500,3800
훈영(보통주),017170,2011/01/03,500,231
휠라홀딩스보통주,081660,2011/01/03,5000,76500
휴니드테크놀러지스보통주,005870,2011/01/03,5000,6460
휴림로봇,090710,2011/01/03,500,6830
휴맥스,115160,2011/01/03,500,17000
휴맥스홀딩스,028080,2011/01/03,500,7750
휴먼엔,032860,2011/01/03,500,2260
휴먼텍코리아,066060,2011/01/03,500,1320
휴비츠,065510,2011/01/03,500,4930
휴스틸보통주,005010,2011/01/03,5000,17450
휴온스글로벌,084110,2011/01/03,500,6140
흥구석유,024060,2011/01/03,100,2350
흥국,010240,2011/01/03,500,4440
흥국화재해상보험보통주,000540,2011/01/03,5000,5990
흥아해운보통주,003280,2011/01/03,500,1175
희림종합건축사사무소,037440,2011/01/03,500,8350
히든챔피언제1호기업인수목적,123160,2011/01/03,1000,2005
히스토스템,036840,2011/01/03,500,1135
