회사명,거래소코드,회계년도,액면가(원),종가(원)
테크엘,064520,2010/12/20,500,2550
테크엘,064520,2010/12/21,500,2595
테크엘,064520,2010/12/22,500,2560
테크엘,064520,2010/12/23,500,2520
테크엘,064520,2010/12/24,500,2490
테크엘,064520,2010/12/27,500,2470
테크엘,064520,2010/12/28,500,2405
테크엘,064520,2010/12/29,500,2435
테크엘,064520,2010/12/30,500,2460
텔레칩스,054450,2010/12/20,500,7190
텔레칩스,054450,2010/12/21,500,7370
텔레칩스,054450,2010/12/22,500,7530
텔레칩스,054450,2010/12/23,500,7540
텔레칩스,054450,2010/12/24,500,7600
텔레칩스,054450,2010/12/27,500,7700
텔레칩스,054450,2010/12/28,500,7660
텔레칩스,054450,2010/12/29,500,7710
텔레칩스,054450,2010/12/30,500,7750
텔레필드,091440,2010/12/20,500,2780
텔레필드,091440,2010/12/21,500,2860
텔레필드,091440,2010/12/22,500,3285
텔레필드,091440,2010/12/23,500,2980
텔레필드,091440,2010/12/24,500,3000
텔레필드,091440,2010/12/27,500,2900
텔레필드,091440,2010/12/28,500,2940
텔레필드,091440,2010/12/29,500,3100
텔레필드,091440,2010/12/30,500,3070
텔코웨어 보통주,078000,2010/12/20,500,7420
텔코웨어 보통주,078000,2010/12/21,500,7440
텔코웨어 보통주,078000,2010/12/22,500,7740
텔코웨어 보통주,078000,2010/12/23,500,7850
텔코웨어 보통주,078000,2010/12/24,500,7850
텔코웨어 보통주,078000,2010/12/27,500,7920
텔코웨어 보통주,078000,2010/12/28,500,7850
텔코웨어 보통주,078000,2010/12/29,500,8020
텔코웨어 보통주,078000,2010/12/30,500,8090
토비스,051360,2010/12/20,500,3505
토비스,051360,2010/12/21,500,3520
토비스,051360,2010/12/22,500,3465
토비스,051360,2010/12/23,500,3350
토비스,051360,2010/12/24,500,3340
토비스,051360,2010/12/27,500,3330
토비스,051360,2010/12/28,500,3275
토비스,051360,2010/12/29,500,3350
토비스,051360,2010/12/30,500,3415
토자이홀딩스,037700,2010/12/20,500,1180
토자이홀딩스,037700,2010/12/21,500,1210
토자이홀딩스,037700,2010/12/22,500,1140
토자이홀딩스,037700,2010/12/23,500,1160
토자이홀딩스,037700,2010/12/24,500,1110
토자이홀딩스,037700,2010/12/27,500,1055
토자이홀딩스,037700,2010/12/28,500,1020
토자이홀딩스,037700,2010/12/29,500,1035
토자이홀딩스,037700,2010/12/30,500,1065
토탈소프트뱅크,045340,2010/12/20,500,1160
토탈소프트뱅크,045340,2010/12/21,500,1185
토탈소프트뱅크,045340,2010/12/22,500,1215
토탈소프트뱅크,045340,2010/12/23,500,1185
토탈소프트뱅크,045340,2010/12/24,500,1160
토탈소프트뱅크,045340,2010/12/27,500,1160
토탈소프트뱅크,045340,2010/12/28,500,1170
토탈소프트뱅크,045340,2010/12/29,500,1195
토탈소프트뱅크,045340,2010/12/30,500,1195
톱텍,108230,2010/12/20,500,14100
톱텍,108230,2010/12/21,500,14500
톱텍,108230,2010/12/22,500,13800
톱텍,108230,2010/12/23,500,13150
톱텍,108230,2010/12/24,500,12950
톱텍,108230,2010/12/27,500,13100
톱텍,108230,2010/12/28,500,12950
톱텍,108230,2010/12/29,500,12850
톱텍,108230,2010/12/30,500,13650
투비소프트,079970,2010/12/20,500,6050
투비소프트,079970,2010/12/21,500,6160
투비소프트,079970,2010/12/22,500,6230
투비소프트,079970,2010/12/23,500,6270
투비소프트,079970,2010/12/24,500,6250
투비소프트,079970,2010/12/27,500,6220
투비소프트,079970,2010/12/28,500,6150
투비소프트,079970,2010/12/29,500,6300
투비소프트,079970,2010/12/30,500,6450
트레이스,052290,2010/12/20,500,345
트레이스,052290,2010/12/21,500,396
트레이스,052290,2010/12/22,500,410
트레이스,052290,2010/12/23,500,351
트레이스,052290,2010/12/24,500,351
트레이스,052290,2010/12/27,500,351
트레이스,052290,2010/12/28,500,351
트레이스,052290,2010/12/29,500,351
트레이스,052290,2010/12/30,500,351
특수건설,026150,2010/12/20,500,6470
특수건설,026150,2010/12/21,500,6620
특수건설,026150,2010/12/22,500,6570
특수건설,026150,2010/12/23,500,6460
특수건설,026150,2010/12/24,500,6400
특수건설,026150,2010/12/27,500,6550
특수건설,026150,2010/12/28,500,6480
특수건설,026150,2010/12/29,500,6550
특수건설,026150,2010/12/30,500,7090
티브로드 한빛방송,043890,2010/12/20,5000,20200
티브로드 한빛방송,043890,2010/12/21,5000,20200
티브로드 한빛방송,043890,2010/12/22,5000,20550
티브로드 한빛방송,043890,2010/12/23,5000,20900
티브로드 한빛방송,043890,2010/12/24,5000,20250
티브로드 한빛방송,043890,2010/12/27,5000,19750
티브로드 한빛방송,043890,2010/12/28,5000,19900
티브로드 한빛방송,043890,2010/12/29,5000,20300
티브로드 한빛방송,043890,2010/12/30,5000,20750
티브로드도봉강북방송,035210,2010/12/20,500,3040
티브로드도봉강북방송,035210,2010/12/21,500,3040
티브로드도봉강북방송,035210,2010/12/22,500,3025
티브로드도봉강북방송,035210,2010/12/23,500,3040
티브로드도봉강북방송,035210,2010/12/24,500,3080
티브로드도봉강북방송,035210,2010/12/27,500,3020
티브로드도봉강북방송,035210,2010/12/28,500,3020
티브로드도봉강북방송,035210,2010/12/29,500,3030
티브로드도봉강북방송,035210,2010/12/30,500,3070
티비씨,033830,2010/12/20,5000,6250
티비씨,033830,2010/12/21,5000,6320
