회사명,거래소코드,회계년도,액면가(원),종가(원)
포스코스틸리온보통주,058430,2017/01/02,5000,29850
포스코아이씨티,022100,2017/01/02,500,5780
포스코엠텍,009520,2017/01/02,500,3015
포스코인터내셔널보통주,047050,2017/01/02,5000,27450
포스코켐텍,003670,2017/01/02,500,12000
포스코홀딩스보통주,005490,2017/01/02,5000,260500
폴라리스오피스,041020,2017/01/02,500,4165
폴라리스우노,114630,2017/01/02,500,5990
폴루스바이오팜보통주,007630,2017/01/02,500,3895
푸드웰,005670,2017/01/02,500,7290
푸른기술,094940,2017/01/02,500,6810
푸른상호저축은행,007330,2017/01/02,1000,5880
풀무원보통주,017810,2017/01/02,5000,143500
풍국주정공업,023900,2017/01/02,500,7360
풍산 보통주,103140,2017/01/02,5000,40750
풍산홀딩스보통주,005810,2017/01/02,5000,48100
퓨전,195440,2017/01/02,500,17550
퓨쳐켐,220100,2017/01/02,500,9390
프럼파스트,035200,2017/01/02,500,7830
프로스테믹스,203690,2017/01/02,100,4265
프로텍,053610,2017/01/02,500,12200
프리엠스,053160,2017/01/02,500,10400
프리젠,060910,2017/01/02,500,920
플래스크,041590,2017/01/02,500,4730
플랜티넷,075130,2017/01/02,500,7060
플레이그램보통주,009810,2017/01/02,500,1000
플레이위드,023770,2017/01/02,500,9740
피델릭스,032580,2017/01/02,500,2375
피씨디렉트,051380,2017/01/02,500,4100
피아이첨단소재,178920,2017/01/02,500,14850
피앤씨테크,237750,2017/01/02,500,9160
피에스케이홀딩스,031980,2017/01/02,500,14000
피에스텍,002230,2017/01/02,500,5370
피에이치씨,057880,2017/01/02,500,3090
피에이치에이,043370,2017/01/02,500,11900
피엔티,137400,2017/01/02,500,10300
피엔풍년,024940,2017/01/02,500,3010
피제이메탈,128660,2017/01/02,500,1950
피제이전자,006140,2017/01/02,500,7510
픽셀플러스,087600,2017/01/02,500,15000
하나금융지주보통주,086790,2017/01/02,5000,30900
하나마이크론,067310,2017/01/02,500,5550
하나머스트3호기업인수목적,208870,2017/01/02,100,2095
하나투어보통주,039130,2017/01/02,500,63900
하림,136480,2017/01/02,500,4945
하림홀딩스,024660,2017/01/02,500,4050
하이드로리튬,101670,2017/01/02,200,2325
하이로닉,149980,2017/01/02,100,7550
하이록코리아,013030,2017/01/02,500,20500
하이비젼시스템,126700,2017/01/02,500,7880
하이소닉,106080,2017/01/02,500,3660
하이스틸 보통주,071090,2017/01/02,5000,21050
하이에이아이1호기업인수목적,235010,2017/01/02,100,1965
하이즈항공,221840,2017/01/02,500,8120
하이텍팜,106190,2017/01/02,500,14600
하이트론씨스템즈보통주,019490,2017/01/02,2500,5320
하이트진로보통주,000080,2017/01/02,5000,20900
하이트진로홀딩스보통주,000140,2017/01/02,5000,12400
하츠,066130,2017/01/02,500,5770
한국가구,004590,2017/01/02,1000,42500
한국가스공사보통주,036460,2017/01/02,5000,48300
한국경제티브이,039340,2017/01/02,500,4250
한국공항보통주,005430,2017/01/02,5000,42650
한국기업평가,034950,2017/01/02,5000,41750
한국내화보통주,010040,2017/01/02,500,3200
한국단자공업보통주,025540,2017/01/02,500,77000
한국맥널티,222980,2017/01/02,500,13850
한국비엔씨,256840,2017/01/02,100,1960
한국석유공업보통주,004090,2017/01/02,5000,102000
한국선재,025550,2017/01/02,500,3290
한국수출포장공업보통주,002200,2017/01/02,5000,17950
한국쉘석유보통주,002960,2017/01/02,5000,437000
한국알콜산업,017890,2017/01/02,500,8900
한국앤컴퍼니보통주,000240,2017/01/02,500,20600
한국유나이티드제약 보통주,033270,2017/01/02,500,18350
한국유리공업보통주,002000,2017/01/02,5000,27050
한국자산신탁보통주,123890,2017/01/02,500,8140
한국전력공사보통주,015760,2017/01/02,5000,43900
한국전력기술 보통주,052690,2017/01/02,200,23550
한국전자금융,063570,2017/01/02,500,6110
한국전자인증,041460,2017/01/02,500,6160
한국전자홀딩스보통주,006200,2017/01/02,500,922
한국정밀기계,101680,2017/01/02,500,4180
한국정보공학,039740,2017/01/02,500,5600
한국정보인증,053300,2017/01/02,500,5940
한국정보통신,025770,2017/01/02,500,10750
한국제4호기업인수목적,240540,2017/01/02,100,1980
한국제지보통주,002300,2017/01/02,5000,31000
한국조선해양보통주,009540,2017/01/02,5000,147500
한국종합기술보통주,023350,2017/01/02,500,6230
한국주강보통주,025890,2017/01/02,500,3450
한국주철관공업보통주,000970,2017/01/02,500,9940
한국철강보통주,104700,2017/01/02,5000,36800
한국카본보통주,017960,2017/01/02,500,6110
한국캐피탈,023760,2017/01/02,500,760
한국컴퓨터,054040,2017/01/02,500,6300
한국콜마보통주,161890,2017/01/02,500,61700
한국콜마홀딩스보통주,024720,2017/01/02,500,29900
한국큐빅,021650,2017/01/02,500,4590
한국타이어앤테크놀로지보통주,161390,2017/01/02,500,57800
한국테크놀로지,053590,2017/01/02,500,3500
한국토지신탁보통주,034830,2017/01/02,1000,2815
한국투자 KINDEX 다우존스 미국 리츠부동산 상장지수투자신탁(파생형)(합성 H),181480,2017/01/02,0,63860
한국투자 KINDEX 단기자금 증권 상장지수투자신탁(채권),190620,2017/01/02,0,100095
한국투자 KINDEX 레버리지 증권상장지수투자신탁(주식-파생형),152500,2017/01/02,0,4385
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2017/01/02,0,10240
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2017/01/02,0,9680
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2017/01/02,0,9020
한국투자 KINDEX 일본 레버리지 증권 상장지수투자신탁(주식-재간접파생형)(H),196030,2017/01/02,0,13020
한국투자 KINDEX 일본Nikkei225증권상장지수투자신탁(주식-파생형)(H),238720,2017/01/02,0,11870
한국투자 KINDEX 일본인버스 증권 상장지수투자신탁(주식-파생형)(합성 H),205720,2017/01/02,0,7315
한국투자 KINDEX 중국본토 CSI300 증권 자상장지수투자신탁(주식-파생형),168580,2017/01/02,0,19060
한국투자 KINDEX 코스닥150 레버리지증권상장지수투자신탁(주식-파생형),234790,2017/01/02,0,17220
한국투자 KINDEX 코스닥증권상장지수투자신탁(주식-파생형)(합성),251890,2017/01/02,0,9270
한국투자 KINDEX 필리핀MSCI증권상장지수투자신탁(주식-파생형)(합성),261920,2017/01/02,0,15835
한국투자KINDEX골드선물인버스2X특별자산증권상장지수투자신탁(합성 H),232590,2017/01/02,0,7850
한국투자KINDEX중국본토레버리지CSI300증권상장지수투자신탁(주식혼합-파생형)(합성),219900,2017/01/02,0,3060
한국투자금융지주보통주,071050,2017/01/02,5000,41700
한국특강보통주,007280,2017/01/02,500,2865
한국팩키지,037230,2017/01/02,500,4735
한국프랜지공업보통주,010100,2017/01/02,5000,14000
한국항공우주산업보통주,047810,2017/01/02,5000,69000
한국화장품보통주,123690,2017/01/02,500,11900
한국화장품제조보통주,003350,2017/01/02,500,26700
한글과컴퓨터,030520,2017/01/02,500,16400
한네트,052600,2017/01/02,500,4845
한농화성보통주,011500,2017/01/02,500,6410
한독보통주,002390,2017/01/02,500,25700
한라보통주,014790,2017/01/02,5000,4245
한라아이엠에스,092460,2017/01/02,500,9350
한라홀딩스보통주,060980,2017/01/02,5000,61500
한미글로벌건축사사무소보통주,053690,2017/01/02,500,8800
한미반도체보통주,042700,2017/01/02,500,15350
한미사이언스보통주,008930,2017/01/02,500,56700
한미약품보통주,128940,2017/01/02,2500,284500
한빛소프트,047080,2017/01/02,500,4945
한샘보통주,009240,2017/01/02,1000,195500
한섬보통주,020000,2017/01/02,500,34250
한성기업보통주,003680,2017/01/02,5000,8370
한세실업보통주,105630,2017/01/02,500,26900
한세엠케이보통주,069640,2017/01/02,500,13500
한세예스24홀딩스보통주,016450,2017/01/02,500,11300
한솔PNS보통주,010420,2017/01/02,500,2080
한솔넥스지,081970,2017/01/02,500,5370
한솔로지스틱스보통주,009180,2017/01/02,500,2790
한솔신텍,099660,2017/01/02,500,1925
한솔아이원스,114810,2017/01/02,500,19200
한솔아트원제지보통주,007190,2017/01/02,1000,1725
한솔인티큐브,070590,2017/01/02,500,2925
한솔제지보통주,213500,2017/01/02,5000,19700
한솔케미칼보통주,014680,2017/01/02,5000,86700
한솔테크닉스보통주,004710,2017/01/02,5000,15350
한솔홀딩스보통주,004150,2017/01/02,5000,6630
한솔홈데코보통주,025750,2017/01/02,1000,1625
한송네오텍,226440,2017/01/02,100,1975
한신공영보통주,004960,2017/01/02,5000,15850
한신기계공업보통주,011700,2017/01/02,500,2960
한양디지텍,078350,2017/01/02,500,4085
한양이엔지,045100,2017/01/02,500,11500
한양증권보통주,001750,2017/01/02,5000,7250
한온시스템보통주,018880,2017/01/02,100,10250
한올바이오파마보통주,009420,2017/01/02,500,13700
한익스프레스보통주,014130,2017/01/02,5000,71900
한일네트웍스,046110,2017/01/02,500,5280
한일단조공업,024740,2017/01/02,500,2965
한일사료,005860,2017/01/02,500,2705
한일진공,123840,2017/01/02,100,2930
한일철강보통주,002220,2017/01/02,5000,25400
한일현대시멘트보통주,006390,2017/01/02,5000,27200
한일홀딩스보통주,003300,2017/01/02,5000,74600
한일화학공업,007770,2017/01/02,500,14450
한전KPS 보통주,051600,2017/01/02,200,53600
한전산업개발보통주,130660,2017/01/02,500,4740
한진보통주,002320,2017/01/02,5000,27350
한진중공업홀딩스보통주,003480,2017/01/02,5000,5110
한진칼보통주,180640,2017/01/02,2500,14700
한진피앤씨,061460,2017/01/02,500,2595
한진해운보통주,117930,2017/01/02,5000,371
한창보통주,005110,2017/01/02,500,6100
한창산업,079170,2017/01/02,500,8730
한창제지보통주,009460,2017/01/02,500,997
한컴위드,054920,2017/01/02,500,4175
한컴지엠디,077280,2017/01/02,500,3040
한탑,002680,2017/01/02,500,2440
한프,066110,2017/01/02,500,4275
한화 ARIRANG 200선물인버스2X증권상장지수투자신탁(주식-파생형),253160,2017/01/02,0,18500
한화 ARIRANG 단기유동성 증권 상장지수투자신탁(채권),190160,2017/01/02,0,106090
한화 ARIRANG 바벨 증권 상장지수투자신탁(채권),190150,2017/01/02,0,110810
한화 ARIRANG 우량회사채50증권상장지수투자신탁(채권),239660,2017/01/02,0,101020
한화ARIRANG MSCI AC World 증권상장지수투자신탁(주식-파생형)(합성 H),189400,2017/01/02,0,10735
한화갤러리아타임월드보통주,027390,2017/01/02,5000,32400
한화보통주,000880,2017/01/02,5000,35450
한화생명보험보통주,088350,2017/01/02,5000,6440
한화손해보험보통주,000370,2017/01/02,5000,7090
한화솔루션보통주,009830,2017/01/02,5000,25400
한화에어로스페이스보통주,012450,2017/01/02,5000,44750
한화에이스기업인수목적2호,219860,2017/01/02,100,1985
한화투자증권보통주,003530,2017/01/02,5000,2085
해덕파워웨이,102210,2017/01/02,500,5570
해성디에스보통주,195870,2017/01/02,5000,13000
해성산업,034810,2017/01/02,500,14250
해성옵틱스,076610,2017/01/02,500,4900
해태제과식품주식회사,101530,2017/01/02,500,18000
핸디소프트,220180,2017/01/02,500,8980
핸즈코퍼레이션보통주,143210,2017/01/02,500,9240
행남사,008800,2017/01/02,500,1115
헝셩그룹유한회사,900270,2017/01/02,0,2820
헥토이노베이션,214180,2017/01/02,500,29400
헬릭스미스,084990,2017/01/02,500,104600
현대건설보통주,000720,2017/01/02,5000,42800
현대공업,170030,2017/01/02,500,5030
현대그린푸드보통주,005440,2017/01/02,500,15400
현대글로비스보통주,086280,2017/01/02,500,161500
현대두산인프라코어보통주,042670,2017/01/02,5000,8890
현대드림투게더제3호기업인수목적,221950,2017/01/02,100,1980
현대로템보통주,064350,2017/01/02,5000,18500
현대리바트보통주,079430,2017/01/02,1000,23450
현대모비스보통주,012330,2017/01/02,5000,271500
현대미포조선보통주,010620,2017/01/02,5000,67000
현대바이오랜드,052260,2017/01/02,500,17600
현대바이오사이언스,048410,2017/01/02,500,5250
현대백화점보통주,069960,2017/01/02,5000,107000
현대비앤지스틸보통주,004560,2017/01/02,5000,12550
현대에버다임,041440,2017/01/02,500,10450
현대에이블기업인수목적1호,204760,2017/01/02,100,2010
현대에이치티,039010,2017/01/02,500,8220
현대엘리베이터보통주,017800,2017/01/02,5000,57500
현대위아보통주,011210,2017/01/02,5000,74200
현대이지웰,090850,2017/01/02,500,6940
현대자동차보통주,005380,2017/01/02,5000,150000
현대정보기술,026180,2017/01/02,1000,1890
현대제철 보통주,004020,2017/01/02,5000,58500
현대차증권보통주,001500,2017/01/02,5000,9470
현대코퍼레이션보통주,011760,2017/01/02,5000,21750
현대코퍼레이션홀딩스보통주,227840,2017/01/02,5000,16200
현대퓨처넷보통주,126560,2017/01/02,500,3990
현대해상화재보험보통주,001450,2017/01/02,500,30850
현대홈쇼핑보통주,057050,2017/01/02,5000,112500
현성바이탈,204990,2017/01/02,500,6260
현우산업,092300,2017/01/02,500,3180
현진소재,053660,2017/01/02,500,1275
협진,138360,2017/01/02,500,11850
형지아이앤씨,011080,2017/01/02,500,1760
혜인보통주,003010,2017/01/02,500,4340
호텔신라보통주,008770,2017/01/02,5000,47450
홈센타홀딩스,060560,2017/01/02,500,4525
홈캐스트,064240,2017/01/02,500,17300
화성밸브,039610,2017/01/02,500,5890
화성산업보통주,002460,2017/01/02,5000,13100
화승엔터프라이즈보통주,241590,2017/01/02,500,15200
화승인더스트리보통주,006060,2017/01/02,500,10800
화승코퍼레이션보통주,013520,2017/01/02,5000,34050
화신보통주,010690,2017/01/02,500,6690
화신정공,126640,2017/01/02,100,1720
화인베스틸보통주,133820,2017/01/02,500,2680
화일약품,061250,2017/01/02,500,7980
화진,134780,2017/01/02,500,6760
화천기계보통주,010660,2017/01/02,5000,21750
화천기공보통주,000850,2017/01/02,5000,51000
환인제약보통주,016580,2017/01/02,500,16000
황금에스티보통주,032560,2017/01/02,500,8850
효성보통주,004800,2017/01/02,5000,146500
효성아이티엑스 보통주,094280,2017/01/02,500,12450
후성 보통주,093370,2017/01/02,500,7150
휠라홀딩스보통주,081660,2017/01/02,5000,70900
휴니드테크놀러지스보통주,005870,2017/01/02,5000,13000
휴림네트웍스,192410,2017/01/02,500,12650
휴림로봇,090710,2017/01/02,500,4535
휴마시스,205470,2017/01/02,100,2010
휴맥스,115160,2017/01/02,500,13700
휴맥스홀딩스,028080,2017/01/02,500,7040
휴먼엔,032860,2017/01/02,500,783
휴메딕스,200670,2017/01/02,500,32500
휴비스보통주,079980,2017/01/02,5000,8170
휴비츠,065510,2017/01/02,500,13300
휴센텍,215090,2017/01/02,100,2000
휴스틸보통주,005010,2017/01/02,5000,15600
휴온스,243070,2017/01/02,500,62000
휴온스글로벌,084110,2017/01/02,500,33200
휴젤,145020,2017/01/02,500,315500
흥구석유,024060,2017/01/02,100,3460
흥국,010240,2017/01/02,500,10100
흥국에프엔비,189980,2017/01/02,500,13400
흥국화재해상보험보통주,000540,2017/01/02,5000,3680
흥아해운보통주,003280,2017/01/02,500,1335
희림종합건축사사무소,037440,2017/01/02,500,5190
