회사명,거래소코드,회계년도,액면가(원),종가(원)
KPX케미칼보통주,025000,2018/01/02,5000,69500
KPX홀딩스보통주,092230,2018/01/02,5000,64400
KR모터스보통주,000040,2018/01/02,500,325
LF보통주,093050,2018/01/02,5000,31400
LG디스플레이보통주,034220,2018/01/02,5000,29850
LG보통주,003550,2018/01/02,5000,90800
LG생활건강보통주,051900,2018/01/02,5000,1200000
LG유플러스보통주,032640,2018/01/02,5000,14050
LG이노텍보통주,011070,2018/01/02,5000,145000
LG전자보통주,066570,2018/01/02,5000,109500
LG화학보통주,051910,2018/01/02,5000,411000
LIG넥스원보통주,079550,2018/01/02,5000,60300
LS ELECTRIC보통주,010120,2018/01/02,5000,66900
LS네트웍스보통주,000680,2018/01/02,5000,2920
LS보통주,006260,2018/01/02,5000,73400
LX인터내셔널보통주,001120,2018/01/02,5000,27650
MDS테크,086960,2018/01/02,500,20500
MH에탄올보통주,023150,2018/01/02,500,6220
NAVER보통주,035420,2018/01/02,500,885000
NHN보통주,181710,2018/01/02,500,68900
NICE보통주,034310,2018/01/02,500,14300
NI스틸보통주,008260,2018/01/02,500,2910
NPC보통주,004250,2018/01/02,500,5270
OCI보통주,010060,2018/01/02,5000,136000
S-Oil보통주,010950,2018/01/02,2500,117000
SBS미디어홀딩스보통주,101060,2018/01/02,500,3060
SGC에너지보통주,005090,2018/01/02,5000,43400
SG글로벌보통주,001380,2018/01/02,500,4010
SHD보통주,001770,2018/01/02,5000,17100
SH에너지화학보통주,002360,2018/01/02,500,1420
SIMPAC보통주,009160,2018/01/02,500,4145
SJM보통주,123700,2018/01/02,500,4880
SJM홀딩스보통주,025530,2018/01/02,500,4705
SKC보통주,011790,2018/01/02,5000,46500
SK가스보통주,018670,2018/01/02,5000,93600
SK네트웍스보통주,001740,2018/01/02,2500,6770
SK디앤디보통주,210980,2018/01/02,1000,34700
SK보통주,034730,2018/01/02,200,283000
SK이노베이션 보통주,096770,2018/01/02,5000,206500
SK증권보통주,001510,2018/01/02,500,1165
SK텔레콤보통주,017670,2018/01/02,500,265500
SNT모티브보통주,064960,2018/01/02,5000,46850
SNT에너지보통주,100840,2018/01/02,500,16150
SNT중공업보통주,003570,2018/01/02,2500,7410
SNT홀딩스보통주,036530,2018/01/02,500,15600
SPC삼립보통주,005610,2018/01/02,5000,154000
STX보통주,011810,2018/01/02,2500,23850
STX엔진보통주,077970,2018/01/02,2500,8860
STX중공업보통주,071970,2018/01/02,2500,4730
TBH글로벌보통주,084870,2018/01/02,500,7880
TCC스틸보통주,002710,2018/01/02,1000,1905
WISCOM보통주,024070,2018/01/02,500,3980
가비아,079940,2018/01/02,500,5890
가온미디어,078890,2018/01/02,500,13700
가온전선보통주,000500,2018/01/02,5000,22950
감성코퍼레이션,036620,2018/01/02,500,1370
강남제비스코보통주,000860,2018/01/02,1000,36600
강스템바이오텍,217730,2018/01/02,500,13100
강원랜드보통주,035250,2018/01/02,500,32050
강원에너지,114190,2018/01/02,500,2495
갤럭시아머니트리,094480,2018/01/02,500,5900
갤럭시아에스엠보통주,011420,2018/01/02,500,3010
경남스틸,039240,2018/01/02,500,10100
경남제약,053950,2018/01/02,500,11000
경농보통주,002100,2018/01/02,500,5900
경동나비엔보통주,009450,2018/01/02,1000,51100
경동도시가스보통주,267290,2018/01/02,2500,35700
경동인베스트보통주,012320,2018/01/02,5000,42650
경동제약,011040,2018/01/02,1000,22300
경방보통주,000050,2018/01/02,500,13850
경보제약보통주,214390,2018/01/02,500,13300
경인양행보통주,012610,2018/01/02,500,5800
경인전자보통주,009140,2018/01/02,5000,20250
경창산업,024910,2018/01/02,500,3490
계룡건설산업보통주,013580,2018/01/02,5000,17500
계양전기보통주,012200,2018/01/02,500,4510
고려개발보통주,004200,2018/01/02,5000,5820
고려산업보통주,002140,2018/01/02,1000,2720
고려시멘트,198440,2018/01/02,100,1755
고려신용정보,049720,2018/01/02,500,2975
고려아연보통주,010130,2018/01/02,5000,499500
고려제강보통주,002240,2018/01/02,1000,32900
고려제약,014570,2018/01/02,500,7230
고영테크놀러지,098460,2018/01/02,500,81600
골드앤에스,035290,2018/01/02,500,4500
골드퍼시픽,038530,2018/01/02,500,3785
골든브릿지제3호기업인수목적,219580,2018/01/02,100,2020
골프존,215000,2018/01/02,500,44850
골프존뉴딘홀딩스,121440,2018/01/02,500,5280
광동제약보통주,009290,2018/01/02,1000,8760
광림,014200,2018/01/02,500,3905
광명전기보통주,017040,2018/01/02,500,2760
광무,029480,2018/01/02,500,1075
광전자보통주,017900,2018/01/02,500,2805
광주신세계보통주,037710,2018/01/02,5000,230000
광주은행보통주,192530,2018/01/02,5000,12000
광진실업,026910,2018/01/02,500,3325
교보5호기업인수목적,223040,2018/01/02,100,2000
교보악사 파워 단기채 증권 상장지수투자신탁[채권],226810,2018/01/02,0,103325
교보증권보통주,030610,2018/01/02,5000,9050
구영테크,053270,2018/01/02,500,2055
국도화학보통주,007690,2018/01/02,5000,65600
국동보통주,005320,2018/01/02,500,3245
국보디자인,066620,2018/01/02,500,17950
국보보통주,001140,2018/01/02,5000,9370
국순당,043650,2018/01/02,500,5720
국영지앤엠,006050,2018/01/02,500,1145
국일신동,060480,2018/01/02,500,3015
국일제지,078130,2018/01/02,100,818
국제약품보통주,002720,2018/01/02,1000,5360
그래디언트,035080,2018/01/02,500,3930
그랜드코리아레저보통주,114090,2018/01/02,500,29250
그린케미칼보통주,083420,2018/01/02,500,4325
극동유화보통주,014530,2018/01/02,500,3330
글로벌스탠다드테크놀로지,083450,2018/01/02,500,11900
글로벌에스엠테크리미티드,900070,2018/01/02,0.5,1150
글로벌텍스프리,204620,2018/01/02,100,1775
글로본,019660,2018/01/02,500,3070
금강공업보통주,014280,2018/01/02,5000,28800
금강철강,053260,2018/01/02,500,3700
금빛,045890,2018/01/02,500,1955
금양보통주,001570,2018/01/02,500,2445
금호건설보통주,002990,2018/01/02,5000,9540
금호석유화학보통주,011780,2018/01/02,5000,103500
금호에이치티보통주,214330,2018/01/02,500,4965
금호전기보통주,001210,2018/01/02,5000,7150
금호타이어보통주,073240,2018/01/02,5000,4470
금화피에스시,036190,2018/01/02,500,42400
기가레인,049080,2018/01/02,500,2945
기산텔레콤,035460,2018/01/02,500,2965
기아보통주,000270,2018/01/02,5000,32800
까뮤이앤씨보통주,013700,2018/01/02,5000,10050
깨끗한나라보통주,004540,2018/01/02,5000,4130
나노,187790,2018/01/02,100,1040
나노신소재,121600,2018/01/02,500,16850
나노엔텍,039860,2018/01/02,500,5980
나노캠텍,091970,2018/01/02,500,4595
나라엠앤디,051490,2018/01/02,500,4555
나무가,190510,2018/01/02,500,19450
나무기술,242040,2018/01/02,100,1970
나스미디어,089600,2018/01/02,500,74000
나이벡,138610,2018/01/02,500,11200
나이스디앤비,130580,2018/01/02,500,7970
나이스정보통신,036800,2018/01/02,500,23100
나이스평가정보,030190,2018/01/02,500,8680
나인테크,267320,2018/01/02,100,1980
남광토건보통주,001260,2018/01/02,5000,6150
남선알미늄보통주,008350,2018/01/02,500,994
남성보통주,004270,2018/01/02,500,2280
남양유업보통주,003920,2018/01/02,5000,703000
남해화학보통주,025860,2018/01/02,1000,10850
남화토건,091590,2018/01/02,500,5780
내츄럴엔도텍,168330,2018/01/02,500,23750
네오리진,094860,2018/01/02,100,633
네오오토,212560,2018/01/02,500,5750
네오위즈,095660,2018/01/02,500,12750
네오위즈홀딩스,042420,2018/01/02,500,13750
네오티스,085910,2018/01/02,500,4900
네오팜,092730,2018/01/02,500,49600
네이블커뮤니케이션즈,153460,2018/01/02,500,5030
네이처셀,007390,2018/01/02,500,24000
네패스,033640,2018/01/02,500,9430
넥센보통주,005720,2018/01/02,500,7560
넥센타이어보통주,002350,2018/01/02,500,11900
넥스턴바이오사이언스,089140,2018/01/02,500,13800
넥스트아이,137940,2018/01/02,100,3290
넥스트엔터테인먼트월드,160550,2018/01/02,500,9630
넥슨게임즈,225570,2018/01/02,100,2650
넥슨지티,041140,2018/01/02,500,13550
넵튠,217270,2018/01/02,500,15100
넷마블보통주,251270,2018/01/02,100,188500
노루페인트 보통주,090350,2018/01/02,500,8630
노루홀딩스보통주,000320,2018/01/02,500,16350
노블엠앤비,106520,2018/01/02,500,1620
녹십자보통주,006280,2018/01/02,5000,227000
녹십자셀,031390,2018/01/02,500,49200
녹십자엠에스,142280,2018/01/02,500,12500
녹십자홀딩스보통주,005250,2018/01/02,500,39500
녹원씨엔아이,065560,2018/01/02,500,8460
농심보통주,004370,2018/01/02,5000,358500
농심홀딩스보통주,072710,2018/01/02,5000,115500
농업회사법인농우바이오,054050,2018/01/02,500,16500
누리플랜,069140,2018/01/02,500,4740
누리플렉스,040160,2018/01/02,500,10500
뉴로스,126870,2018/01/02,500,5380
뉴보텍,060260,2018/01/02,500,1925
뉴인텍,012340,2018/01/02,500,1080
뉴지랩파마,214870,2018/01/02,500,11450
뉴파워프라즈마,144960,2018/01/02,500,26550
뉴프렉스,085670,2018/01/02,500,5150
다날,064260,2018/01/02,500,5420
다믈멀티미디어,093640,2018/01/02,500,4845
다산네트웍스,039560,2018/01/02,500,6970
다스코보통주,058730,2018/01/02,500,6560
다올투자증권보통주,030210,2018/01/02,5000,3625
다우기술보통주,023590,2018/01/02,500,19550
다우데이타,032190,2018/01/02,500,10350
다원시스,068240,2018/01/02,500,18250
다이나믹디자인보통주,145210,2018/01/02,500,2610
대교보통주,019680,2018/01/02,500,8130
대구백화점보통주,006370,2018/01/02,5000,12000
대덕GDS보통주,004130,2018/01/02,500,25500
대덕보통주,008060,2018/01/02,500,9990
대동금속,020400,2018/01/02,5000,39650
대동기어,008830,2018/01/02,5000,22050
대동보통주,000490,2018/01/02,1000,10300
대동스틸,048470,2018/01/02,500,4775
대륙제관,004780,2018/01/02,500,6700
대림B&Co보통주,005750,2018/01/02,1000,6520
대림제지,017650,2018/01/02,100,1035
대림통상보통주,006570,2018/01/02,1000,5330
대명소노시즌,007720,2018/01/02,500,3330
대봉엘에스,078140,2018/01/02,500,10000
대상보통주,001680,2018/01/02,1000,28200
대상홀딩스 보통주,084690,2018/01/02,1000,10100
대성미생물연구소,036480,2018/01/02,5000,105600
대성산업보통주,128820,2018/01/02,5000,3795
대성에너지보통주,117580,2018/01/02,1000,6000
대성창업투자,027830,2018/01/02,500,2605
대성파인텍,104040,2018/01/02,100,1930
대성홀딩스보통주,016710,2018/01/02,1000,7950
대신밸런스제4호기업인수목적,262830,2018/01/02,100,1970
대신증권보통주,003540,2018/01/02,5000,14150
대아티아이,045390,2018/01/02,100,1805
대양금속보통주,009190,2018/01/02,500,3140
대양전기공업,108380,2018/01/02,500,11900
대양제지공업,006580,2018/01/02,500,1600
대영포장보통주,014160,2018/01/02,500,846
대우건설보통주,047040,2018/01/02,5000,5890
대우전자부품보통주,009320,2018/01/02,500,2795
대우조선해양보통주,042660,2018/01/02,5000,15350
대웅보통주,003090,2018/01/02,500,19950
대웅제약보통주,069620,2018/01/02,2500,170500
대원,007680,2018/01/02,500,10800
대원강업보통주,000430,2018/01/02,500,3755
대원미디어,048910,2018/01/02,500,8250
대원산업,005710,2018/01/02,500,7560
대원전선보통주,006340,2018/01/02,500,1090
대원제약보통주,003220,2018/01/02,500,21450
대원화성보통주,024890,2018/01/02,500,2580
대유에이텍,002880,2018/01/02,500,1050
대유플러스보통주,000300,2018/01/02,500,734
대정화금,120240,2018/01/02,500,12150
대주산업,003310,2018/01/02,500,2205
대주전자재료,078600,2018/01/02,500,17600
대창단조보통주,015230,2018/01/02,5000,58900
대창보통주,012800,2018/01/02,500,1085
대창솔루션,096350,2018/01/02,500,1230
대창스틸,140520,2018/01/02,500,4105
대한과학,131220,2018/01/02,500,5220
대한광통신,010170,2018/01/02,500,7090
대한그린파워,060900,2018/01/02,100,1460
대한뉴팜,054670,2018/01/02,500,13850
대한방직보통주,001070,2018/01/02,5000,78000
대한약품공업,023910,2018/01/02,500,40700
대한유화보통주,006650,2018/01/02,5000,269000
대한전선보통주,001440,2018/01/02,500,1120
대한제강 보통주,084010,2018/01/02,1000,9550
대한제당보통주,001790,2018/01/02,2500,24150
대한제분보통주,001130,2018/01/02,5000,166000
대한항공보통주,003490,2018/01/02,5000,35900
대한해운보통주,005880,2018/01/02,5000,23550
대한화섬보통주,003830,2018/01/02,5000,114500
대현보통주,016090,2018/01/02,500,2715
대호에이엘보통주,069460,2018/01/02,500,1200
대호특수강,021040,2018/01/02,500,973
대화제약,067080,2018/01/02,500,25100
더 미동,161570,2018/01/02,500,6440
더블유게임즈,192080,2018/01/02,500,50800
더이앤엠,089230,2018/01/02,100,842
더존비즈온보통주,012510,2018/01/02,500,32650
더코디,224060,2018/01/02,100,901
덕산네오룩스,213420,2018/01/02,200,24600
덕산하이메탈,077360,2018/01/02,200,8190
덕성보통주,004830,2018/01/02,500,3780
덕신하우징,090410,2018/01/02,100,1535
덕양산업보통주,024900,2018/01/02,500,1425
덕우전자,263600,2018/01/02,500,18550
데브시스터즈,194480,2018/01/02,500,14950
데이타솔루션,263800,2018/01/02,500,4060
데코앤이,017680,2018/01/02,500,556
덱스터스튜디오,206560,2018/01/02,500,10550
덴티스,261200,2018/01/02,100,2005
덴티움보통주,145720,2018/01/02,500,65800
도이치모터스,067990,2018/01/02,500,6010
도화엔지니어링보통주,002150,2018/01/02,500,4920
동국산업,005160,2018/01/02,1000,3925
동국알앤에스,075970,2018/01/02,1000,2360
동국에스엔씨,100130,2018/01/02,500,5870
동국제강보통주,001230,2018/01/02,5000,11050
동국제약,086450,2018/01/02,2500,63000
동방보통주,004140,2018/01/02,1000,1440
동방선기,099410,2018/01/02,500,1915
동방아그로보통주,007590,2018/01/02,500,7400
동부건설보통주,005960,2018/01/02,5000,10350
동부제4호기업인수목적,230490,2018/01/02,100,1975
동서보통주,026960,2018/01/02,500,28800
동성제약보통주,002210,2018/01/02,1000,5220
동성케미컬보통주,102260,2018/01/02,1000,5610
동성화인텍,033500,2018/01/02,500,5230
동성화학보통주,005190,2018/01/02,1000,16500
동신건설,025950,2018/01/02,500,7400
동아쏘시오홀딩스보통주,000640,2018/01/02,5000,126500
동아에스티보통주,170900,2018/01/02,5000,100000
동아엘텍,088130,2018/01/02,500,13050
동아지질보통주,028100,2018/01/02,500,11750
동아타이어공업보통주,282690,2018/01/02,500,10300
동아화성,041930,2018/01/02,500,4725
동양고속보통주,084670,2018/01/02,5000,33850
동양보통주,001520,2018/01/02,500,1940
동양생명보험보통주,082640,2018/01/02,5000,7540
동양에스텍,060380,2018/01/02,500,3080
동양이엔피,079960,2018/01/02,500,12200
동양철관보통주,008970,2018/01/02,500,897
동양파일,228340,2018/01/02,500,4980
동양피스톤보통주,092780,2018/01/02,500,4085
동우팜투테이블,088910,2018/01/02,500,4065
동운아나텍,094170,2018/01/02,500,15750
동원F&B보통주,049770,2018/01/02,5000,231000
동원개발,013120,2018/01/02,500,4990
동원산업보통주,006040,2018/01/02,5000,336000
동원수산보통주,030720,2018/01/02,5000,9310
동원시스템즈보통주,014820,2018/01/02,5000,47150
동일고무벨트보통주,163560,2018/01/02,500,8150
동일금속,109860,2018/01/02,500,7350
동일기연,032960,2018/01/02,500,13600
동일산업보통주,004890,2018/01/02,5000,67300
동일제강보통주,002690,2018/01/02,500,3290
동일철강,023790,2018/01/02,500,3850
동진쎄미켐,005290,2018/01/02,500,20700
동화기업,025900,2018/01/02,500,31350
동화약품보통주,000020,2018/01/02,1000,9870
두산건설보통주,011160,2018/01/02,500,2930
두산밥캣보통주,241560,2018/01/02,500,36100
두산보통주,000150,2018/01/02,5000,113500
두산에너빌리티보통주,034020,2018/01/02,5000,15600
두산테스나,131970,2018/01/02,500,13700
두올보통주,016740,2018/01/02,2500,6020
듀오백,073190,2018/01/02,500,2075
드래곤플라이,030350,2018/01/02,500,4360
드림시큐리티,203650,2018/01/02,100,3635
드림어스컴퍼니,060570,2018/01/02,500,5550
디딤이앤에프,217620,2018/01/02,100,2145
디모아,016670,2018/01/02,500,1710
디바이스이엔지,187870,2018/01/02,500,10850
디스플레이테크,066670,2018/01/02,500,3790
디씨엠보통주,024090,2018/01/02,500,12250
디아이보통주,003160,2018/01/02,500,5150
디아이씨 보통주,092200,2018/01/02,500,8070
디아크,078590,2018/01/02,500,2120
디알비동일보통주,004840,2018/01/02,500,7850
디알텍,214680,2018/01/02,100,1880
디앤씨미디어,263720,2018/01/02,500,7410
디에스씨인베스트먼트,241520,2018/01/02,500,5610
디에스앤엘,141020,2018/01/02,500,1450
디에스케이,109740,2018/01/02,500,10350
디에스티,033430,2018/01/02,500,5030
디에이치오토웨어,025440,2018/01/02,500,1755
디에이테크놀로지,196490,2018/01/02,500,11950
디에이피,066900,2018/01/02,500,2935
디엑스앤브이엑스,180400,2018/01/02,500,39300
디엔에이링크,127120,2018/01/02,500,6190
디엔에프,092070,2018/01/02,500,14300
디엔오토모티브보통주,007340,2018/01/02,500,31500
디엠에스,068790,2018/01/02,500,6730
디오,039840,2018/01/02,500,35300
디와이디,219550,2018/01/02,100,1865
디와이보통주,013570,2018/01/02,500,6470
디와이파워보통주,210540,2018/01/02,500,19750
디와이피엔에프,104460,2018/01/02,500,3655
디이엔티,079810,2018/01/02,500,4235
디젠스,113810,2018/01/02,500,1680
디지아이,043360,2018/01/02,500,3185
디지털대성,068930,2018/01/02,500,3870
디지틀조선일보,033130,2018/01/02,500,2075
디케이락,105740,2018/01/02,500,4770
디티앤씨,187220,2018/01/02,500,8550
딜리,131180,2018/01/02,100,2490
라온시큐어,042510,2018/01/02,500,3130
라이온켐텍,171120,2018/01/02,500,14200
라이트론,069540,2018/01/02,500,5410
락앤락보통주,115390,2018/01/02,500,26800
램테크놀러지,171010,2018/01/02,500,4105
랩지노믹스,084650,2018/01/02,500,10800
러셀,217500,2018/01/02,100,2030
럭슬,033600,2018/01/02,500,2855
레고켐바이오사이언스,141080,2018/01/02,500,42350
레드로버,060300,2018/01/02,500,4120
레드캡투어,038390,2018/01/02,500,15650
레이언스,228850,2018/01/02,500,18900
레이젠,047440,2018/01/02,500,654
레이크머티리얼즈,281740,2018/01/02,100,1945
로보로보,215100,2018/01/02,100,3205
로보스타,090360,2018/01/02,500,19500
로스웰인터내셔널,900260,2018/01/02,0,1935
로엔엔터테인먼트,016170,2018/01/02,500,110200
로지시스,067730,2018/01/02,500,3625
로체시스템즈,071280,2018/01/02,500,5160
롯데관광개발 보통주,032350,2018/01/02,500,11550
롯데손해보험보통주,000400,2018/01/02,1000,2865
롯데쇼핑 보통주,023530,2018/01/02,5000,200500
롯데정밀화학보통주,004000,2018/01/02,5000,66500
롯데제과보통주,280360,2018/01/02,500,147000
롯데지주보통주,004990,2018/01/02,200,65500
롯데칠성음료보통주,005300,2018/01/02,5000,1337000
롯데케미칼보통주,011170,2018/01/02,5000,360500
롯데푸드보통주,002270,2018/01/02,5000,565000
롯데하이마트보통주,071840,2018/01/02,5000,69300
루멘스,038060,2018/01/02,500,4335
루트로닉,085370,2018/01/02,500,11700
룽투코리아,060240,2018/01/02,500,8030
리노공업,058470,2018/01/02,500,56700
리노스,039980,2018/01/02,500,2320
리더스 기술투자,019570,2018/01/02,500,580
리더스코스메틱,016100,2018/01/02,500,19650
리드,197210,2018/01/02,100,1210
리드코프,012700,2018/01/02,500,5980
링네트,042500,2018/01/02,500,3825
마니커보통주,027740,2018/01/02,500,648
마이다스 코스피200커버드콜5%OTM증권상장지수투자신탁(주식),137930,2018/01/02,0,14025
마이크로컨텍솔루션,098120,2018/01/02,500,4805
마이크로프랜드,147760,2018/01/02,500,9120
마제스타,035480,2018/01/02,500,1475
마크로젠,038290,2018/01/02,500,39150
만도보통주,204320,2018/01/02,5000,307000
맘스터치앤컴퍼니,220630,2018/01/02,100,2295
매일유업,267980,2018/01/02,500,69300
매일홀딩스,005990,2018/01/02,500,15550
매직마이크로,127160,2018/01/02,100,1245
매커스,093520,2018/01/02,500,4220
맥스로텍,141070,2018/01/02,500,1505
맥쿼리한국인프라투융자회사 보통주,088980,2018/01/02,0,8220
멀티캠퍼스,067280,2018/01/02,500,32700
메가스터디,072870,2018/01/02,500,31600
메가스터디교육,215200,2018/01/02,500,58000
메가엠디,133750,2018/01/02,500,2645
메디아나,041920,2018/01/02,500,9700
메디앙스,014100,2018/01/02,500,12450
메디콕스,054180,2018/01/02,500,1860
메디톡스,086900,2018/01/02,500,498400
메디포스트,078160,2018/01/02,500,122000
메디프론디비티,065650,2018/01/02,500,6050
메리츠금융지주회사보통주,138040,2018/01/02,500,15350
메리츠증권보통주,008560,2018/01/02,1000,4550
메리츠화재해상보험보통주,000060,2018/01/02,500,23350
메지온,140410,2018/01/02,500,42650
메카로,241770,2018/01/02,500,42700
메타랩스보통주,090370,2018/01/02,500,3745
메타바이오메드,059210,2018/01/02,500,3730
멕아이씨에스,058110,2018/01/02,500,5050
멜파스,096640,2018/01/02,500,4285
명문제약 보통주,017180,2018/01/02,500,6210
모나리자보통주,012690,2018/01/02,500,5050
모나미보통주,005360,2018/01/02,1000,2930
모다이노칩,080420,2018/01/02,500,10950
모다정보통신,149940,2018/01/02,500,8650
모두투어네트워크,080160,2018/01/02,500,32400
모두투어리츠보통주,204210,2018/01/02,5000,3880
모바일어플라이언스,087260,2018/01/02,500,9470
모베이스,101330,2018/01/02,500,6410
모베이스전자,012860,2018/01/02,500,2345
모비스,250060,2018/01/02,100,1720
모토닉보통주,009680,2018/01/02,500,9200
모트렉스,118990,2018/01/02,500,31750
모헨즈,006920,2018/01/02,500,6280
무궁화인포메이션테크놀로지,038340,2018/01/02,500,3600
무림에스피,001810,2018/01/02,500,2815
무림페이퍼보통주,009200,2018/01/02,2500,2440
무림피앤피보통주,009580,2018/01/02,2500,4560
무학보통주,033920,2018/01/02,200,19650
문배철강보통주,008420,2018/01/02,500,2800
미래나노텍,095500,2018/01/02,500,4985
미래산업보통주,025560,2018/01/02,100,223
미래생명자원,218150,2018/01/02,100,2995
미래아이앤지보통주,007120,2018/01/02,500,560
미래에셋 TIGER 200IT레버리지증권상장지수투자신탁(주식-파생형),243880,2018/01/02,0,32150
미래에셋 TIGER 200선물레버리지증권상장지수투자신탁(주식-파생형),267770,2018/01/02,0,13405
미래에셋 TIGER 200선물인버스2X증권상장지수투자신탁(주식-파생형),252710,2018/01/02,0,5825
미래에셋 TIGER 200에너지화학레버리지증권상장지수투자신탁(주식-파생형),243890,2018/01/02,0,16590
미래에셋 TIGER S&P500선물 증권상장지수투자신탁(주식-파생형),143850,2018/01/02,0,31770
미래에셋 TIGER 구리실물 특별자산상장지수투자신탁(금속),160580,2018/01/02,0,7425
미래에셋 TIGER 글로벌헬스케어 증권상장지수투자신탁(주식-파생형)(합성),248270,2018/01/02,0,10480
미래에셋 TIGER 금속선물 특별자산상장지수투자신탁(금속-파생형),139310,2018/01/02,0,6245
미래에셋 TIGER 금은선물 특별자산상장지수투자신탁(금속-파생형),139320,2018/01/02,0,7825
미래에셋 TIGER 농산물선물 특별자산상장지수투자신탁(농산물-파생형),137610,2018/01/02,0,5320
미래에셋 TIGER 단기채권액티브증권상장지수투자신탁(채권),272580,2018/01/02,0,50035
미래에셋 TIGER 단기통안채증권상장지수투자신탁(채권),157450,2018/01/02,0,100045
미래에셋 TIGER 대만증권상장지수투자신탁(주식-파생형)(H),253990,2018/01/02,0,12075
미래에셋 TIGER 레버리지 증권상장지수투자신탁(주식-파생형),123320,2018/01/02,0,16335
미래에셋 TIGER 미국달러선물레버리지특별자산상장지수투자신탁(달러-파생형),261110,2018/01/02,0,7855
미래에셋 TIGER 미국달러선물인버스2X특별자산상장지수투자신탁(달러-파생형),261120,2018/01/02,0,12525
미래에셋 TIGER 원유선물 특별자산상장지수투자신탁(원유-파생형),130680,2018/01/02,0,4410
