회사명,거래소코드,회계년도,액면가(원),종가(원)
광전자보통주,017900,2014/01/02,500,2135
광주신세계보통주,037710,2014/01/02,5000,252500
광진실업,026910,2014/01/02,500,2250
교보증권보통주,030610,2014/01/02,5000,4415
구영테크,053270,2014/01/02,500,1480
국도화학보통주,007690,2014/01/02,5000,55700
국동보통주,005320,2014/01/02,500,1755
국보디자인,066620,2014/01/02,500,10050
국보보통주,001140,2014/01/02,5000,11300
국순당,043650,2014/01/02,500,5970
국영지앤엠,006050,2014/01/02,500,977
국일제지,078130,2014/01/02,5000,5780
국제약품보통주,002720,2014/01/02,1000,1890
그래디언트,035080,2014/01/02,500,10800
그랜드코리아레저보통주,114090,2014/01/02,500,40350
그린케미칼보통주,083420,2014/01/02,500,4670
극동유화보통주,014530,2014/01/02,5000,23700
글로벌스탠다드테크놀로지,083450,2014/01/02,500,5120
글로벌에스엠테크리미티드,900070,2014/01/02,0.5,1025
글로본,019660,2014/01/02,500,1350
금강공업보통주,014280,2014/01/02,5000,16700
금강철강,053260,2014/01/02,500,2510
금빛,045890,2014/01/02,500,2130
금성테크,058370,2014/01/02,500,708
금양보통주,001570,2014/01/02,500,1075
금호건설보통주,002990,2014/01/02,5000,11650
금호석유화학보통주,011780,2014/01/02,5000,92500
금호전기보통주,001210,2014/01/02,5000,26550
금호타이어보통주,073240,2014/01/02,5000,11050
금화피에스시,036190,2014/01/02,500,32650
기가레인,049080,2014/01/02,500,4550
기산텔레콤,035460,2014/01/02,500,1910
기아보통주,000270,2014/01/02,5000,52700
까뮤이앤씨보통주,013700,2014/01/02,5000,3895
깨끗한나라보통주,004540,2014/01/02,5000,4895
나노신소재,121600,2014/01/02,500,16800
나노엔텍,039860,2014/01/02,500,5060
나노캠텍,091970,2014/01/02,500,4460
나노트로닉스,010670,2014/01/02,500,612
나라엠앤디,051490,2014/01/02,500,2980
나스미디어,089600,2014/01/02,500,11250
나이벡,138610,2014/01/02,500,3325
나이스디앤비,130580,2014/01/02,500,2460
나이스정보통신,036800,2014/01/02,500,13150
나이스평가정보,030190,2014/01/02,500,3035
남광토건보통주,001260,2014/01/02,5000,9570
남선알미늄보통주,008350,2014/01/02,500,602
남성보통주,004270,2014/01/02,5000,8480
남양유업보통주,003920,2014/01/02,5000,933000
남해화학보통주,025860,2014/01/02,1000,6850
남화토건,091590,2014/01/02,500,4805
내츄럴엔도텍,168330,2014/01/02,500,96500
네오리진,094860,2014/01/02,500,895
네오위즈,095660,2014/01/02,500,17250
네오위즈홀딩스,042420,2014/01/02,500,11250
네오티스,085910,2014/01/02,500,4355
네오팜,092730,2014/01/02,500,4900
네이블커뮤니케이션즈,153460,2014/01/02,500,6710
네이처셀,007390,2014/01/02,500,576
네패스,033640,2014/01/02,500,6750
넥센보통주,005720,2014/01/02,5000,79900
넥센타이어보통주,002350,2014/01/02,500,14400
넥솔론보통주,110570,2014/01/02,500,916
넥스턴바이오사이언스,089140,2014/01/02,500,6020
넥스트아이,137940,2014/01/02,500,7090
넥슨지티,041140,2014/01/02,500,7290
노루페인트 보통주,090350,2014/01/02,500,4970
노루홀딩스보통주,000320,2014/01/02,500,16250
노블엠앤비,106520,2014/01/02,500,13850
녹십자보통주,006280,2014/01/02,5000,122000
녹십자셀,031390,2014/01/02,500,23500
녹십자홀딩스보통주,005250,2014/01/02,500,12250
녹원씨엔아이,065560,2014/01/02,500,3040
농심보통주,004370,2014/01/02,5000,251000
농심홀딩스보통주,072710,2014/01/02,5000,78900
농업회사법인농우바이오,054050,2014/01/02,500,22900
누리플랜,069140,2014/01/02,500,10350
누리플렉스,040160,2014/01/02,500,4520
뉴로스,126870,2014/01/02,500,6850
뉴보텍,060260,2014/01/02,500,568
뉴인텍,012340,2014/01/02,500,1400
뉴프렉스,085670,2014/01/02,500,2795
다날,064260,2014/01/02,500,9000
다믈멀티미디어,093640,2014/01/02,500,5340
다산네트웍스,039560,2014/01/02,500,5440
다스코보통주,058730,2014/01/02,500,3220
다올투자증권보통주,030210,2014/01/02,5000,2205
다우기술보통주,023590,2014/01/02,500,15050
다우데이타,032190,2014/01/02,500,4930
다원시스,068240,2014/01/02,500,7750
대교보통주,019680,2014/01/02,500,6750
대구백화점보통주,006370,2014/01/02,5000,19800
대덕GDS보통주,004130,2014/01/02,500,16550
대덕보통주,008060,2014/01/02,500,8070
대동금속,020400,2014/01/02,5000,23850
대동기어,008830,2014/01/02,5000,17300
대동보통주,000490,2014/01/02,1000,6000
대동스틸,048470,2014/01/02,500,3185
대륙제관,004780,2014/01/02,500,5310
대림B&Co보통주,005750,2014/01/02,1000,2625
대림제지,017650,2014/01/02,500,3205
대림통상보통주,006570,2014/01/02,1000,4275
대명소노시즌,007720,2014/01/02,500,650
대봉엘에스,078140,2014/01/02,500,4070
대상보통주,001680,2014/01/02,1000,37500
대상홀딩스 보통주,084690,2014/01/02,1000,8300
대성미생물연구소,036480,2014/01/02,5000,39200
대성산업보통주,128820,2014/01/02,5000,4450
대성에너지보통주,117580,2014/01/02,1000,5350
대성창업투자,027830,2014/01/02,500,1010
대성파인텍,104040,2014/01/02,500,3795
대성합동지주보통주,005620,2014/01/02,5000,26000
대성홀딩스보통주,016710,2014/01/02,1000,8790
대신증권보통주,003540,2014/01/02,5000,7800
대아티아이,045390,2014/01/02,100,1475
대양금속보통주,009190,2014/01/02,500,1180
대양전기공업,108380,2014/01/02,500,15100
대양제지공업,006580,2014/01/02,5000,11250
대영포장보통주,014160,2014/01/02,500,721
대우건설보통주,047040,2014/01/02,5000,7090
대우전자부품보통주,009320,2014/01/02,500,1000
대우조선해양보통주,042660,2014/01/02,5000,34900
대웅보통주,003090,2014/01/02,2500,39900
대웅제약보통주,069620,2014/01/02,2500,79300
대원강업보통주,000430,2014/01/02,500,7060
대원미디어,048910,2014/01/02,500,4890
대원산업,005710,2014/01/02,500,8150
대원전선보통주,006340,2014/01/02,500,678
대원제약보통주,003220,2014/01/02,500,10800
대원화성보통주,024890,2014/01/02,500,1575
대유에이텍,002880,2014/01/02,500,1090
대유플러스보통주,000300,2014/01/02,500,1315
대정화금,120240,2014/01/02,500,10100
대주산업,003310,2014/01/02,500,562
대주전자재료,078600,2014/01/02,500,9920
대창단조보통주,015230,2014/01/02,5000,48400
대창보통주,012800,2014/01/02,500,975
대창솔루션,096350,2014/01/02,500,3010
대한과학,131220,2014/01/02,500,5260
대한광통신,010170,2014/01/02,500,1200
대한그린파워,060900,2014/01/02,500,1075
대한뉴팜,054670,2014/01/02,500,6160
대한방직보통주,001070,2014/01/02,5000,18500
대한약품공업,023910,2014/01/02,500,19300
대한유화보통주,006650,2014/01/02,5000,84700
대한전선보통주,001440,2014/01/02,2500,2430
대한제강 보통주,084010,2014/01/02,1000,5800
대한제당보통주,001790,2014/01/02,2500,27750
대한제분보통주,001130,2014/01/02,5000,153000
대한항공보통주,003490,2014/01/02,5000,31200
대한해운보통주,005880,2014/01/02,5000,26800
대한화섬보통주,003830,2014/01/02,5000,61700
대현보통주,016090,2014/01/02,500,2385
대호에이엘보통주,069460,2014/01/02,500,2035
대호특수강,021040,2014/01/02,500,791
대화제약,067080,2014/01/02,500,6120
더 미동,161570,2014/01/02,500,7500
더이앤엠,089230,2014/01/02,500,2160
더존비즈온보통주,012510,2014/01/02,500,11250
덕산하이메탈,077360,2014/01/02,200,18200
덕성보통주,004830,2014/01/02,500,2890
덕양산업보통주,024900,2014/01/02,5000,17850
데코앤이,017680,2014/01/02,500,648
도이치모터스,067990,2014/01/02,500,4190
도화엔지니어링보통주,002150,2014/01/02,500,5370
동국산업,005160,2014/01/02,1000,3435
동국알앤에스,075970,2014/01/02,1000,1425
동국에스엔씨,100130,2014/01/02,500,4440
동국제강보통주,001230,2014/01/02,5000,12600
동국제약,086450,2014/01/02,2500,33900
동방보통주,004140,2014/01/02,1000,2125
동방선기,099410,2014/01/02,500,2010
동방아그로보통주,007590,2014/01/02,500,6300
동부건설보통주,005960,2014/01/02,5000,2760
동서,026960,2014/01/02,500,16650
동성제약보통주,002210,2014/01/02,1000,3350
동성케미컬보통주,102260,2014/01/02,1000,5300
동성하이켐,013450,2014/01/02,500,5790
동성화인텍,033500,2014/01/02,500,10650
동성화학보통주,005190,2014/01/02,1000,21100
동신건설,025950,2014/01/02,500,4250
동아쏘시오홀딩스보통주,000640,2014/01/02,5000,147000
동아에스티보통주,170900,2014/01/02,5000,105000
동아엘텍,088130,2014/01/02,500,7170
동아지질보통주,028100,2014/01/02,500,8180
동아화성,041930,2014/01/02,500,5850
동양건설산업(보통주),005900,2014/01/02,5000,4150
동양고속보통주,084670,2014/01/02,5000,22900
동양보통주,001520,2014/01/02,500,294
동양생명보험보통주,082640,2014/01/02,5000,11400
동양에스텍,060380,2014/01/02,500,2045
동양이엔피,079960,2014/01/02,500,18100
동양철관보통주,008970,2014/01/02,500,1330
동우팜투테이블,088910,2014/01/02,500,3940
동원F&B보통주,049770,2014/01/02,5000,132500
동원개발,013120,2014/01/02,5000,14900
동원산업보통주,006040,2014/01/02,5000,299500
동원수산보통주,030720,2014/01/02,5000,10250
동원시스템즈보통주,014820,2014/01/02,5000,8670
동일고무벨트보통주,163560,2014/01/02,500,8100
동일금속,109860,2014/01/02,500,9500
동일기연,032960,2014/01/02,500,10050
동일산업보통주,004890,2014/01/02,5000,49500
동일철강,023790,2014/01/02,500,5110
동진쎄미켐,005290,2014/01/02,500,3915
동화기업,025900,2014/01/02,500,5380
동화약품보통주,000020,2014/01/02,1000,4440
두산건설보통주,011160,2014/01/02,5000,1755
두산보통주,000150,2014/01/02,5000,133500
두산에너빌리티보통주,034020,2014/01/02,5000,34400
두산테스나,131970,2014/01/02,500,9350
듀오백,073190,2014/01/02,1000,3350
드래곤플라이,030350,2014/01/02,500,5440
드림어스컴퍼니,060570,2014/01/02,500,1450
디모아,016670,2014/01/02,500,1410
디브이에스코리아,046400,2014/01/02,500,1295
디스플레이테크,066670,2014/01/02,500,8320
디씨엠보통주,024090,2014/01/02,500,10500
디아이디,074130,2014/01/02,500,3180
디아이보통주,003160,2014/01/02,500,10500
디아이씨 보통주,092200,2014/01/02,500,4290
디아크,078590,2014/01/02,500,1125
디알비동일보통주,004840,2014/01/02,500,7480
디에스앤엘,141020,2014/01/02,500,3680
디에스케이,109740,2014/01/02,500,3895
디에스티,033430,2014/01/02,500,657
디에이치오토웨어,025440,2014/01/02,500,693
디에이피,066900,2014/01/02,500,5740
디엔에이링크,127120,2014/01/02,500,8000
디엔에프,092070,2014/01/02,500,9950
디엔오토모티브보통주,007340,2014/01/02,500,18700
디엠에스,068790,2014/01/02,500,2865
디오,039840,2014/01/02,500,8870
디와이보통주,013570,2014/01/02,500,10850
디와이피엔에프,104460,2014/01/02,500,6950
디이엔티,079810,2014/01/02,500,2055
디젠스,113810,2014/01/02,500,1125
디지아이,043360,2014/01/02,500,2815
디지털대성,068930,2014/01/02,500,2820
디지텍시스템스,091690,2014/01/02,500,5080
디지틀조선일보,033130,2014/01/02,500,1780
디케이락,105740,2014/01/02,500,9880
딜리,131180,2014/01/02,100,2225
라온시큐어,042510,2014/01/02,500,1525
라이온켐텍,171120,2014/01/02,500,20550
라이트론,069540,2014/01/02,500,3470
락앤락보통주,115390,2014/01/02,500,22400
램테크놀러지,171010,2014/01/02,500,5600
럭슬,033600,2014/01/02,500,1370
레고켐바이오사이언스,141080,2014/01/02,500,19000
레드로버,060300,2014/01/02,500,9440
레드캡투어,038390,2014/01/02,500,16100
레이젠,047440,2014/01/02,500,2230
렉스엘이앤지,004790,2014/01/02,500,2280
로보스타,090360,2014/01/02,500,4800
로엔엔터테인먼트,016170,2014/01/02,500,17050
로체시스템즈,071280,2014/01/02,500,4095
로케트전기보통주,000420,2014/01/02,500,524
롯데관광개발 보통주,032350,2014/01/02,500,8250
롯데손해보험보통주,000400,2014/01/02,1000,2895
롯데쇼핑 보통주,023530,2014/01/02,5000,406000
롯데정밀화학보통주,004000,2014/01/02,5000,43250
롯데지주보통주,004990,2014/01/02,5000,1869000
롯데칠성음료보통주,005300,2014/01/02,5000,1511000
롯데케미칼보통주,011170,2014/01/02,5000,224500
롯데푸드보통주,002270,2014/01/02,5000,743000
롯데하이마트보통주,071840,2014/01/02,5000,89600
루멘스,038060,2014/01/02,500,9960
루트로닉,085370,2014/01/02,500,12950
룽투코리아,060240,2014/01/02,500,1180
리노공업,058470,2014/01/02,500,22400
리노스,039980,2014/01/02,500,1850
리더스 기술투자,019570,2014/01/02,500,286
리더스코스메틱,016100,2014/01/02,500,3750
리드코프,012700,2014/01/02,500,7330
링네트,042500,2014/01/02,500,3360
마니커보통주,027740,2014/01/02,500,664
마이다스 코스피200커버드콜5%OTM증권상장지수투자신탁(주식),137930,2014/01/02,0,10295
마이크로컨텍솔루션,098120,2014/01/02,500,5040
마제스타,035480,2014/01/02,500,3820
마크로젠,038290,2014/01/02,500,26100
매일홀딩스,005990,2014/01/02,500,44300
매커스,093520,2014/01/02,500,2365
맥스로텍,141070,2014/01/02,500,4340
맥쿼리한국인프라투융자회사 보통주,088980,2014/01/02,0,6060
멀티캠퍼스,067280,2014/01/02,500,44500
메가스터디,072870,2014/01/02,500,78500
메디앙스,014100,2014/01/02,500,6910
메디콕스,054180,2014/01/02,500,957
메디톡스,086900,2014/01/02,500,171500
메디포스트,078160,2014/01/02,500,63300
메디프론디비티,065650,2014/01/02,500,3145
메리츠금융지주회사보통주,138040,2014/01/02,500,6790
메리츠증권보통주,008560,2014/01/02,1000,1705
메리츠화재해상보험보통주,000060,2014/01/02,500,15500
메지온,140410,2014/01/02,500,15050
메타랩스보통주,090370,2014/01/02,500,6310
메타바이오메드,059210,2014/01/02,500,2990
멜파스,096640,2014/01/02,500,9180
명문제약 보통주,017180,2014/01/02,500,2095
모나리자보통주,012690,2014/01/02,500,2050
모나미보통주,005360,2014/01/02,1000,1975
모다이노칩,080420,2014/01/02,500,11600
모다정보통신,149940,2014/01/02,500,6200
모두투어네트워크,080160,2014/01/02,500,23050
모린스,110310,2014/01/02,500,276
모베이스,101330,2014/01/02,500,10600
모베이스전자,012860,2014/01/02,500,5250
모토닉보통주,009680,2014/01/02,500,10700
모헨즈,006920,2014/01/02,500,3925
무궁화인포메이션테크놀로지,038340,2014/01/02,500,835
무림에스피,001810,2014/01/02,500,2570
무림페이퍼보통주,009200,2014/01/02,2500,3025
무림피앤피보통주,009580,2014/01/02,2500,5290
무학보통주,033920,2014/01/02,200,18650
문배철강보통주,008420,2014/01/02,500,1840
미래나노텍,095500,2014/01/02,500,6010
미래산업보통주,025560,2014/01/02,100,281
미래아이앤지보통주,007120,2014/01/02,500,2090
미래에셋 TIGER S&P500선물 증권상장지수투자신탁(주식-파생형),143850,2014/01/02,0,20145
미래에셋 TIGER 구리실물 특별자산상장지수투자신탁(금속),160580,2014/01/02,0,7975
미래에셋 TIGER 금속선물 특별자산상장지수투자신탁(금속-파생형),139310,2014/01/02,0,6485
미래에셋 TIGER 금은선물 특별자산상장지수투자신탁(금속-파생형),139320,2014/01/02,0,7750
미래에셋 TIGER 농산물선물 특별자산상장지수투자신탁(농산물-파생형),137610,2014/01/02,0,8400
미래에셋 TIGER 단기통안채증권상장지수투자신탁(채권),157450,2014/01/02,0,100100
미래에셋 TIGER 레버리지 증권상장지수투자신탁(주식-파생형),123320,2014/01/02,0,10655
미래에셋 TIGER 원유선물 특별자산상장지수투자신탁(원유-파생형),130680,2014/01/02,0,10200
미래에셋 TIGER 인버스 증권상장지수투자신탁(주식-파생형),123310,2014/01/02,0,8215
미래에셋 TIGER 중국소비테마 증권상장지수투자신탁(주식),150460,2014/01/02,0,7300
미래에셋맵스아시아퍼시픽부동산공모1호,094800,2014/01/02,0,3680
미래에셋증권보통주,006800,2014/01/02,5000,8800
미래에셋증권보통주,037620,2014/01/02,5000,37300
미래컴퍼니,049950,2014/01/02,500,5760
미원상사보통주,002840,2014/01/02,5000,179500
미원홀딩스 보통주,107590,2014/01/02,5000,351000
미원화학보통주,134380,2014/01/02,1000,33200
미창석유공업보통주,003650,2014/01/02,5000,71900
미코,059090,2014/01/02,500,2055
바른손,018700,2014/01/02,1000,1105
바른손이앤에이,035620,2014/01/02,500,988
바이넥스,053030,2014/01/02,500,5730
바이오니아,064550,2014/01/02,500,10900
바이오스마트,038460,2014/01/02,500,2225
바이오톡스텍,086040,2014/01/02,500,4210
바이온,032980,2014/01/02,500,1220
바텍,043150,2014/01/02,500,11250
백광산업보통주,001340,2014/01/02,500,2910
백금티앤에이,046310,2014/01/02,500,1220
백산보통주,035150,2014/01/02,500,6440
버킷스튜디오,066410,2014/01/02,500,814
범양건영보통주,002410,2014/01/02,5000,37800
베뉴지,019010,2014/01/02,5000,4570
벽산건설(보통주),002530,2014/01/02,5000,3505
벽산보통주,007210,2014/01/02,500,2750
보락보통주,002760,2014/01/02,1000,2430
보령보통주,003850,2014/01/02,2500,34450
보루네오가구보통주,004740,2014/01/02,500,585
보성파워텍,006910,2014/01/02,500,1790
보타바이오,026260,2014/01/02,500,914
보해양조보통주,000890,2014/01/02,500,809
부-스타,008470,2014/01/02,500,4335
부광약품보통주,003000,2014/01/02,500,13900
부국증권보통주,001270,2014/01/02,5000,12000
부국철강 보통주,026940,2014/01/02,500,1965
부방,014470,2014/01/02,500,6130
부산도시가스보통주,015350,2014/01/02,5000,37600
부산방직공업,025270,2014/01/02,5000,23150
부산산업보통주,011390,2014/01/02,5000,17600
부산주공보통주,005030,2014/01/02,500,1325
뷰웍스,100120,2014/01/02,500,24900
브리지텍,064480,2014/01/02,500,2700
브이티지엠피,018290,2014/01/02,500,621
블레이드엔터테인먼트,044480,2014/01/02,500,1815
블루콤,033560,2014/01/02,500,14750
비덴트,121800,2014/01/02,500,2275
비보존제약,082800,2014/01/02,500,2315
비비안보통주,002070,2014/01/02,1000,6300
비상교육 보통주,100220,2014/01/02,500,13300
비아트론,141000,2014/01/02,500,10900
비에이치,090460,2014/01/02,500,11550
비에이치아이,083650,2014/01/02,500,14800
비엔지티,032790,2014/01/02,500,914
비엘팜텍,065170,2014/01/02,500,1280
비엠티,086670,2014/01/02,500,5600
비지에프에코머티리얼즈,126600,2014/01/02,500,7280
비츠로셀,082920,2014/01/02,500,5450
비츠로시스,054220,2014/01/02,500,1975
비츠로테크,042370,2014/01/02,500,3410
비케이탑스보통주,030790,2014/01/02,500,511
비케이홀딩스,050090,2014/01/02,500,1610
비트컴퓨터,032850,2014/01/02,500,3680
빅솔론,093190,2014/01/02,500,13850
빅텍,065450,2014/01/02,200,1610
빙그레보통주,005180,2014/01/02,5000,94100
빛샘전자,072950,2014/01/02,500,4660
사람인에이치알,143240,2014/01/02,500,11250
사조대림보통주,003960,2014/01/02,5000,12350
사조동아원보통주,008040,2014/01/02,500,3200
사조산업보통주,007160,2014/01/02,5000,28950
사조씨푸드보통주,014710,2014/01/02,1000,4575
사조오양보통주,006090,2014/01/02,5000,7880
사조해표보통주,079660,2014/01/02,5000,7320
사파이어테크놀로지,123260,2014/01/02,500,36700
삼기,122350,2014/01/02,100,6620
삼륭물산,014970,2014/01/02,500,2480
삼목강업,158380,2014/01/02,1000,4950
삼목에스폼,018310,2014/01/02,500,10300
삼보모터스,053700,2014/01/02,500,5890
삼보산업,009620,2014/01/02,500,17150
삼보판지,023600,2014/01/02,500,5830
삼부토건보통주,001470,2014/01/02,5000,5120
삼성 KODEX 골드선물특별자산상장지수투자신탁(금-파생형)(H),132030,2014/01/02,0,9430
삼성 KODEX 구리선물특별자산상장지수투자신탁(구리-파생형)(H),138910,2014/01/02,0,7675
삼성 KODEX 은선물특별자산상장지수투자신탁(은-파생형)(H),144600,2014/01/02,0,5095
삼성 KODEX 차이나FTSE China A50증권상장지수투자신탁[주식-파생형],169950,2014/01/02,0,8505
삼성 KODEX 콩선물특별자산상장지수투자신탁(콩-파생형)(H),138920,2014/01/02,0,12360
삼성KODEX10년국채선물인버스증권상장지수투자신탁[채권-파생형],176950,2014/01/02,0,52400
삼성KODEX10년국채선물증권상장지수투자신탁[채권-파생형],152380,2014/01/02,0,54125
삼성KODEX단기채권증권상장지수투자신탁[채권],153130,2014/01/02,0,100090
삼성KODEX레버리지증권상장지수투자신탁[주식-파생형],122630,2014/01/02,0,11780
삼성KODEX미국바이오테크증권상장지수투자신탁[주식-파생형](합성),185680,2014/01/02,0,10340
삼성KODEX인버스증권상장지수투자신탁[주식-파생형],114800,2014/01/02,0,7670
삼성KODEX주식&골드선물(H)혼합자산상장지수투자신탁[혼합자산-파생형],166060,2014/01/02,0,8465
삼성SDI보통주,006400,2014/01/02,5000,157500
삼성공조보통주,006660,2014/01/02,500,7840
삼성물산보통주,000830,2014/01/02,5000,59000
삼성생명보험보통주,032830,2014/01/02,500,101500
삼성엔지니어링보통주,028050,2014/01/02,5000,68100
삼성전기보통주,009150,2014/01/02,5000,69700
삼성전자보통주,005930,2014/01/02,5000,1309000
삼성제약,001360,2014/01/02,500,1845
삼성중공업보통주,010140,2014/01/02,5000,38050
삼성증권보통주,016360,2014/01/02,5000,44100
삼성출판사보통주,068290,2014/01/02,500,4230
삼성카드 보통주,029780,2014/01/02,5000,37000
삼성화재해상보험보통주,000810,2014/01/02,500,252000
삼아알미늄보통주,006110,2014/01/02,500,2625
삼아제약,009300,2014/01/02,1000,10500
삼양사보통주,145990,2014/01/02,5000,44350
