회사명,거래소코드,회계년도,액면가(원),종가(원)
AJ네트웍스보통주,095570,2015/12/24,5000,46050
AJ네트웍스보통주,095570,2015/12/28,5000,45700
AJ네트웍스보통주,095570,2015/12/29,5000,46550
AJ네트웍스보통주,095570,2015/12/30,5000,47100
AK홀딩스보통주,006840,2015/12/24,5000,59700
AK홀딩스보통주,006840,2015/12/28,5000,61300
AK홀딩스보통주,006840,2015/12/29,5000,62000
AK홀딩스보통주,006840,2015/12/30,5000,63200
BGF보통주,027410,2015/12/24,1000,164000
BGF보통주,027410,2015/12/28,1000,162500
BGF보통주,027410,2015/12/29,1000,164000
BGF보통주,027410,2015/12/30,1000,171500
BNK금융지주보통주,138930,2015/12/24,5000,8230
BNK금융지주보통주,138930,2015/12/28,5000,8560
BNK금융지주보통주,138930,2015/12/29,5000,8370
BNK금융지주보통주,138930,2015/12/30,5000,8420
BYC보통주,001460,2015/12/24,5000,459000
BYC보통주,001460,2015/12/28,5000,463500
BYC보통주,001460,2015/12/29,5000,465000
BYC보통주,001460,2015/12/30,5000,459500
CJ보통주,001040,2015/12/24,5000,249500
CJ보통주,001040,2015/12/28,5000,245000
CJ보통주,001040,2015/12/29,5000,256000
CJ보통주,001040,2015/12/30,5000,251000
CJ씨푸드보통주,011150,2015/12/24,500,3360
CJ씨푸드보통주,011150,2015/12/28,500,3290
CJ씨푸드보통주,011150,2015/12/29,500,3385
CJ씨푸드보통주,011150,2015/12/30,500,3490
CMG제약,058820,2015/12/24,500,1890
CMG제약,058820,2015/12/28,500,1925
CMG제약,058820,2015/12/29,500,2105
CMG제약,058820,2015/12/30,500,2110
CS홀딩스보통주,000590,2015/12/24,5000,77500
CS홀딩스보통주,000590,2015/12/28,5000,79800
CS홀딩스보통주,000590,2015/12/29,5000,79700
CS홀딩스보통주,000590,2015/12/30,5000,79300
DB Inc.보통주,012030,2015/12/24,5000,5140
DB Inc.보통주,012030,2015/12/28,5000,4940
DB Inc.보통주,012030,2015/12/29,5000,4910
DB Inc.보통주,012030,2015/12/30,5000,4955
DB금융투자보통주,016610,2015/12/24,5000,4015
DB금융투자보통주,016610,2015/12/28,5000,3965
DB금융투자보통주,016610,2015/12/29,5000,3960
DB금융투자보통주,016610,2015/12/30,5000,3875
DB손해보험보통주,005830,2015/12/24,500,71300
DB손해보험보통주,005830,2015/12/28,500,70500
DB손해보험보통주,005830,2015/12/29,500,70100
DB손해보험보통주,005830,2015/12/30,500,70300
DB하이텍보통주,000990,2015/12/24,5000,13700
DB하이텍보통주,000990,2015/12/28,5000,13650
DB하이텍보통주,000990,2015/12/29,5000,14300
DB하이텍보통주,000990,2015/12/30,5000,14300
DGB금융지주보통주,139130,2015/12/24,5000,10300
DGB금융지주보통주,139130,2015/12/28,5000,10200
DGB금융지주보통주,139130,2015/12/29,5000,10000
DGB금융지주보통주,139130,2015/12/30,5000,10050
DI동일보통주,001530,2015/12/24,5000,61000
DI동일보통주,001530,2015/12/28,5000,61400
DI동일보통주,001530,2015/12/29,5000,61900
DI동일보통주,001530,2015/12/30,5000,62100
DL건설보통주,001880,2015/12/24,5000,14850
DL건설보통주,001880,2015/12/28,5000,15000
DL건설보통주,001880,2015/12/29,5000,15600
DL건설보통주,001880,2015/12/30,5000,15550
DL보통주,000210,2015/12/24,5000,68300
DL보통주,000210,2015/12/28,5000,68300
DL보통주,000210,2015/12/29,5000,67300
DL보통주,000210,2015/12/30,5000,67100
DSR보통주,155660,2015/12/24,500,3915
DSR보통주,155660,2015/12/28,500,3960
DSR보통주,155660,2015/12/29,500,4025
DSR보통주,155660,2015/12/30,500,4090
DSR제강보통주,069730,2015/12/24,500,3825
DSR제강보통주,069730,2015/12/28,500,3830
DSR제강보통주,069730,2015/12/29,500,3830
DSR제강보통주,069730,2015/12/30,500,3800
E1보통주,017940,2015/12/24,5000,62000
E1보통주,017940,2015/12/28,5000,61900
E1보통주,017940,2015/12/29,5000,60800
E1보통주,017940,2015/12/30,5000,61400
ES큐브,050120,2015/12/24,500,1610
ES큐브,050120,2015/12/28,500,1575
ES큐브,050120,2015/12/29,500,1620
ES큐브,050120,2015/12/30,500,1605
F&F홀딩스,007700,2015/12/24,500,16500
F&F홀딩스,007700,2015/12/28,500,17250
F&F홀딩스,007700,2015/12/29,500,17250
F&F홀딩스,007700,2015/12/30,500,17750
GS건설보통주,006360,2015/12/24,5000,20200
GS건설보통주,006360,2015/12/28,5000,19600
GS건설보통주,006360,2015/12/29,5000,20000
GS건설보통주,006360,2015/12/30,5000,19750
GS보통주,078930,2015/12/24,5000,51700
GS보통주,078930,2015/12/28,5000,51300
GS보통주,078930,2015/12/29,5000,50700
GS보통주,078930,2015/12/30,5000,50700
HDC보통주,012630,2015/12/24,5000,40250
HDC보통주,012630,2015/12/28,5000,40050
HDC보통주,012630,2015/12/29,5000,40200
HDC보통주,012630,2015/12/30,5000,38800
HJ중공업보통주,097230,2015/12/24,5000,4055
HJ중공업보통주,097230,2015/12/28,5000,3960
HJ중공업보통주,097230,2015/12/29,5000,3880
HJ중공업보통주,097230,2015/12/30,5000,3900
IHQ보통주,003560,2015/12/24,500,2020
IHQ보통주,003560,2015/12/28,500,2000
IHQ보통주,003560,2015/12/29,500,2045
IHQ보통주,003560,2015/12/30,500,2055
JB금융지주보통주,175330,2015/12/24,5000,5580
JB금융지주보통주,175330,2015/12/28,5000,5590
JB금융지주보통주,175330,2015/12/29,5000,5550
JB금융지주보통주,175330,2015/12/30,5000,5500
JW중외제약보통주,001060,2015/12/24,2500,34500
JW중외제약보통주,001060,2015/12/28,2500,35100
JW중외제약보통주,001060,2015/12/29,2500,36750
JW중외제약보통주,001060,2015/12/30,2500,36500
JW홀딩스 보통주,096760,2015/12/24,500,8130
JW홀딩스 보통주,096760,2015/12/28,500,8010
JW홀딩스 보통주,096760,2015/12/29,500,9000
JW홀딩스 보통주,096760,2015/12/30,500,8800
KB KBSTAR 단기통안채증권상장지수투자신탁(채권),196230,2015/12/24,0,102440
KB KBSTAR 단기통안채증권상장지수투자신탁(채권),196230,2015/12/28,0,102450
KB KBSTAR 단기통안채증권상장지수투자신탁(채권),196230,2015/12/29,0,101465
KB KBSTAR 단기통안채증권상장지수투자신탁(채권),196230,2015/12/30,0,101475
KB KBSTAR 레버리지증권상장지수투자신탁(주식-파생재간접형),123760,2015/12/24,0,9085
KB KBSTAR 레버리지증권상장지수투자신탁(주식-파생재간접형),123760,2015/12/28,0,8820
KB KBSTAR 레버리지증권상장지수투자신탁(주식-파생재간접형),123760,2015/12/29,0,8935
KB KBSTAR 레버리지증권상장지수투자신탁(주식-파생재간접형),123760,2015/12/30,0,8870
KB KBSTAR 미국S&P원유생산기업증권상장지수투자신탁(주식-파생형)(합성 H),219390,2015/12/24,0,6205
KB KBSTAR 미국S&P원유생산기업증권상장지수투자신탁(주식-파생형)(합성 H),219390,2015/12/28,0,6205
KB KBSTAR 미국S&P원유생산기업증권상장지수투자신탁(주식-파생형)(합성 H),219390,2015/12/29,0,5990
KB KBSTAR 미국S&P원유생산기업증권상장지수투자신탁(주식-파생형)(합성 H),219390,2015/12/30,0,6070
KB KBSTAR 일본레버리지증권상장지수투자신탁(주식-재간접파생형)(H),196220,2015/12/24,0,14270
KB KBSTAR 일본레버리지증권상장지수투자신탁(주식-재간접파생형)(H),196220,2015/12/28,0,14360
KB KBSTAR 일본레버리지증권상장지수투자신탁(주식-재간접파생형)(H),196220,2015/12/29,0,14620
KB KBSTAR 일본레버리지증권상장지수투자신탁(주식-재간접파생형)(H),196220,2015/12/30,0,14900
KB KBSTAR 중국본토대형주CSI100증권상장지수자투자신탁(주식),174360,2015/12/24,0,14330
KB KBSTAR 중국본토대형주CSI100증권상장지수자투자신탁(주식),174360,2015/12/28,0,14170
KB KBSTAR 중국본토대형주CSI100증권상장지수자투자신탁(주식),174360,2015/12/29,0,14000
KB KBSTAR 중국본토대형주CSI100증권상장지수자투자신탁(주식),174360,2015/12/30,0,14160
KB금융지주 보통주,105560,2015/12/24,5000,34050
KB금융지주 보통주,105560,2015/12/28,5000,33900
KB금융지주 보통주,105560,2015/12/29,5000,33350
KB금융지주 보통주,105560,2015/12/30,5000,33150
KB손해보험보통주,002550,2015/12/24,500,28750
KB손해보험보통주,002550,2015/12/28,500,28700
KB손해보험보통주,002550,2015/12/29,500,29200
KB손해보험보통주,002550,2015/12/30,500,29200
KB오토시스,024120,2015/12/24,500,6140
KB오토시스,024120,2015/12/28,500,6190
KB오토시스,024120,2015/12/29,500,6090
KB오토시스,024120,2015/12/30,500,5970
KCTC 보통주,009070,2015/12/24,500,3065
KCTC 보통주,009070,2015/12/28,500,3090
KCTC 보통주,009070,2015/12/29,500,3065
KCTC 보통주,009070,2015/12/30,500,3170
KD,044180,2015/12/24,100,227
KD,044180,2015/12/28,100,223
KD,044180,2015/12/29,100,223
KD,044180,2015/12/30,100,219
KG스틸보통주,016380,2015/12/24,5000,5260
KG스틸보통주,016380,2015/12/28,5000,5250
KG스틸보통주,016380,2015/12/29,5000,5230
KG스틸보통주,016380,2015/12/30,5000,5240
KG케미칼보통주,001390,2015/12/24,5000,15400
KG케미칼보통주,001390,2015/12/28,5000,15300
KG케미칼보통주,001390,2015/12/29,5000,15350
KG케미칼보통주,001390,2015/12/30,5000,15500
KH 필룩스보통주,033180,2015/12/24,500,2260
KH 필룩스보통주,033180,2015/12/28,500,2255
KH 필룩스보통주,033180,2015/12/29,500,2255
KH 필룩스보통주,033180,2015/12/30,500,2240
KINDEX골드선물레버리지특별자산상장지수투자신탁(금-파생형)(합성 H),225130,2015/12/24,0,9340
KINDEX골드선물레버리지특별자산상장지수투자신탁(금-파생형)(합성 H),225130,2015/12/28,0,9370
KINDEX골드선물레버리지특별자산상장지수투자신탁(금-파생형)(합성 H),225130,2015/12/29,0,9320
KINDEX골드선물레버리지특별자산상장지수투자신탁(금-파생형)(합성 H),225130,2015/12/30,0,9275
KISCO홀딩스보통주,001940,2015/12/24,5000,60700
