회사명,거래소코드,회계년도,액면가(원),종가(원)
테크엘,064520,2016/01/04,500,3585
테크윙,089030,2016/01/04,500,8760
텔레칩스,054450,2016/01/04,500,9870
텔레필드,091440,2016/01/04,500,3950
텔코웨어 보통주,078000,2016/01/04,500,13750
텔콘알에프제약,200230,2016/01/04,500,11550
토니모리보통주,214420,2016/01/04,200,36150
토박스코리아,215480,2016/01/04,100,2050
토비스,051360,2016/01/04,500,8290
토탈소프트뱅크,045340,2016/01/04,500,2375
톱텍,108230,2016/01/04,500,26650
투비소프트,079970,2016/01/04,500,10450
트레이스,052290,2016/01/04,500,2840
트루윈,105550,2016/01/04,500,8060
특수건설,026150,2016/01/04,500,3625
티비씨,033830,2016/01/04,5000,6750
티사이언티픽,057680,2016/01/04,500,3730
티씨케이,064760,2016/01/04,500,26050
티에스넥스젠,043220,2016/01/04,500,3310
티에스이,131290,2016/01/04,500,12700
티에이치엔보통주,019180,2016/01/04,500,1800
티엘아이,062860,2016/01/04,500,7290
티와이엠보통주,002900,2016/01/04,5000,11950
티웨이홀딩스보통주,004870,2016/01/04,500,7350
티이씨앤코보통주,008900,2016/01/04,500,2255
티제이미디어,032540,2016/01/04,500,3680
티케이지애강,022220,2016/01/04,500,2290
티케이지휴켐스보통주,069260,2016/01/04,1000,15300
티케이케미칼,104480,2016/01/04,500,2305
티플랙스,081150,2016/01/04,500,1720
티피씨,130740,2016/01/04,500,3510
티피씨메카트로닉스,048770,2016/01/04,500,5430
팅크웨어,084730,2016/01/04,500,10700
파나진,046210,2016/01/04,500,4600
파나케이아,058530,2016/01/04,500,4870
파라다이스,034230,2016/01/04,500,17100
파라텍,033540,2016/01/04,500,5920
파루,043200,2016/01/04,500,5060
파마리서치,214450,2016/01/04,500,70500
파미셀보통주,005690,2016/01/04,500,4125
파버나인,177830,2016/01/04,500,6310
파세코,037070,2016/01/04,500,5630
파수,150900,2016/01/04,500,7710
파워로직스,047310,2016/01/04,500,4250
파이오링크,170790,2016/01/04,500,7420
파인디앤씨,049120,2016/01/04,500,1925
파인디지털,038950,2016/01/04,500,5590
파인테크닉스,106240,2016/01/04,500,3145
파인텍,131760,2016/01/04,500,7640
파커스,065690,2016/01/04,500,4760
파크시스템스,140860,2016/01/04,500,9300
파트론,091700,2016/01/04,500,9970
파티게임즈,194510,2016/01/04,500,12100
팜스코보통주,036580,2016/01/04,500,15550
팜스토리,027710,2016/01/04,500,1300
팜젠사이언스보통주,004720,2016/01/04,500,6680
패션플랫폼,225590,2016/01/04,100,2030
팬스타엔터프라이즈,054300,2016/01/04,500,2640
팬엔터테인먼트,068050,2016/01/04,500,5900
팬오션보통주,028670,2016/01/04,1000,3760
퍼스텍보통주,010820,2016/01/04,500,5220
퍼시스보통주,016800,2016/01/04,1000,36700
페이퍼코리아보통주,001020,2016/01/04,500,730
펩트론,087010,2016/01/04,500,63000
평화산업 주식회사 보통주,090080,2016/01/04,500,1810
평화홀딩스보통주,010770,2016/01/04,500,3490
포메탈,119500,2016/01/04,500,3220
포스코스틸리온보통주,058430,2016/01/04,5000,17950
포스코아이씨티,022100,2016/01/04,500,5110
포스코엠텍,009520,2016/01/04,500,2415
포스코인터내셔널보통주,047050,2016/01/04,5000,15800
포스코켐텍,003670,2016/01/04,500,13650
포스코플랜텍 보통주,051310,2016/01/04,500,1275
포스코홀딩스보통주,005490,2016/01/04,5000,164000
폴라리스오피스,041020,2016/01/04,500,4885
폴라리스우노,114630,2016/01/04,500,5370
폴루스바이오팜보통주,007630,2016/01/04,500,2100
푸드웰,005670,2016/01/04,500,5240
푸른기술,094940,2016/01/04,500,7130
푸른상호저축은행,007330,2016/01/04,1000,6390
풀무원보통주,017810,2016/01/04,5000,178000
풍국주정공업,023900,2016/01/04,500,10500
풍산 보통주,103140,2016/01/04,5000,26600
풍산홀딩스보통주,005810,2016/01/04,5000,40000
프럼파스트,035200,2016/01/04,500,3730
프로스테믹스,203690,2016/01/04,100,4245
프로텍,053610,2016/01/04,500,8130
프리엠스,053160,2016/01/04,500,6410
프리젠,060910,2016/01/04,500,920
플래스크,041590,2016/01/04,500,9500
플랜티넷,075130,2016/01/04,500,5980
플레이그램보통주,009810,2016/01/04,500,1195
플레이위드,023770,2016/01/04,500,9990
플렉스컴,065270,2016/01/04,500,2410
피델릭스,032580,2016/01/04,500,3115
피씨디렉트,051380,2016/01/04,500,3960
피아이첨단소재,178920,2016/01/04,500,10250
