회사명,거래소코드,회계년도,액면가(원),종가(원)
계룡건설산업보통주,013580,2012/12/28,5000,8090
계양전기보통주,012200,2012/12/28,500,2425
고려개발보통주,004200,2012/12/28,5000,1640
고려산업보통주,002140,2012/12/28,5000,5490
고려신용정보,049720,2012/12/28,500,995
고려아연보통주,010130,2012/12/28,5000,405000
고려제강보통주,002240,2012/12/28,1000,30800
고려제약,014570,2012/12/28,500,2845
고영테크놀러지,098460,2012/12/28,500,28100
골드앤에스,035290,2012/12/28,500,476
골드퍼시픽,038530,2012/12/28,500,1235
골프존뉴딘홀딩스,121440,2012/12/28,500,62900
광동제약보통주,009290,2012/12/28,1000,6040
광림,014200,2012/12/28,1000,1985
광명전기보통주,017040,2012/12/28,500,2485
광무,029480,2012/12/28,500,178
광전자보통주,017900,2012/12/28,500,1825
광주신세계보통주,037710,2012/12/28,5000,232500
광진실업,026910,2012/12/28,500,2325
교보증권보통주,030610,2012/12/28,5000,4845
구영테크,053270,2012/12/28,500,1440
국도화학보통주,007690,2012/12/28,5000,42800
국동보통주,005320,2012/12/28,500,1390
국보디자인,066620,2012/12/28,500,6800
국보보통주,001140,2012/12/28,5000,12250
국순당,043650,2012/12/28,500,7390
국영지앤엠,006050,2012/12/28,500,897
국일제지,078130,2012/12/28,5000,4600
국제약품보통주,002720,2012/12/28,1000,2760
그래디언트,035080,2012/12/28,500,6980
그랜드코리아레저보통주,114090,2012/12/28,500,28650
그린케미칼보통주,083420,2012/12/28,500,4715
극동유화보통주,014530,2012/12/28,5000,20500
글로벌스탠다드테크놀로지,083450,2012/12/28,500,4160
글로벌에스엠테크리미티드,900070,2012/12/28,0.5,1220
글로본,019660,2012/12/28,500,400
글로스텍(보통주),012410,2012/12/28,500,3875
금강공업보통주,014280,2012/12/28,5000,14900
금강철강,053260,2012/12/28,500,2365
금빛,045890,2012/12/28,500,1860
금성테크,058370,2012/12/28,500,555
금양보통주,001570,2012/12/28,500,1060
금호건설보통주,002990,2012/12/28,5000,1555
금호석유화학보통주,011780,2012/12/28,5000,130500
금호전기보통주,001210,2012/12/28,5000,21450
금호타이어보통주,073240,2012/12/28,5000,13000
금화피에스시,036190,2012/12/28,500,20250
기산텔레콤,035460,2012/12/28,500,1930
기아보통주,000270,2012/12/28,5000,56500
까뮤이앤씨보통주,013700,2012/12/28,5000,1970
깨끗한나라보통주,004540,2012/12/28,5000,4640
나노신소재,121600,2012/12/28,500,15150
나노엔텍,039860,2012/12/28,500,3915
나노캠텍,091970,2012/12/28,500,3250
나노트로닉스,010670,2012/12/28,500,4890
나라엠앤디,051490,2012/12/28,500,2430
나이벡,138610,2012/12/28,500,4000
나이스디앤비,130580,2012/12/28,500,2715
나이스정보통신,036800,2012/12/28,500,5100
나이스평가정보,030190,2012/12/28,1000,5460
남광토건보통주,001260,2012/12/28,5000,900
남선알미늄보통주,008350,2012/12/28,500,503
남성보통주,004270,2012/12/28,5000,7090
남양유업보통주,003920,2012/12/28,5000,942000
남해화학보통주,025860,2012/12/28,1000,7730
남화토건,091590,2012/12/28,500,5120
네오리진,094860,2012/12/28,500,2950
네오위즈,095660,2012/12/28,500,25000
네오위즈홀딩스,042420,2012/12/28,500,14550
네오티스,085910,2012/12/28,500,4935
네오팜,092730,2012/12/28,500,6060
네오퍼플,028090,2012/12/28,500,617
네이블커뮤니케이션즈,153460,2012/12/28,500,14500
네이처셀,007390,2012/12/28,500,438
네패스,033640,2012/12/28,500,13950
넥센보통주,005720,2012/12/28,5000,77900
넥센타이어보통주,002350,2012/12/28,500,16000
넥솔론보통주,110570,2012/12/28,500,1345
넥스턴바이오사이언스,089140,2012/12/28,500,3265
넥스트아이,137940,2012/12/28,500,7120
넥슨지티,041140,2012/12/28,500,7100
노루페인트 보통주,090350,2012/12/28,500,4555
노루홀딩스보통주,000320,2012/12/28,500,9000
노블엠앤비,106520,2012/12/28,500,16100
녹십자보통주,006280,2012/12/28,5000,138500
녹십자셀,031390,2012/12/28,500,4000
녹십자홀딩스보통주,005250,2012/12/28,500,15350
녹원씨엔아이,065560,2012/12/28,500,2215
농심보통주,004370,2012/12/28,5000,271500
농심홀딩스보통주,072710,2012/12/28,5000,60900
농업회사법인농우바이오,054050,2012/12/28,500,22000
누리플랜,069140,2012/12/28,500,6880
누리플렉스,040160,2012/12/28,500,5000
뉴로스,126870,2012/12/28,500,6230
뉴보텍,060260,2012/12/28,500,558
뉴인텍,012340,2012/12/28,500,1150
뉴프렉스,085670,2012/12/28,500,4720
다날,064260,2012/12/28,500,11150
다믈멀티미디어,093640,2012/12/28,500,2150
다산네트웍스,039560,2012/12/28,500,4635
다스코보통주,058730,2012/12/28,500,2845
다올투자증권보통주,030210,2012/12/28,5000,2245
다우기술보통주,023590,2012/12/28,500,15750
다우데이타,032190,2012/12/28,500,3160
다원시스,068240,2012/12/28,500,7020
다함이텍(보통주),009280,2012/12/28,5000,17700
대교보통주,019680,2012/12/28,500,6350
대구백화점보통주,006370,2012/12/28,5000,15300
대덕GDS보통주,004130,2012/12/28,500,17650
대덕보통주,008060,2012/12/28,500,10700
대동금속,020400,2012/12/28,5000,22600
대동기어,008830,2012/12/28,5000,17550
대동보통주,000490,2012/12/28,1000,5660
대동스틸,048470,2012/12/28,500,3415
대륙제관,004780,2012/12/28,500,5070
대림B&Co보통주,005750,2012/12/28,1000,2175
대림제지,017650,2012/12/28,500,3150
대림통상보통주,006570,2012/12/28,1000,4135
대명소노시즌,007720,2012/12/28,2500,3740
대봉엘에스,078140,2012/12/28,500,2860
대상보통주,001680,2012/12/28,1000,26200
대상홀딩스 보통주,084690,2012/12/28,1000,6400
대성미생물연구소,036480,2012/12/28,5000,37400
대성산업보통주,128820,2012/12/28,5000,14600
대성에너지보통주,117580,2012/12/28,1000,5560
대성창업투자,027830,2012/12/28,500,848
대성파인텍,104040,2012/12/28,500,4405
대성합동지주보통주,005620,2012/12/28,5000,31850
대성홀딩스보통주,016710,2012/12/28,1000,8090
대신증권그로쓰알파기업인수목적,123550,2012/12/28,1000,2025
대신증권보통주,003540,2012/12/28,5000,9970
대아티아이,045390,2012/12/28,100,1685
대양금속보통주,009190,2012/12/28,500,133
대양전기공업,108380,2012/12/28,500,13100
대양제지공업,006580,2012/12/28,5000,11400
대영포장보통주,014160,2012/12/28,500,844
대우건설보통주,047040,2012/12/28,5000,9950
대우전자부품보통주,009320,2012/12/28,500,663
대우조선해양보통주,042660,2012/12/28,5000,27150
대웅보통주,003090,2012/12/28,2500,22700
대웅제약보통주,069620,2012/12/28,2500,47700
대원강업보통주,000430,2012/12/28,500,8630
대원미디어,048910,2012/12/28,500,10350
대원산업,005710,2012/12/28,500,5960
대원전선보통주,006340,2012/12/28,500,761
대원제약보통주,003220,2012/12/28,500,9070
대원화성보통주,024890,2012/12/28,500,964
대유에이텍,002880,2012/12/28,500,1530
대유플러스보통주,000300,2012/12/28,500,1490
대정화금,120240,2012/12/28,500,9330
대주산업,003310,2012/12/28,500,656
대주전자재료,078600,2012/12/28,500,10400
대창단조보통주,015230,2012/12/28,5000,40750
대창보통주,012800,2012/12/28,500,1295
대창솔루션,096350,2012/12/28,500,3175
대한과학,131220,2012/12/28,500,11700
대한광통신,010170,2012/12/28,500,1475
대한그린파워,060900,2012/12/28,500,1555
대한뉴팜,054670,2012/12/28,500,5280
대한방직보통주,001070,2012/12/28,5000,20300
대한약품공업,023910,2012/12/28,500,13400
대한유화보통주,006650,2012/12/28,5000,52800
대한전선보통주,001440,2012/12/28,2500,3745
대한제강 보통주,084010,2012/12/28,1000,7990
대한제당보통주,001790,2012/12/28,2500,25950
대한제분보통주,001130,2012/12/28,5000,139000
대한항공보통주,003490,2012/12/28,5000,45300
대한해운보통주,005880,2012/12/28,5000,5430
대한화섬보통주,003830,2012/12/28,5000,62900
대현보통주,016090,2012/12/28,500,1125
대호에이엘보통주,069460,2012/12/28,500,2360
대호특수강,021040,2012/12/28,500,1065
대화제약,067080,2012/12/28,500,6920
더이앤엠,089230,2012/12/28,500,4570
더존비즈온보통주,012510,2012/12/28,500,11500
덕산하이메탈,077360,2012/12/28,200,21300
덕성보통주,004830,2012/12/28,500,3200
덕양산업보통주,024900,2012/12/28,5000,15250
데코앤이,017680,2012/12/28,500,790
도이치모터스,067990,2012/12/28,500,3220
도화엔지니어링보통주,002150,2012/12/28,500,9300
동국산업,005160,2012/12/28,1000,3500
동국알앤에스,075970,2012/12/28,1000,1420
동국에스엔씨,100130,2012/12/28,500,2735
동국제강보통주,001230,2012/12/28,5000,13700
동국제약,086450,2012/12/28,2500,23000
동방보통주,004140,2012/12/28,1000,3780
동방선기,099410,2012/12/28,500,4665
동방아그로보통주,007590,2012/12/28,500,6250
동부건설보통주,005960,2012/12/28,5000,3475
동부티에스블랙펄기업인수목적,128910,2012/12/28,100,2000
동서,026960,2012/12/28,500,18400
동성제약보통주,002210,2012/12/28,1000,3830
동성케미컬보통주,102260,2012/12/28,1000,5750
동성하이켐,013450,2012/12/28,500,5760
동성화인텍,033500,2012/12/28,500,7500
동성화학보통주,005190,2012/12/28,1000,23300
동신건설,025950,2012/12/28,500,3530
동아쏘시오홀딩스보통주,000640,2012/12/28,5000,109000
동아엘텍,088130,2012/12/28,500,4585
동아지질보통주,028100,2012/12/28,500,11100
동아화성,041930,2012/12/28,500,3575
동양건설산업(보통주),005900,2012/12/28,5000,2850
동양고속보통주,084670,2012/12/28,5000,20850
동양보통주,001520,2012/12/28,500,778
동양생명보험보통주,082640,2012/12/28,5000,10550
동양에스텍,060380,2012/12/28,500,1860
동양이엔피,079960,2012/12/28,500,15000
동양철관보통주,008970,2012/12/28,500,1800
동우팜투테이블,088910,2012/12/28,500,3015
동원F&B보통주,049770,2012/12/28,5000,74000
동원개발,013120,2012/12/28,5000,11700
동원산업보통주,006040,2012/12/28,5000,285500
동원수산보통주,030720,2012/12/28,5000,13650
동원시스템즈보통주,014820,2012/12/28,500,1190
동일고무벨트보통주,163560,2012/12/28,500,8070
동일금속,109860,2012/12/28,500,13100
동일기연,032960,2012/12/28,500,9740
동일산업보통주,004890,2012/12/28,5000,48500
동일철강,023790,2012/12/28,500,4345
동진쎄미켐,005290,2012/12/28,500,4350
동화기업,025900,2012/12/28,500,7400
동화약품보통주,000020,2012/12/28,1000,6040
두산건설보통주,011160,2012/12/28,5000,2515
두산보통주,000150,2012/12/28,5000,129000
두산에너빌리티보통주,034020,2012/12/28,5000,45200
듀오백,073190,2012/12/28,1000,4005
드래곤플라이,030350,2012/12/28,500,13700
드림어스컴퍼니,060570,2012/12/28,500,2385
디모아,016670,2012/12/28,500,1260
디브이에스코리아,046400,2012/12/28,500,497
디스플레이테크,066670,2012/12/28,500,6050
디씨엠보통주,024090,2012/12/28,500,10450
디아이디,074130,2012/12/28,500,3655
디아이보통주,003160,2012/12/28,500,3420
디아이씨 보통주,092200,2012/12/28,500,4390
디아크,078590,2012/12/28,500,1805
디알비동일보통주,004840,2012/12/28,500,6750
디에스,051710,2012/12/28,500,1285
디에스케이,109740,2012/12/28,500,2575
디에스티,033430,2012/12/28,500,409
디에이치오토웨어,025440,2012/12/28,500,793
디에이피,066900,2012/12/28,500,6250
디엔에이링크,127120,2012/12/28,500,10900
디엔에프,092070,2012/12/28,500,13000
디엔오토모티브보통주,007340,2012/12/28,500,15800
디엠에스,068790,2012/12/28,500,2910
디오,039840,2012/12/28,500,10350
디와이보통주,013570,2012/12/28,500,10600
디와이피엔에프,104460,2012/12/28,500,6230
디웍스글로벌,071530,2012/12/28,500,317
디이엔티,079810,2012/12/28,500,1810
디젠스,113810,2012/12/28,500,1800
디지아이,043360,2012/12/28,500,2400
디지털대성,068930,2012/12/28,500,2450
디지텍시스템스,091690,2012/12/28,500,10450
디지틀조선일보,033130,2012/12/28,500,2055
디케이락,105740,2012/12/28,500,11100
딜리,131180,2012/12/28,100,1505
라온시큐어,042510,2012/12/28,500,777
라이트론,069540,2012/12/28,500,3440
라이프앤비,034010,2012/12/28,500,234
락앤락보통주,115390,2012/12/28,500,23150
럭슬,033600,2012/12/28,500,1465
레드로버,060300,2012/12/28,500,5170
레드캡투어,038390,2012/12/28,500,14400
레이젠,047440,2012/12/28,500,1590
렉스엘이앤지,004790,2012/12/28,500,794
로보스타,090360,2012/12/28,500,5340
로엔엔터테인먼트,016170,2012/12/28,500,13850
로체시스템즈,071280,2012/12/28,500,3210
로케트전기보통주,000420,2012/12/28,5000,8010
롯데관광개발 보통주,032350,2012/12/28,500,12150
롯데미도파(보통주),004010,2012/12/28,5000,13800
롯데손해보험보통주,000400,2012/12/28,1000,3115
롯데쇼핑 보통주,023530,2012/12/28,5000,377000
롯데정밀화학보통주,004000,2012/12/28,5000,61000
롯데지주보통주,004990,2012/12/28,5000,1630000
롯데칠성음료보통주,005300,2012/12/28,5000,1515000
롯데케미칼보통주,011170,2012/12/28,5000,245500
롯데푸드보통주,002270,2012/12/28,5000,658000
롯데하이마트보통주,071840,2012/12/28,5000,68800
루멘스,038060,2012/12/28,500,7020
루트로닉,085370,2012/12/28,500,4940
룩손에너지홀딩스,033550,2012/12/28,500,752
룽투코리아,060240,2012/12/28,500,1755
리노공업,058470,2012/12/28,500,35400
리노스,039980,2012/12/28,500,2095
리더스 기술투자,019570,2012/12/28,500,305
리더스코스메틱,016100,2012/12/28,500,4380
리드코프,012700,2012/12/28,500,4320
링네트,042500,2012/12/28,500,2210
마니커보통주,027740,2012/12/28,500,610
마이다스 코스피200커버드콜5%OTM증권상장지수투자신탁(주식),137930,2012/12/28,0,10420
마이스코,088700,2012/12/28,500,790
마이크로컨텍솔루션,098120,2012/12/28,500,3280
마제스타,035480,2012/12/28,500,5300
마크로젠,038290,2012/12/28,500,29150
매일홀딩스,005990,2012/12/28,500,31250
매커스,093520,2012/12/28,500,1505
맥스로텍,141070,2012/12/28,500,6160
맥쿼리한국인프라투융자회사 보통주,088980,2012/12/28,0,6840
멀티캠퍼스,067280,2012/12/28,500,41350
메가스터디,072870,2012/12/28,500,78600
메디앙스,014100,2012/12/28,500,12000
메디콕스,054180,2012/12/28,500,394
메디톡스,086900,2012/12/28,500,85500
메디포스트,078160,2012/12/28,500,80500
메디프론디비티,065650,2012/12/28,500,3670
메리츠금융지주회사보통주,138040,2012/12/28,500,3945
메리츠증권보통주,008560,2012/12/28,1000,1400
메리츠화재해상보험보통주,000060,2012/12/28,500,14150
메지온,140410,2012/12/28,500,19950
메타랩스보통주,090370,2012/12/28,500,5940
메타바이오메드,059210,2012/12/28,500,2330
멜파스,096640,2012/12/28,500,27050
명문제약 보통주,017180,2012/12/28,500,3015
모나리자보통주,012690,2012/12/28,500,3480
모나미보통주,005360,2012/12/28,1000,2835
모다이노칩,080420,2012/12/28,500,13450
모다정보통신,149940,2012/12/28,500,6900
모두투어네트워크,080160,2012/12/28,500,30100
모린스,110310,2012/12/28,500,3375
모베이스,101330,2012/12/28,500,13850
모베이스전자,012860,2012/12/28,500,1800
모토닉보통주,009680,2012/12/28,500,12650
모헨즈,006920,2012/12/28,500,2700
무궁화인포메이션테크놀로지,038340,2012/12/28,500,2450
무림에스피,001810,2012/12/28,500,2250
무림페이퍼보통주,009200,2012/12/28,2500,2440
무림피앤피보통주,009580,2012/12/28,2500,3805
무학보통주,033920,2012/12/28,200,13600
문배철강보통주,008420,2012/12/28,500,1715
미래나노텍,095500,2012/12/28,500,11750
미래산업보통주,025560,2012/12/28,100,320
미래아이앤지보통주,007120,2012/12/28,500,4340
미래에셋 TIGER S&P500선물 증권상장지수투자신탁(주식-파생형),143850,2012/12/28,0,15070
미래에셋 TIGER 구리실물 특별자산상장지수투자신탁(금속),160580,2012/12/28,0,8880
미래에셋 TIGER 금속선물 특별자산상장지수투자신탁(금속-파생형),139310,2012/12/28,0,7470
미래에셋 TIGER 금은선물 특별자산상장지수투자신탁(금속-파생형),139320,2012/12/28,0,10760
미래에셋 TIGER 농산물선물 특별자산상장지수투자신탁(농산물-파생형),137610,2012/12/28,0,10160
미래에셋 TIGER 단기통안채증권상장지수투자신탁(채권),157450,2012/12/28,0,100175
미래에셋 TIGER 레버리지 증권상장지수투자신탁(주식-파생형),123320,2012/12/28,0,11640
미래에셋 TIGER 블루칩30 증권상장지수투자신탁(주식),139300,2012/12/28,0,6990
미래에셋 TIGER 원유선물 특별자산상장지수투자신탁(원유-파생형),130680,2012/12/28,0,9490
미래에셋 TIGER 인버스 증권상장지수투자신탁(주식-파생형),123310,2012/12/28,0,7875
미래에셋 TIGER 중국소비테마 증권상장지수투자신탁(주식),150460,2012/12/28,0,6875
미래에셋맵스아시아퍼시픽부동산공모1호,094800,2012/12/28,0,3110
미래에셋증권보통주,037620,2012/12/28,5000,35600
미래에셋증권보통주,006800,2012/12/28,5000,12000
미래컴퍼니,049950,2012/12/28,500,14350
미원상사보통주,002840,2012/12/28,5000,143000
미원홀딩스 보통주,107590,2012/12/28,5000,271000
미원화학보통주,134380,2012/12/28,1000,24800
미창석유공업보통주,003650,2012/12/28,5000,54400
미코,059090,2012/12/28,500,2485
바른손,018700,2012/12/28,1000,1605
바른손이앤에이,035620,2012/12/28,500,1500
바이넥스,053030,2012/12/28,500,4770
바이오니아,064550,2012/12/28,500,9580
바이오스마트,038460,2012/12/28,500,2490
바이오톡스텍,086040,2012/12/28,500,4555
바이온,032980,2012/12/28,500,1220
바텍,043150,2012/12/28,500,11000
백광산업보통주,001340,2012/12/28,500,4270
백금티앤에이,046310,2012/12/28,500,1715
백산보통주,035150,2012/12/28,500,4320
버킷스튜디오,066410,2012/12/28,500,858
범양건영보통주,002410,2012/12/28,5000,37800
베뉴지,019010,2012/12/28,5000,5050
벽산건설(보통주),002530,2012/12/28,5000,1285
벽산보통주,007210,2012/12/28,500,1965
보락보통주,002760,2012/12/28,1000,3250
보령보통주,003850,2012/12/28,2500,23450
보루네오가구보통주,004740,2012/12/28,500,2180
보성파워텍,006910,2012/12/28,500,1860
보타바이오,026260,2012/12/28,500,305
보해양조보통주,000890,2012/12/28,500,757
부-스타,008470,2012/12/28,500,4850
부광약품보통주,003000,2012/12/28,500,14050
부국증권보통주,001270,2012/12/28,5000,17450
부국철강 보통주,026940,2012/12/28,500,1990
부국퓨쳐스타즈기업인수목적,123300,2012/12/28,500,1990
부방,014470,2012/12/28,500,2660
부산도시가스보통주,015350,2012/12/28,5000,20500
부산방직공업,025270,2012/12/28,5000,16050
부산산업보통주,011390,2012/12/28,5000,15150
부산주공보통주,005030,2012/12/28,500,1620
뷰웍스,100120,2012/12/28,500,20200
브리지텍,064480,2012/12/28,500,3370
브이티지엠피,018290,2012/12/28,500,405
블레이드엔터테인먼트,044480,2012/12/28,500,1825
블루콤,033560,2012/12/28,500,11300
비덴트,121800,2012/12/28,500,4265
비보존제약,082800,2012/12/28,500,2745
비비안보통주,002070,2012/12/28,1000,7200
비상교육 보통주,100220,2012/12/28,500,14000
비아트론,141000,2012/12/28,500,12500
비에이치,090460,2012/12/28,500,12000
비에이치아이,083650,2012/12/28,500,26750
비엔지티,032790,2012/12/28,500,800
비엘팜텍,065170,2012/12/28,500,1510
비엠티,086670,2012/12/28,500,5220
비지에프에코머티리얼즈,126600,2012/12/28,500,6010
비츠로셀,082920,2012/12/28,500,5770
비츠로시스,054220,2012/12/28,500,2465
비츠로테크,042370,2012/12/28,500,5080
비케이탑스보통주,030790,2012/12/28,500,937
비케이홀딩스,050090,2012/12/28,500,1240
비트컴퓨터,032850,2012/12/28,500,4600
빅솔론,093190,2012/12/28,500,6650
빅텍,065450,2012/12/28,200,1450
빙그레보통주,005180,2012/12/28,5000,112000
빛샘전자,072950,2012/12/28,500,6320
사람인에이치알,143240,2012/12/28,500,14650
사조대림보통주,003960,2012/12/28,5000,13500
사조동아원보통주,008040,2012/12/28,500,3010
사조산업보통주,007160,2012/12/28,5000,50300
사조씨푸드보통주,014710,2012/12/28,1000,6130
사조오양보통주,006090,2012/12/28,5000,11450
사조해표보통주,079660,2012/12/28,5000,12150
사파이어테크놀로지,123260,2012/12/28,500,27500
삼기,122350,2012/12/28,100,4935
삼륭물산,014970,2012/12/28,500,2555
삼목에스폼,018310,2012/12/28,500,5920
삼보모터스,053700,2012/12/28,500,5170
삼보산업,009620,2012/12/28,500,16200
삼보판지,023600,2012/12/28,5000,34400
삼부토건보통주,001470,2012/12/28,5000,4090
삼성 KODEX 골드선물특별자산상장지수투자신탁(금-파생형)(H),132030,2012/12/28,0,12815
삼성 KODEX 구리선물특별자산상장지수투자신탁(구리-파생형)(H),138910,2012/12/28,0,8280
삼성 KODEX 은선물특별자산상장지수투자신탁(은-파생형)(H),144600,2012/12/28,0,7765
삼성 KODEX 콩선물특별자산상장지수투자신탁(콩-파생형)(H),138920,2012/12/28,0,11240
삼성KODEX10년국채선물증권상장지수투자신탁[채권-파생형],152380,2012/12/28,0,54200
삼성KODEX단기채권증권상장지수투자신탁[채권],153130,2012/12/28,0,100055
삼성KODEX레버리지증권상장지수투자신탁[주식-파생형],122630,2012/12/28,0,12970
삼성KODEX인버스증권상장지수투자신탁[주식-파생형],114800,2012/12/28,0,7375
삼성KODEX주식&골드선물(H)혼합자산상장지수투자신탁[혼합자산-파생형],166060,2012/12/28,0,9850
삼성KODEX태양광증권상장지수투자신탁[주식],144750,2012/12/28,0,17170
삼성SDI보통주,006400,2012/12/28,5000,151000
삼성공조보통주,006660,2012/12/28,500,7210
삼성물산보통주,000830,2012/12/28,5000,62600
삼성생명보험보통주,032830,2012/12/28,500,94300
삼성엔지니어링보통주,028050,2012/12/28,5000,165500
삼성전기보통주,009150,2012/12/28,5000,99200
삼성전자보통주,005930,2012/12/28,5000,1522000
삼성제약,001360,2012/12/28,500,2750
삼성중공업보통주,010140,2012/12/28,5000,38550
삼성증권보통주,016360,2012/12/28,5000,53400
삼성출판사보통주,068290,2012/12/28,500,3830
삼성카드 보통주,029780,2012/12/28,5000,36500
삼성화재해상보험보통주,000810,2012/12/28,500,218000
삼아알미늄보통주,006110,2012/12/28,500,2970
삼아제약,009300,2012/12/28,1000,9990
삼양사보통주,145990,2012/12/28,5000,49800
삼양식품보통주,003230,2012/12/28,5000,24350
삼양엔텍(보통주),008720,2012/12/28,5000,19350
삼양제넥스보통주,003940,2012/12/28,5000,56400
삼양통상보통주,002170,2012/12/28,5000,21400
