회사명,거래소코드,회계년도,액면가(원),종가(원)
AK홀딩스보통주,006840,2013/12/24,5000,42000
AK홀딩스보통주,006840,2013/12/26,5000,41850
AK홀딩스보통주,006840,2013/12/27,5000,41150
AK홀딩스보통주,006840,2013/12/30,5000,40950
BNK금융지주보통주,138930,2013/12/24,5000,16250
BNK금융지주보통주,138930,2013/12/26,5000,16350
BNK금융지주보통주,138930,2013/12/27,5000,16100
BNK금융지주보통주,138930,2013/12/30,5000,16000
BYC보통주,001460,2013/12/24,5000,189500
BYC보통주,001460,2013/12/26,5000,189500
BYC보통주,001460,2013/12/27,5000,188500
BYC보통주,001460,2013/12/30,5000,188000
CJ보통주,001040,2013/12/24,5000,105500
CJ보통주,001040,2013/12/26,5000,108500
CJ보통주,001040,2013/12/27,5000,109500
CJ보통주,001040,2013/12/30,5000,116500
CJ씨푸드보통주,011150,2013/12/24,500,2395
CJ씨푸드보통주,011150,2013/12/26,500,2440
CJ씨푸드보통주,011150,2013/12/27,500,2475
CJ씨푸드보통주,011150,2013/12/30,500,2495
CMG제약,058820,2013/12/24,500,870
CMG제약,058820,2013/12/26,500,891
CMG제약,058820,2013/12/27,500,910
CMG제약,058820,2013/12/30,500,932
CS홀딩스보통주,000590,2013/12/24,5000,35750
CS홀딩스보통주,000590,2013/12/26,5000,35600
CS홀딩스보통주,000590,2013/12/27,5000,35600
CS홀딩스보통주,000590,2013/12/30,5000,36150
DB Inc.보통주,012030,2013/12/24,5000,3865
DB Inc.보통주,012030,2013/12/26,5000,4440
DB Inc.보통주,012030,2013/12/27,5000,4440
DB Inc.보통주,012030,2013/12/30,5000,4440
DB금융투자보통주,016610,2013/12/24,5000,3295
DB금융투자보통주,016610,2013/12/26,5000,3340
DB금융투자보통주,016610,2013/12/27,5000,3340
DB금융투자보통주,016610,2013/12/30,5000,3335
DB손해보험보통주,005830,2013/12/24,500,55600
DB손해보험보통주,005830,2013/12/26,500,57000
DB손해보험보통주,005830,2013/12/27,500,56400
DB손해보험보통주,005830,2013/12/30,500,56200
DB하이텍보통주,000990,2013/12/24,5000,5330
DB하이텍보통주,000990,2013/12/26,5000,6120
DB하이텍보통주,000990,2013/12/27,5000,7030
DB하이텍보통주,000990,2013/12/30,5000,7530
DGB금융지주보통주,139130,2013/12/24,5000,16650
DGB금융지주보통주,139130,2013/12/26,5000,16600
DGB금융지주보통주,139130,2013/12/27,5000,16550
DGB금융지주보통주,139130,2013/12/30,5000,16500
DI동일보통주,001530,2013/12/24,5000,50600
DI동일보통주,001530,2013/12/26,5000,50800
DI동일보통주,001530,2013/12/27,5000,50300
DI동일보통주,001530,2013/12/30,5000,50200
DL건설보통주,001880,2013/12/24,5000,3300
DL건설보통주,001880,2013/12/26,5000,3300
DL건설보통주,001880,2013/12/27,5000,3300
DL건설보통주,001880,2013/12/30,5000,3300
DL보통주,000210,2013/12/24,5000,91300
DL보통주,000210,2013/12/26,5000,91300
DL보통주,000210,2013/12/27,5000,92900
DL보통주,000210,2013/12/30,5000,94100
DSR보통주,155660,2013/12/24,500,3610
DSR보통주,155660,2013/12/26,500,3765
DSR보통주,155660,2013/12/27,500,3835
DSR보통주,155660,2013/12/30,500,3870
DSR제강보통주,069730,2013/12/24,500,3130
DSR제강보통주,069730,2013/12/26,500,3105
DSR제강보통주,069730,2013/12/27,500,3135
DSR제강보통주,069730,2013/12/30,500,3065
