회사명,거래소코드,회계년도,액면가(원),종가(원)
AK홀딩스보통주,006840,2014/12/24,5000,76200
AK홀딩스보통주,006840,2014/12/26,5000,76500
AK홀딩스보통주,006840,2014/12/29,5000,79900
AK홀딩스보통주,006840,2014/12/30,5000,80200
BGF보통주,027410,2014/12/24,1000,77200
BGF보통주,027410,2014/12/26,1000,77500
BGF보통주,027410,2014/12/29,1000,75500
BGF보통주,027410,2014/12/30,1000,76500
BNK금융지주보통주,138930,2014/12/24,5000,15100
BNK금융지주보통주,138930,2014/12/26,5000,15100
BNK금융지주보통주,138930,2014/12/29,5000,14900
BNK금융지주보통주,138930,2014/12/30,5000,14500
BYC보통주,001460,2014/12/24,5000,260000
BYC보통주,001460,2014/12/26,5000,259000
BYC보통주,001460,2014/12/29,5000,260000
BYC보통주,001460,2014/12/30,5000,261500
CJ보통주,001040,2014/12/24,5000,150500
CJ보통주,001040,2014/12/26,5000,154500
CJ보통주,001040,2014/12/29,5000,153000
CJ보통주,001040,2014/12/30,5000,156000
CJ씨푸드보통주,011150,2014/12/24,500,2475
CJ씨푸드보통주,011150,2014/12/26,500,2455
CJ씨푸드보통주,011150,2014/12/29,500,2500
CJ씨푸드보통주,011150,2014/12/30,500,2475
CMG제약,058820,2014/12/24,500,918
CMG제약,058820,2014/12/26,500,903
CMG제약,058820,2014/12/29,500,891
CMG제약,058820,2014/12/30,500,912
CS홀딩스보통주,000590,2014/12/24,5000,82800
CS홀딩스보통주,000590,2014/12/26,5000,82800
CS홀딩스보통주,000590,2014/12/29,5000,82800
CS홀딩스보통주,000590,2014/12/30,5000,83500
DB Inc.보통주,012030,2014/12/24,5000,2590
DB Inc.보통주,012030,2014/12/26,5000,2645
DB Inc.보통주,012030,2014/12/29,5000,2640
DB Inc.보통주,012030,2014/12/30,5000,2510
DB금융투자보통주,016610,2014/12/24,5000,3790
DB금융투자보통주,016610,2014/12/26,5000,3800
DB금융투자보통주,016610,2014/12/29,5000,3705
DB금융투자보통주,016610,2014/12/30,5000,3710
DB손해보험보통주,005830,2014/12/24,500,56700
DB손해보험보통주,005830,2014/12/26,500,57300
DB손해보험보통주,005830,2014/12/29,500,55500
DB손해보험보통주,005830,2014/12/30,500,55000
DB하이텍보통주,000990,2014/12/24,5000,4870
DB하이텍보통주,000990,2014/12/26,5000,4930
DB하이텍보통주,000990,2014/12/29,5000,4875
DB하이텍보통주,000990,2014/12/30,5000,4615
