회사명,거래소코드,회계년도,액면가(원),종가(원)
테크엘,064520,2013/12/20,500,1295
테크엘,064520,2013/12/23,500,1295
테크엘,064520,2013/12/24,500,1330
테크엘,064520,2013/12/26,500,1365
테크엘,064520,2013/12/27,500,1350
테크엘,064520,2013/12/30,500,1340
테크윙,089030,2013/12/20,500,6600
테크윙,089030,2013/12/23,500,6740
테크윙,089030,2013/12/24,500,6910
테크윙,089030,2013/12/26,500,6910
테크윙,089030,2013/12/27,500,6970
테크윙,089030,2013/12/30,500,7000
텔레칩스,054450,2013/12/20,500,3870
텔레칩스,054450,2013/12/23,500,3865
텔레칩스,054450,2013/12/24,500,3865
텔레칩스,054450,2013/12/26,500,3920
텔레칩스,054450,2013/12/27,500,3920
텔레칩스,054450,2013/12/30,500,3750
텔레필드,091440,2013/12/20,500,1915
텔레필드,091440,2013/12/23,500,1835
텔레필드,091440,2013/12/24,500,1910
텔레필드,091440,2013/12/26,500,1870
텔레필드,091440,2013/12/27,500,1840
텔레필드,091440,2013/12/30,500,1850
텔코웨어 보통주,078000,2013/12/20,500,12350
텔코웨어 보통주,078000,2013/12/23,500,12700
텔코웨어 보통주,078000,2013/12/24,500,12500
텔코웨어 보통주,078000,2013/12/26,500,12450
텔코웨어 보통주,078000,2013/12/27,500,11500
텔코웨어 보통주,078000,2013/12/30,500,11450
토비스,051360,2013/12/20,500,6850
토비스,051360,2013/12/23,500,6980
토비스,051360,2013/12/24,500,6870
토비스,051360,2013/12/26,500,6880
토비스,051360,2013/12/27,500,6960
토비스,051360,2013/12/30,500,6960
토탈소프트뱅크,045340,2013/12/20,500,1280
토탈소프트뱅크,045340,2013/12/23,500,1255
토탈소프트뱅크,045340,2013/12/24,500,1270
토탈소프트뱅크,045340,2013/12/26,500,1295
토탈소프트뱅크,045340,2013/12/27,500,1265
토탈소프트뱅크,045340,2013/12/30,500,1265
톱텍,108230,2013/12/20,500,13850
톱텍,108230,2013/12/23,500,14000
톱텍,108230,2013/12/24,500,13950
톱텍,108230,2013/12/26,500,13700
톱텍,108230,2013/12/27,500,13800
톱텍,108230,2013/12/30,500,14000
투비소프트,079970,2013/12/20,500,5650
투비소프트,079970,2013/12/23,500,5160
투비소프트,079970,2013/12/24,500,5270
투비소프트,079970,2013/12/26,500,5100
투비소프트,079970,2013/12/27,500,5330
투비소프트,079970,2013/12/30,500,5340
트레이스,052290,2013/12/20,500,2490
트레이스,052290,2013/12/23,500,2495
트레이스,052290,2013/12/24,500,2470
트레이스,052290,2013/12/26,500,2440
트레이스,052290,2013/12/27,500,2440
트레이스,052290,2013/12/30,500,2520
특수건설,026150,2013/12/20,500,3685
특수건설,026150,2013/12/23,500,3755
특수건설,026150,2013/12/24,500,3780
특수건설,026150,2013/12/26,500,3705
특수건설,026150,2013/12/27,500,3745
특수건설,026150,2013/12/30,500,3715
티비씨,033830,2013/12/20,5000,5500
티비씨,033830,2013/12/23,5000,5480
티비씨,033830,2013/12/24,5000,5490
티비씨,033830,2013/12/26,5000,5520
티비씨,033830,2013/12/27,5000,5440
티비씨,033830,2013/12/30,5000,5380
티사이언티픽,057680,2013/12/20,500,2040
티사이언티픽,057680,2013/12/23,500,2010
티사이언티픽,057680,2013/12/24,500,2040
티사이언티픽,057680,2013/12/26,500,2005
티사이언티픽,057680,2013/12/27,500,2015
티사이언티픽,057680,2013/12/30,500,1990
티씨케이,064760,2013/12/20,500,7690
