회사명,거래소코드,회계년도,액면가(원),종가(원)
팍스넷,038160,2019/01/02,500,7320
팜스코보통주,036580,2019/01/02,500,7530
팜스토리,027710,2019/01/02,500,1040
팜젠사이언스보통주,004720,2019/01/02,500,7350
패션플랫폼,225590,2019/01/02,100,1335
팬스타엔터프라이즈,054300,2019/01/02,500,726
팬엔터테인먼트,068050,2019/01/02,500,3695
팬오션보통주,028670,2019/01/02,1000,4445
팬젠,222110,2019/01/02,500,10650
퍼스텍보통주,010820,2019/01/02,500,2775
퍼시스보통주,016800,2019/01/02,1000,30300
펄어비스,263750,2019/01/02,500,203300
페이퍼코리아보통주,001020,2019/01/02,500,920
펩트론,087010,2019/01/02,500,23300
평화산업 주식회사 보통주,090080,2019/01/02,500,2565
평화홀딩스보통주,010770,2019/01/02,500,6480
포메탈,119500,2019/01/02,500,3600
포스코스틸리온보통주,058430,2019/01/02,5000,20500
포스코아이씨티,022100,2019/01/02,500,5120
포스코엠텍,009520,2019/01/02,500,6300
포스코인터내셔널보통주,047050,2019/01/02,5000,17600
포스코켐텍,003670,2019/01/02,500,60100
포스코홀딩스보통주,005490,2019/01/02,5000,237000
포인트엔지니어링,256630,2019/01/02,100,2025
폴라리스세원,234100,2019/01/02,100,2560
폴라리스오피스,041020,2019/01/02,500,1395
폴라리스우노,114630,2019/01/02,500,4335
폴루스바이오팜보통주,007630,2019/01/02,500,6260
푸드나무,290720,2019/01/02,500,20050
푸드웰,005670,2019/01/02,500,5880
푸른기술,094940,2019/01/02,500,19250
푸른상호저축은행,007330,2019/01/02,1000,7630
풀무원보통주,017810,2019/01/02,5000,78000
풍국주정공업,023900,2019/01/02,500,21600
풍산 보통주,103140,2019/01/02,5000,26550
풍산홀딩스보통주,005810,2019/01/02,5000,36000
퓨전,195440,2019/01/02,500,1405
퓨쳐켐,220100,2019/01/02,500,12350
프럼파스트,035200,2019/01/02,500,3315
프로스테믹스,203690,2019/01/02,100,5250
프로텍,053610,2019/01/02,500,12850
프리엠스,053160,2019/01/02,500,6250
플래스크,041590,2019/01/02,500,2290
플랜티넷,075130,2019/01/02,500,4380
플레이그램보통주,009810,2019/01/02,500,652
플레이위드,023770,2019/01/02,500,7080
피델릭스,032580,2019/01/02,500,1725
피씨디렉트,051380,2019/01/02,500,4395
피씨엘,241820,2019/01/02,500,9530
피아이첨단소재,178920,2019/01/02,500,32200
피앤씨테크,237750,2019/01/02,500,8110
피에스케이홀딩스,031980,2019/01/02,500,12250
피에스텍,002230,2019/01/02,500,4620
피에이치씨,057880,2019/01/02,500,1690
피에이치에이,043370,2019/01/02,500,6590
피엔티,137400,2019/01/02,500,10550
피엔풍년,024940,2019/01/02,500,2210
피제이메탈,128660,2019/01/02,500,2040
피제이전자,006140,2019/01/02,500,4425
픽셀플러스,087600,2019/01/02,500,6250
필옵틱스,161580,2019/01/02,500,7090
하나금융지주보통주,086790,2019/01/02,5000,36150
하나마이크론,067310,2019/01/02,500,3745
하나머스트제6호기업인수목적,307160,2019/01/02,100,2030
하나머티리얼즈,166090,2019/01/02,500,11350
하나제약보통주,293480,2019/01/02,500,22200
하나투어보통주,039130,2019/01/02,500,69200
하림,136480,2019/01/02,500,2800
하림지주,003380,2019/01/02,100,11150
하이드로리튬,101670,2019/01/02,200,1705
하이로닉,149980,2019/01/02,100,4455
하이록코리아,013030,2019/01/02,500,16150
하이비젼시스템,126700,2019/01/02,500,8830
하이소닉,106080,2019/01/02,1000,798
하이스틸 보통주,071090,2019/01/02,5000,26000
하이즈항공,221840,2019/01/02,500,5300
하이텍팜,106190,2019/01/02,500,16700
하이트론씨스템즈보통주,019490,2019/01/02,2500,3610
하이트진로보통주,000080,2019/01/02,5000,16300
하이트진로홀딩스보통주,000140,2019/01/02,5000,7030
하츠,066130,2019/01/02,500,3740
한국가구,004590,2019/01/02,500,20350
한국가스공사보통주,036460,2019/01/02,5000,46350
한국경제티브이,039340,2019/01/02,500,3930
한국공항보통주,005430,2019/01/02,5000,42250
한국기업평가,034950,2019/01/02,5000,52200
한국내화보통주,010040,2019/01/02,500,5190
한국단자공업보통주,025540,2019/01/02,500,40450
한국맥널티,222980,2019/01/02,500,11200
한국비엔씨,256840,2019/01/02,100,2040
한국석유공업보통주,004090,2019/01/02,5000,128500
한국선재,025550,2019/01/02,500,2740
한국수출포장공업보통주,002200,2019/01/02,5000,19400
한국쉘석유보통주,002960,2019/01/02,5000,337000
한국알콜산업,017890,2019/01/02,500,7120
한국앤컴퍼니보통주,000240,2019/01/02,500,16850
한국유나이티드제약 보통주,033270,2019/01/02,500,23050
한국유니온제약,080720,2019/01/02,500,13100
한국자산신탁보통주,123890,2019/01/02,500,4330
한국전력공사보통주,015760,2019/01/02,5000,34050
한국전력기술 보통주,052690,2019/01/02,200,20750
한국전자금융,063570,2019/01/02,500,9240
한국전자인증,041460,2019/01/02,500,4010
한국전자홀딩스보통주,006200,2019/01/02,500,818
한국정밀기계,101680,2019/01/02,500,2410
한국정보공학,039740,2019/01/02,500,3220
한국정보인증,053300,2019/01/02,500,3905
한국정보통신,025770,2019/01/02,500,9130
한국제4호기업인수목적,240540,2019/01/02,100,2050
한국제5호기업인수목적,271740,2019/01/02,100,2065
한국제6호기업인수목적,281410,2019/01/02,100,2055
한국제7호기업인수목적,291210,2019/01/02,100,2040
한국제지보통주,002300,2019/01/02,5000,16500
한국조선해양보통주,009540,2019/01/02,5000,125500
한국종합기술보통주,023350,2019/01/02,500,5270
한국주강보통주,025890,2019/01/02,500,1595
한국주철관공업보통주,000970,2019/01/02,500,9750
한국철강보통주,104700,2019/01/02,1000,5410
한국카본보통주,017960,2019/01/02,500,6820
한국캐피탈,023760,2019/01/02,500,612
한국컴퓨터,054040,2019/01/02,500,2395
한국콜마보통주,161890,2019/01/02,500,70000
한국콜마홀딩스보통주,024720,2019/01/02,500,29500
한국큐빅,021650,2019/01/02,500,2340
한국타이어앤테크놀로지보통주,161390,2019/01/02,500,40750
한국테크놀로지,053590,2019/01/02,500,649
한국토지신탁보통주,034830,2019/01/02,1000,2565
한국투자 KINDEX S&P아시아TOP50증권상장지수투자신탁(주식),277540,2019/01/02,0,9165
한국투자 KINDEX 국채선물10년인버스증권상장지수투자신탁(채권-파생형),299070,2019/01/02,0,93945
한국투자 KINDEX 국채선물3년인버스증권상장지수투자신탁(채권-파생형),299080,2019/01/02,0,99090
한국투자 KINDEX 다우존스 미국 리츠부동산 상장지수투자신탁(파생형)(합성 H),181480,2019/01/02,0,65555
한국투자 KINDEX 단기자금 증권 상장지수투자신탁(채권),190620,2019/01/02,0,100120
한국투자 KINDEX 러시아MSCI증권상장지수투자신탁(주식-파생형)(합성),265690,2019/01/02,0,20500
한국투자 KINDEX 레버리지 증권상장지수투자신탁(주식-파생형),152500,2019/01/02,0,4345
한국투자 KINDEX 멕시코MSCI증권상장지수투자신탁(주식-파생형)(합성),291130,2019/01/02,0,8455
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2019/01/02,0,10640
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2019/01/02,0,9250
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2019/01/02,0,12555
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2019/01/02,0,9435
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2019/01/02,0,8860
한국투자 KINDEX 일본 레버리지 증권 상장지수투자신탁(주식-재간접파생형)(H),196030,2019/01/02,0,12340
한국투자 KINDEX 일본Nikkei225증권상장지수투자신탁(주식-파생형)(H),238720,2019/01/02,0,12810
한국투자 KINDEX 일본인버스 증권 상장지수투자신탁(주식-파생형)(합성 H),205720,2019/01/02,0,6790
한국투자 KINDEX 중국본토 CSI300 증권 자상장지수투자신탁(주식-파생형),168580,2019/01/02,0,16745
한국투자 KINDEX 중장기국공채액티브증권상장지수투자신탁(채권),272910,2019/01/02,0,100695
한국투자 KINDEX 코스닥증권상장지수투자신탁(주식-파생형)(합성),251890,2019/01/02,0,9755
한국투자 KINDEX 필리핀MSCI증권상장지수투자신탁(주식-파생형)(합성),261920,2019/01/02,0,14125
한국투자KINDEX골드선물인버스2X특별자산증권상장지수투자신탁(합성 H),232590,2019/01/02,0,6125
한국투자KINDEX중국본토레버리지CSI300증권상장지수투자신탁(주식혼합-파생형)(합성),219900,2019/01/02,0,1965
한국투자금융지주보통주,071050,2019/01/02,5000,56900
한국특강보통주,007280,2019/01/02,500,2395
한국팩키지,037230,2019/01/02,500,1855
한국프랜지공업보통주,010100,2019/01/02,1000,1385
한국항공우주산업보통주,047810,2019/01/02,5000,32500
한국화장품보통주,123690,2019/01/02,500,10400
한국화장품제조보통주,003350,2019/01/02,500,34600
한글과컴퓨터,030520,2019/01/02,500,12650
한네트,052600,2019/01/02,500,2600
한농화성보통주,011500,2019/01/02,500,3990
한독보통주,002390,2019/01/02,500,32250
한라보통주,014790,2019/01/02,5000,4175
한라아이엠에스,092460,2019/01/02,500,6980
한라홀딩스보통주,060980,2019/01/02,5000,44350
한미글로벌건축사사무소보통주,053690,2019/01/02,500,9420
한미반도체보통주,042700,2019/01/02,200,7510
한미사이언스보통주,008930,2019/01/02,500,78100
한미약품보통주,128940,2019/01/02,2500,450500
한빛소프트,047080,2019/01/02,500,3110
한샘보통주,009240,2019/01/02,1000,67700
한섬보통주,020000,2019/01/02,500,36300
한성기업보통주,003680,2019/01/02,5000,5760
한세실업보통주,105630,2019/01/02,500,19700
한세엠케이보통주,069640,2019/01/02,500,7690
한세예스24홀딩스보통주,016450,2019/01/02,500,7700
한솔PNS보통주,010420,2019/01/02,500,1360
한솔로지스틱스보통주,009180,2019/01/02,500,1285
한솔아이원스,114810,2019/01/02,500,7290
한솔인티큐브,070590,2019/01/02,500,2320
한솔제지보통주,213500,2019/01/02,5000,16850
한솔케미칼보통주,014680,2019/01/02,5000,76300
한솔테크닉스보통주,004710,2019/01/02,5000,6090
한솔홀딩스보통주,004150,2019/01/02,5000,4995
한솔홈데코보통주,025750,2019/01/02,1000,1330
한송네오텍,226440,2019/01/02,100,1900
한신공영보통주,004960,2019/01/02,5000,16850
한신기계공업보통주,011700,2019/01/02,500,2105
한양디지텍,078350,2019/01/02,500,2925
한양이엔지,045100,2019/01/02,500,12300
한양증권보통주,001750,2019/01/02,5000,6730
한온시스템보통주,018880,2019/01/02,100,10500
한올바이오파마보통주,009420,2019/01/02,500,34950
한익스프레스보통주,014130,2019/01/02,500,4280
한일네트웍스,046110,2019/01/02,500,4970
한일단조공업,024740,2019/01/02,500,1405
한일사료,005860,2019/01/02,500,1730
한일시멘트보통주,300720,2019/01/02,5000,120000
한일진공,123840,2019/01/02,100,1175
한일철강보통주,002220,2019/01/02,5000,18800
한일현대시멘트보통주,006390,2019/01/02,5000,41700
한일홀딩스보통주,003300,2019/01/02,5000,54700
한일화학공업,007770,2019/01/02,500,10500
한전KPS 보통주,051600,2019/01/02,200,32400
한전산업개발보통주,130660,2019/01/02,500,3500
한진보통주,002320,2019/01/02,5000,53900
한진중공업홀딩스보통주,003480,2019/01/02,5000,2915
한진칼보통주,180640,2019/01/02,2500,29350
한창보통주,005110,2019/01/02,500,1830
한창산업,079170,2019/01/02,500,5250
한창제지보통주,009460,2019/01/02,500,3200
한컴위드,054920,2019/01/02,500,3225
한컴지엠디,077280,2019/01/02,500,2355
한탑,002680,2019/01/02,500,2385
한프,066110,2019/01/02,500,1325
한화 ARIRANG 200선물인버스2X증권상장지수투자신탁(주식-파생형),253160,2019/01/02,0,16945
한화 ARIRANG 국채선물10년증권상장지수투자신탁(채권-파생형),289670,2019/01/02,0,54945
한화 ARIRANG 국채선물3년증권상장지수투자신탁(채권-파생형),298340,2019/01/02,0,51305
한화 ARIRANG 단기유동성 증권 상장지수투자신탁(채권),190160,2019/01/02,0,109365
한화 ARIRANG 단기채권액티브증권상장지수투자신탁(채권),278620,2019/01/02,0,102495
한화 ARIRANG 바벨 증권 상장지수투자신탁(채권),190150,2019/01/02,0,114725
한화 ARIRANG 우량단기채권증권상장지수투자신탁(채권),263190,2019/01/02,0,51650
한화 ARIRANG 우량회사채50증권상장지수투자신탁(채권),239660,2019/01/02,0,104665
한화ARIRANG MSCI AC World 증권상장지수투자신탁(주식-파생형)(합성 H),189400,2019/01/02,0,11670
한화갤러리아타임월드보통주,027390,2019/01/02,5000,28000
한화보통주,000880,2019/01/02,5000,31000
한화생명보험보통주,088350,2019/01/02,5000,4215
한화손해보험보통주,000370,2019/01/02,5000,5890
한화솔루션보통주,009830,2019/01/02,5000,19800
한화수성기업인수목적,265920,2019/01/02,100,2050
한화에어로스페이스보통주,012450,2019/01/02,5000,32950
한화에이스기업인수목적3호,264290,2019/01/02,100,2060
한화에이스기업인수목적4호,279410,2019/01/02,100,2045
한화투자증권보통주,003530,2019/01/02,5000,2020
해덕파워웨이,102210,2019/01/02,100,1100
해성디에스보통주,195870,2019/01/02,5000,12350
해성산업,034810,2019/01/02,500,10250
해성옵틱스,076610,2019/01/02,500,2385
해태제과식품주식회사,101530,2019/01/02,500,9170
핸디소프트,220180,2019/01/02,500,6800
핸즈코퍼레이션보통주,143210,2019/01/02,500,6290
행남사,008800,2019/01/02,500,3180
헝셩그룹유한회사,900270,2019/01/02,0,1115
헥토이노베이션,214180,2019/01/02,500,17250
헬릭스미스,084990,2019/01/02,500,260000
현대건설기계보통주,267270,2019/01/02,5000,42300
현대건설보통주,000720,2019/01/02,5000,53100
현대공업,170030,2019/01/02,500,2560
현대그린푸드보통주,005440,2019/01/02,500,14300
현대글로비스보통주,086280,2019/01/02,500,125500
현대두산인프라코어보통주,042670,2019/01/02,5000,7330
현대로템보통주,064350,2019/01/02,5000,26750
현대리바트보통주,079430,2019/01/02,1000,19800
현대모비스보통주,012330,2019/01/02,5000,185000
현대미포조선보통주,010620,2019/01/02,5000,58800
현대바이오랜드,052260,2019/01/02,500,15600
현대바이오사이언스,048410,2019/01/02,500,5510
현대백화점보통주,069960,2019/01/02,5000,87700
현대비앤지스틸보통주,004560,2019/01/02,5000,8920
현대에버다임,041440,2019/01/02,500,5650
현대에이치티,039010,2019/01/02,500,10500
현대엘리베이터보통주,017800,2019/01/02,5000,103500
현대위아보통주,011210,2019/01/02,5000,35600
현대이지웰,090850,2019/01/02,500,7510
현대일렉트릭보통주,267260,2019/01/02,5000,22000
현대자동차보통주,005380,2019/01/02,5000,114000
현대정보기술,026180,2019/01/02,1000,1765
현대제철 보통주,004020,2019/01/02,5000,44000
현대차증권보통주,001500,2019/01/02,5000,8400
현대코퍼레이션보통주,011760,2019/01/02,5000,27000
현대코퍼레이션홀딩스보통주,227840,2019/01/02,5000,15700
현대퓨처넷보통주,126560,2019/01/02,500,4120
현대해상화재보험보통주,001450,2019/01/02,500,39850
현대홈쇼핑보통주,057050,2019/01/02,5000,99900
현성바이탈,204990,2019/01/02,500,2255
현우산업,092300,2019/01/02,500,3170
현진소재,053660,2019/01/02,500,1985
협진,138360,2019/01/02,500,4230
형지아이앤씨,011080,2019/01/02,500,683
혜인보통주,003010,2019/01/02,500,5130
호전실업보통주,111110,2019/01/02,500,9220
호텔신라보통주,008770,2019/01/02,5000,73100
홈센타홀딩스,060560,2019/01/02,500,1315
홈캐스트,064240,2019/01/02,500,4570
화성밸브,039610,2019/01/02,500,13350
화성산업보통주,002460,2019/01/02,5000,14150
화승엔터프라이즈보통주,241590,2019/01/02,500,9720
화승인더스트리보통주,006060,2019/01/02,500,6090
화승코퍼레이션보통주,013520,2019/01/02,500,2040
화신보통주,010690,2019/01/02,500,2265
화신정공,126640,2019/01/02,100,1170
화인베스틸보통주,133820,2019/01/02,500,2650
화일약품,061250,2019/01/02,500,6370
화진,134780,2019/01/02,500,3060
화천기계보통주,010660,2019/01/02,5000,18050
화천기공보통주,000850,2019/01/02,5000,40800
환인제약보통주,016580,2019/01/02,500,18950
황금에스티보통주,032560,2019/01/02,500,7650
효성보통주,004800,2019/01/02,5000,47950
효성아이티엑스 보통주,094280,2019/01/02,500,10200
효성중공업보통주,298040,2019/01/02,5000,42000
효성첨단소재보통주,298050,2019/01/02,5000,102500
효성티앤씨보통주,298020,2019/01/02,5000,185000
효성화학보통주,298000,2019/01/02,5000,144500
후성 보통주,093370,2019/01/02,500,7090
휠라홀딩스보통주,081660,2019/01/02,1000,51100
휴네시온,290270,2019/01/02,500,7050
휴니드테크놀러지스보통주,005870,2019/01/02,5000,7810
휴림네트웍스,192410,2019/01/02,500,408
휴림로봇,090710,2019/01/02,200,1025
휴마시스,205470,2019/01/02,100,1335
휴맥스,115160,2019/01/02,500,5330
휴맥스홀딩스,028080,2019/01/02,500,2835
휴먼엔,032860,2019/01/02,500,650
휴메딕스,200670,2019/01/02,500,26800
휴비스보통주,079980,2019/01/02,5000,7440
휴비츠,065510,2019/01/02,500,8050
휴센텍,215090,2019/01/02,100,1700
휴스틸보통주,005010,2019/01/02,5000,11500
휴엠앤씨,263920,2019/01/02,500,15900
휴온스,243070,2019/01/02,500,68000
휴온스글로벌,084110,2019/01/02,500,41500
휴젤,145020,2019/01/02,500,370800
흥구석유,024060,2019/01/02,100,2675
흥국,010240,2019/01/02,500,6860
흥국에프엔비,189980,2019/01/02,500,6500
흥국화재해상보험보통주,000540,2019/01/02,5000,4795
흥아해운보통주,003280,2019/01/02,500,404
희림종합건축사사무소,037440,2019/01/02,500,4590
힘스,238490,2019/01/02,500,9580
