회사명,거래소코드,회계년도,액면가(원),종가(원)
3노드디지탈그룹유한공사,900010,2010/01/04,0.1,2140
3노드디지탈그룹유한공사,900010,2010/01/05,0.1,2160
3노드디지탈그룹유한공사,900010,2010/01/06,0.1,2185
3노드디지탈그룹유한공사,900010,2010/01/07,0.1,2225
AK홀딩스보통주,006840,2010/01/04,5000,16500
AK홀딩스보통주,006840,2010/01/05,5000,16300
AK홀딩스보통주,006840,2010/01/06,5000,16300
AK홀딩스보통주,006840,2010/01/07,5000,16450
BYC보통주,001460,2010/01/04,5000,125000
BYC보통주,001460,2010/01/05,5000,126000
BYC보통주,001460,2010/01/06,5000,124500
BYC보통주,001460,2010/01/07,5000,127000
CJ보통주,001040,2010/01/04,5000,62200
CJ보통주,001040,2010/01/05,5000,63200
CJ보통주,001040,2010/01/06,5000,63200
CJ보통주,001040,2010/01/07,5000,64100
CJ씨푸드보통주,011150,2010/01/04,500,1065
CJ씨푸드보통주,011150,2010/01/05,500,1045
CJ씨푸드보통주,011150,2010/01/06,500,1025
CJ씨푸드보통주,011150,2010/01/07,500,1055
CMG제약,058820,2010/01/04,500,1565
CMG제약,058820,2010/01/05,500,1560
CMG제약,058820,2010/01/06,500,1510
CMG제약,058820,2010/01/07,500,1490
CS홀딩스보통주,000590,2010/01/04,5000,68000
CS홀딩스보통주,000590,2010/01/05,5000,68000
CS홀딩스보통주,000590,2010/01/06,5000,68000
CS홀딩스보통주,000590,2010/01/07,5000,68000
DB Inc.보통주,012030,2010/01/04,5000,16400
DB Inc.보통주,012030,2010/01/05,5000,16500
DB Inc.보통주,012030,2010/01/06,5000,16500
DB Inc.보통주,012030,2010/01/07,5000,16350
DB금융투자보통주,016610,2010/01/04,5000,6890
DB금융투자보통주,016610,2010/01/05,5000,6830
DB금융투자보통주,016610,2010/01/06,5000,6890
DB금융투자보통주,016610,2010/01/07,5000,6920
DB손해보험보통주,005830,2010/01/04,500,34200
DB손해보험보통주,005830,2010/01/05,500,33600
DB손해보험보통주,005830,2010/01/06,500,35450
DB손해보험보통주,005830,2010/01/07,500,35650
DB하이텍보통주,000990,2010/01/04,5000,7500
DB하이텍보통주,000990,2010/01/05,5000,7550
DB하이텍보통주,000990,2010/01/06,5000,7410
DB하이텍보통주,000990,2010/01/07,5000,7460
DI동일보통주,001530,2010/01/04,5000,46500
DI동일보통주,001530,2010/01/05,5000,46950
DI동일보통주,001530,2010/01/06,5000,46900
DI동일보통주,001530,2010/01/07,5000,48000
DL건설보통주,001880,2010/01/04,5000,3710
DL건설보통주,001880,2010/01/05,5000,3730
DL건설보통주,001880,2010/01/06,5000,3720
DL건설보통주,001880,2010/01/07,5000,3715
DL보통주,000210,2010/01/04,5000,85300
DL보통주,000210,2010/01/05,5000,84500
DL보통주,000210,2010/01/06,5000,86200
DL보통주,000210,2010/01/07,5000,86000
DSR제강보통주,069730,2010/01/04,500,4655
DSR제강보통주,069730,2010/01/05,500,4950
DSR제강보통주,069730,2010/01/06,500,4840
DSR제강보통주,069730,2010/01/07,500,4790
E1보통주,017940,2010/01/04,5000,65800
E1보통주,017940,2010/01/05,5000,64300
E1보통주,017940,2010/01/06,5000,64000
E1보통주,017940,2010/01/07,5000,63600
ES큐브,050120,2010/01/04,500,1930
ES큐브,050120,2010/01/05,500,1990
ES큐브,050120,2010/01/06,500,2140
ES큐브,050120,2010/01/07,500,2095
F&F홀딩스,007700,2010/01/04,500,3090
F&F홀딩스,007700,2010/01/05,500,3090
F&F홀딩스,007700,2010/01/06,500,3060
F&F홀딩스,007700,2010/01/07,500,3030
GS건설보통주,006360,2010/01/04,5000,106500
GS건설보통주,006360,2010/01/05,5000,108500
GS건설보통주,006360,2010/01/06,5000,110500
GS건설보통주,006360,2010/01/07,5000,110000
GS보통주,078930,2010/01/04,5000,33750
GS보통주,078930,2010/01/05,5000,33900
GS보통주,078930,2010/01/06,5000,34250
GS보통주,078930,2010/01/07,5000,34600
HDC보통주,012630,2010/01/04,5000,38100
HDC보통주,012630,2010/01/05,5000,37200
HDC보통주,012630,2010/01/06,5000,37100
HDC보통주,012630,2010/01/07,5000,36800
HJ중공업보통주,097230,2010/01/04,5000,22300
HJ중공업보통주,097230,2010/01/05,5000,22150
HJ중공업보통주,097230,2010/01/06,5000,23100
HJ중공업보통주,097230,2010/01/07,5000,24400
IHQ보통주,003560,2010/01/04,500,1055
IHQ보통주,003560,2010/01/05,500,1085
IHQ보통주,003560,2010/01/06,500,1035
IHQ보통주,003560,2010/01/07,500,1075
JW중외제약보통주,001060,2010/01/04,2500,18250
JW중외제약보통주,001060,2010/01/05,2500,18550
JW중외제약보통주,001060,2010/01/06,2500,19150
JW중외제약보통주,001060,2010/01/07,2500,18900
JW홀딩스 보통주,096760,2010/01/04,500,2005
JW홀딩스 보통주,096760,2010/01/05,500,2050
JW홀딩스 보통주,096760,2010/01/06,500,2060
JW홀딩스 보통주,096760,2010/01/07,500,2045
KB금융지주 보통주,105560,2010/01/04,5000,59400
KB금융지주 보통주,105560,2010/01/05,5000,58700
KB금융지주 보통주,105560,2010/01/06,5000,58500
KB금융지주 보통주,105560,2010/01/07,5000,57800
KB손해보험보통주,002550,2010/01/04,500,22250
KB손해보험보통주,002550,2010/01/05,500,22400
KB손해보험보통주,002550,2010/01/06,500,23000
KB손해보험보통주,002550,2010/01/07,500,22900
KB오토시스,024120,2010/01/04,500,10900
KB오토시스,024120,2010/01/05,500,12500
KB오토시스,024120,2010/01/06,500,13200
KB오토시스,024120,2010/01/07,500,12650
KCTC 보통주,009070,2010/01/04,5000,26850
KCTC 보통주,009070,2010/01/05,5000,25700
KCTC 보통주,009070,2010/01/06,5000,23150
KCTC 보통주,009070,2010/01/07,5000,22800
KD,044180,2010/01/04,500,365
KD,044180,2010/01/05,500,375
