회사명,거래소코드,회계년도,종가(원),액면가(원)
한국앤컴퍼니보통주,000240,2018/12/28,16600,500
한국유나이티드제약 보통주,033270,2018/12/24,23050,500
한국유나이티드제약 보통주,033270,2018/12/26,22300,500
한국유나이티드제약 보통주,033270,2018/12/27,22750,500
한국유나이티드제약 보통주,033270,2018/12/28,22950,500
한국유니온제약,080720,2018/12/24,12700,500
한국유니온제약,080720,2018/12/26,12700,500
한국유니온제약,080720,2018/12/27,13050,500
한국유니온제약,080720,2018/12/28,13250,500
한국자산신탁보통주,123890,2018/12/24,5010,500
한국자산신탁보통주,123890,2018/12/26,4975,500
한국자산신탁보통주,123890,2018/12/27,4370,500
한국자산신탁보통주,123890,2018/12/28,4400,500
한국전력공사보통주,015760,2018/12/24,33100,5000
한국전력공사보통주,015760,2018/12/26,32750,5000
한국전력공사보통주,015760,2018/12/27,32500,5000
한국전력공사보통주,015760,2018/12/28,33100,5000
한국전력기술 보통주,052690,2018/12/24,21300,200
한국전력기술 보통주,052690,2018/12/26,20450,200
한국전력기술 보통주,052690,2018/12/27,20500,200
한국전력기술 보통주,052690,2018/12/28,20900,200
한국전자금융,063570,2018/12/24,9070,500
한국전자금융,063570,2018/12/26,8940,500
한국전자금융,063570,2018/12/27,8760,500
한국전자금융,063570,2018/12/28,8990,500
한국전자인증,041460,2018/12/24,4025,500
한국전자인증,041460,2018/12/26,3870,500
한국전자인증,041460,2018/12/27,3910,500
한국전자인증,041460,2018/12/28,4000,500
한국전자홀딩스보통주,006200,2018/12/24,848,500
한국전자홀딩스보통주,006200,2018/12/26,809,500
한국전자홀딩스보통주,006200,2018/12/27,810,500
한국전자홀딩스보통주,006200,2018/12/28,810,500
한국정밀기계,101680,2018/12/24,2410,500
한국정밀기계,101680,2018/12/26,2410,500
한국정밀기계,101680,2018/12/27,2410,500
한국정밀기계,101680,2018/12/28,2410,500
한국정보공학,039740,2018/12/24,3305,500
한국정보공학,039740,2018/12/26,3150,500
한국정보공학,039740,2018/12/27,3260,500
한국정보공학,039740,2018/12/28,3240,500
한국정보인증,053300,2018/12/24,3875,500
한국정보인증,053300,2018/12/26,3705,500
한국정보인증,053300,2018/12/27,3710,500
한국정보인증,053300,2018/12/28,3775,500
한국정보통신,025770,2018/12/24,9450,500
한국정보통신,025770,2018/12/26,9590,500
한국정보통신,025770,2018/12/27,9520,500
한국정보통신,025770,2018/12/28,9340,500
한국제4호기업인수목적,240540,2018/12/24,2050,100
한국제4호기업인수목적,240540,2018/12/26,2045,100
한국제4호기업인수목적,240540,2018/12/27,2045,100
한국제4호기업인수목적,240540,2018/12/28,2050,100
한국제5호기업인수목적,271740,2018/12/24,2050,100
한국제5호기업인수목적,271740,2018/12/26,2045,100
한국제5호기업인수목적,271740,2018/12/27,2050,100
한국제5호기업인수목적,271740,2018/12/28,2060,100
한국제6호기업인수목적,281410,2018/12/24,2050,100
한국제6호기업인수목적,281410,2018/12/26,2020,100
한국제6호기업인수목적,281410,2018/12/27,2060,100
한국제6호기업인수목적,281410,2018/12/28,2060,100
한국제7호기업인수목적,291210,2018/12/24,2025,100
한국제7호기업인수목적,291210,2018/12/26,2025,100
한국제7호기업인수목적,291210,2018/12/27,2025,100
한국제7호기업인수목적,291210,2018/12/28,2025,100
한국제지보통주,002300,2018/12/24,16700,5000
한국제지보통주,002300,2018/12/26,15950,5000
한국제지보통주,002300,2018/12/27,16250,5000
한국제지보통주,002300,2018/12/28,16300,5000
한국조선해양보통주,009540,2018/12/24,127000,5000
한국조선해양보통주,009540,2018/12/26,124500,5000
한국조선해양보통주,009540,2018/12/27,129500,5000
한국조선해양보통주,009540,2018/12/28,128500,5000
한국종합기술보통주,023350,2018/12/24,5950,500
한국종합기술보통주,023350,2018/12/26,5310,500
한국종합기술보통주,023350,2018/12/27,5330,500
한국종합기술보통주,023350,2018/12/28,5500,500
한국주강보통주,025890,2018/12/24,1670,500
한국주강보통주,025890,2018/12/26,1630,500
한국주강보통주,025890,2018/12/27,1620,500
한국주강보통주,025890,2018/12/28,1595,500
한국주철관공업보통주,000970,2018/12/24,9020,500
한국주철관공업보통주,000970,2018/12/26,9320,500
한국주철관공업보통주,000970,2018/12/27,9590,500
한국주철관공업보통주,000970,2018/12/28,9800,500
한국철강보통주,104700,2018/12/24,5550,1000
한국철강보통주,104700,2018/12/26,5580,1000
한국철강보통주,104700,2018/12/27,5560,1000
한국철강보통주,104700,2018/12/28,5520,1000
한국카본보통주,017960,2018/12/24,6780,500
한국카본보통주,017960,2018/12/26,6520,500
한국카본보통주,017960,2018/12/27,6820,500
한국카본보통주,017960,2018/12/28,7040,500
한국캐피탈,023760,2018/12/24,603,500
한국캐피탈,023760,2018/12/26,603,500
한국캐피탈,023760,2018/12/27,600,500
한국캐피탈,023760,2018/12/28,607,500
한국컴퓨터,054040,2018/12/24,2455,500
한국컴퓨터,054040,2018/12/26,2415,500
한국컴퓨터,054040,2018/12/27,2375,500
한국컴퓨터,054040,2018/12/28,2385,500
한국콜마보통주,161890,2018/12/24,66700,500
한국콜마보통주,161890,2018/12/26,66500,500
한국콜마보통주,161890,2018/12/27,69600,500
한국콜마보통주,161890,2018/12/28,70500,500
한국콜마홀딩스보통주,024720,2018/12/24,27850,500
한국콜마홀딩스보통주,024720,2018/12/26,27500,500
한국콜마홀딩스보통주,024720,2018/12/27,28450,500
한국콜마홀딩스보통주,024720,2018/12/28,29550,500
한국큐빅,021650,2018/12/24,2300,500
한국큐빅,021650,2018/12/26,2325,500
한국큐빅,021650,2018/12/27,2325,500
한국큐빅,021650,2018/12/28,2330,500
한국타이어앤테크놀로지보통주,161390,2018/12/24,40850,500
한국타이어앤테크놀로지보통주,161390,2018/12/26,39600,500
한국타이어앤테크놀로지보통주,161390,2018/12/27,39900,500
한국타이어앤테크놀로지보통주,161390,2018/12/28,40150,500
한국테크놀로지,053590,2018/12/24,581,500
한국테크놀로지,053590,2018/12/26,557,500
한국테크놀로지,053590,2018/12/27,583,500
한국테크놀로지,053590,2018/12/28,642,500
한국토지신탁보통주,034830,2018/12/24,2805,1000
한국토지신탁보통주,034830,2018/12/26,2815,1000
한국토지신탁보통주,034830,2018/12/27,2760,1000
한국토지신탁보통주,034830,2018/12/28,2700,1000
한국투자 KINDEX S&P아시아TOP50증권상장지수투자신탁(주식),277540,2018/12/24,9290,0
한국투자 KINDEX S&P아시아TOP50증권상장지수투자신탁(주식),277540,2018/12/26,9275,0
한국투자 KINDEX S&P아시아TOP50증권상장지수투자신탁(주식),277540,2018/12/27,9265,0
한국투자 KINDEX S&P아시아TOP50증권상장지수투자신탁(주식),277540,2018/12/28,9290,0
한국투자 KINDEX 국채선물10년인버스증권상장지수투자신탁(채권-파생형),299070,2018/12/24,94285,0
한국투자 KINDEX 국채선물10년인버스증권상장지수투자신탁(채권-파생형),299070,2018/12/26,94030,0
한국투자 KINDEX 국채선물10년인버스증권상장지수투자신탁(채권-파생형),299070,2018/12/27,93990,0
한국투자 KINDEX 국채선물10년인버스증권상장지수투자신탁(채권-파생형),299070,2018/12/28,94040,0
한국투자 KINDEX 국채선물3년인버스증권상장지수투자신탁(채권-파생형),299080,2018/12/24,99180,0
한국투자 KINDEX 국채선물3년인버스증권상장지수투자신탁(채권-파생형),299080,2018/12/26,99085,0
한국투자 KINDEX 국채선물3년인버스증권상장지수투자신탁(채권-파생형),299080,2018/12/27,99110,0
한국투자 KINDEX 국채선물3년인버스증권상장지수투자신탁(채권-파생형),299080,2018/12/28,99110,0
한국투자 KINDEX 다우존스 미국 리츠부동산 상장지수투자신탁(파생형)(합성 H),181480,2018/12/24,66850,0
한국투자 KINDEX 다우존스 미국 리츠부동산 상장지수투자신탁(파생형)(합성 H),181480,2018/12/26,64010,0
한국투자 KINDEX 다우존스 미국 리츠부동산 상장지수투자신탁(파생형)(합성 H),181480,2018/12/27,65565,0
한국투자 KINDEX 다우존스 미국 리츠부동산 상장지수투자신탁(파생형)(합성 H),181480,2018/12/28,65710,0
한국투자 KINDEX 단기자금 증권 상장지수투자신탁(채권),190620,2018/12/24,101675,0
한국투자 KINDEX 단기자금 증권 상장지수투자신탁(채권),190620,2018/12/26,101685,0
한국투자 KINDEX 단기자금 증권 상장지수투자신탁(채권),190620,2018/12/27,100105,0
한국투자 KINDEX 단기자금 증권 상장지수투자신탁(채권),190620,2018/12/28,100105,0
한국투자 KINDEX 러시아MSCI증권상장지수투자신탁(주식-파생형)(합성),265690,2018/12/24,20975,0
한국투자 KINDEX 러시아MSCI증권상장지수투자신탁(주식-파생형)(합성),265690,2018/12/26,20565,0
한국투자 KINDEX 러시아MSCI증권상장지수투자신탁(주식-파생형)(합성),265690,2018/12/27,20355,0
한국투자 KINDEX 러시아MSCI증권상장지수투자신탁(주식-파생형)(합성),265690,2018/12/28,20405,0
한국투자 KINDEX 레버리지 증권상장지수투자신탁(주식-파생형),152500,2018/12/24,4415,0
한국투자 KINDEX 레버리지 증권상장지수투자신탁(주식-파생형),152500,2018/12/26,4295,0
한국투자 KINDEX 레버리지 증권상장지수투자신탁(주식-파생형),152500,2018/12/27,4420,0
한국투자 KINDEX 레버리지 증권상장지수투자신탁(주식-파생형),152500,2018/12/28,4450,0
한국투자 KINDEX 멕시코MSCI증권상장지수투자신탁(주식-파생형)(합성),291130,2018/12/24,8475,0
한국투자 KINDEX 멕시코MSCI증권상장지수투자신탁(주식-파생형)(합성),291130,2018/12/26,8435,0
한국투자 KINDEX 멕시코MSCI증권상장지수투자신탁(주식-파생형)(합성),291130,2018/12/27,8435,0
한국투자 KINDEX 멕시코MSCI증권상장지수투자신탁(주식-파생형)(합성),291130,2018/12/28,8410,0
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2018/12/24,10370,0
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2018/12/26,10000,0
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2018/12/27,10465,0
한국투자 KINDEX 미국IT인터넷증권상장지수투자신탁(주식-파생형)(합성 H),280320,2018/12/28,10625,0
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2018/12/24,9010,0
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2018/12/26,8780,0
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2018/12/27,9045,0
한국투자 KINDEX 미국WideMoat가치주증권상장지수투자신탁(주식),309230,2018/12/28,9170,0
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/12/24,12585,0
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/12/26,12495,0
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/12/27,12580,0
한국투자 KINDEX 베트남VN30증권상장지수투자신탁(주식-파생형)(합성),245710,2018/12/28,12575,0
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/12/24,9470,0
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/12/26,9380,0
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/12/27,9340,0
한국투자 KINDEX 인도네시아MSCI증권상장지수투자신탁(주식-파생형)(합성),256440,2018/12/28,9385,0
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2018/12/24,8800,0
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2018/12/26,8905,0
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2018/12/27,8815,0
한국투자 KINDEX 인버스 증권 상장지수투자신탁(주식-파생형),145670,2018/12/28,8775,0
한국투자 KINDEX 일본 레버리지 증권 상장지수투자신탁(주식-재간접파생형)(H),196030,2018/12/24,12565,0
한국투자 KINDEX 일본 레버리지 증권 상장지수투자신탁(주식-재간접파생형)(H),196030,2018/12/26,11625,0
한국투자 KINDEX 일본 레버리지 증권 상장지수투자신탁(주식-재간접파생형)(H),196030,2018/12/27,12820,0
한국투자 KINDEX 일본 레버리지 증권 상장지수투자신탁(주식-재간접파생형)(H),196030,2018/12/28,12680,0
한국투자 KINDEX 일본Nikkei225증권상장지수투자신탁(주식-파생형)(H),238720,2018/12/24,12880,0
한국투자 KINDEX 일본Nikkei225증권상장지수투자신탁(주식-파생형)(H),238720,2018/12/26,12395,0
한국투자 KINDEX 일본Nikkei225증권상장지수투자신탁(주식-파생형)(H),238720,2018/12/27,12930,0
한국투자 KINDEX 일본Nikkei225증권상장지수투자신탁(주식-파생형)(H),238720,2018/12/28,12935,0
한국투자 KINDEX 일본인버스 증권 상장지수투자신탁(주식-파생형)(합성 H),205720,2018/12/24,6800,0
한국투자 KINDEX 일본인버스 증권 상장지수투자신탁(주식-파생형)(합성 H),205720,2018/12/26,7010,0
한국투자 KINDEX 일본인버스 증권 상장지수투자신탁(주식-파생형)(합성 H),205720,2018/12/27,6660,0
한국투자 KINDEX 일본인버스 증권 상장지수투자신탁(주식-파생형)(합성 H),205720,2018/12/28,6650,0
한국투자 KINDEX 중국본토 CSI300 증권 자상장지수투자신탁(주식-파생형),168580,2018/12/24,17030,0
한국투자 KINDEX 중국본토 CSI300 증권 자상장지수투자신탁(주식-파생형),168580,2018/12/26,16885,0
한국투자 KINDEX 중국본토 CSI300 증권 자상장지수투자신탁(주식-파생형),168580,2018/12/27,16895,0
한국투자 KINDEX 중국본토 CSI300 증권 자상장지수투자신탁(주식-파생형),168580,2018/12/28,16895,0
한국투자 KINDEX 중장기국공채액티브증권상장지수투자신탁(채권),272910,2018/12/24,100495,0
한국투자 KINDEX 중장기국공채액티브증권상장지수투자신탁(채권),272910,2018/12/26,100590,0
한국투자 KINDEX 중장기국공채액티브증권상장지수투자신탁(채권),272910,2018/12/27,100575,0
한국투자 KINDEX 중장기국공채액티브증권상장지수투자신탁(채권),272910,2018/12/28,100605,0
한국투자 KINDEX 코스닥증권상장지수투자신탁(주식-파생형)(합성),251890,2018/12/24,9770,0
한국투자 KINDEX 코스닥증권상장지수투자신탁(주식-파생형)(합성),251890,2018/12/26,9665,0
한국투자 KINDEX 코스닥증권상장지수투자신탁(주식-파생형)(합성),251890,2018/12/27,9750,0
한국투자 KINDEX 코스닥증권상장지수투자신탁(주식-파생형)(합성),251890,2018/12/28,9860,0
한국투자 KINDEX 필리핀MSCI증권상장지수투자신탁(주식-파생형)(합성),261920,2018/12/24,13870,0
한국투자 KINDEX 필리핀MSCI증권상장지수투자신탁(주식-파생형)(합성),261920,2018/12/26,13900,0
한국투자 KINDEX 필리핀MSCI증권상장지수투자신탁(주식-파생형)(합성),261920,2018/12/27,13975,0
한국투자 KINDEX 필리핀MSCI증권상장지수투자신탁(주식-파생형)(합성),261920,2018/12/28,14005,0
한국투자KINDEX골드선물인버스2X특별자산증권상장지수투자신탁(합성 H),232590,2018/12/24,6455,0
한국투자KINDEX골드선물인버스2X특별자산증권상장지수투자신탁(합성 H),232590,2018/12/26,6325,0
한국투자KINDEX골드선물인버스2X특별자산증권상장지수투자신탁(합성 H),232590,2018/12/27,6365,0
한국투자KINDEX골드선물인버스2X특별자산증권상장지수투자신탁(합성 H),232590,2018/12/28,6310,0
한국투자KINDEX중국본토레버리지CSI300증권상장지수투자신탁(주식혼합-파생형)(합성),219900,2018/12/24,2030,0
한국투자KINDEX중국본토레버리지CSI300증권상장지수투자신탁(주식혼합-파생형)(합성),219900,2018/12/26,2010,0
한국투자KINDEX중국본토레버리지CSI300증권상장지수투자신탁(주식혼합-파생형)(합성),219900,2018/12/27,2015,0
한국투자KINDEX중국본토레버리지CSI300증권상장지수투자신탁(주식혼합-파생형)(합성),219900,2018/12/28,2015,0
한국투자금융지주보통주,071050,2018/12/24,60200,5000
한국투자금융지주보통주,071050,2018/12/26,58700,5000
한국투자금융지주보통주,071050,2018/12/27,59400,5000
한국투자금융지주보통주,071050,2018/12/28,59500,5000
한국특강보통주,007280,2018/12/24,2530,500
한국특강보통주,007280,2018/12/26,2450,500
한국특강보통주,007280,2018/12/27,2510,500
한국특강보통주,007280,2018/12/28,2500,500
한국팩키지,037230,2018/12/24,1860,500
한국팩키지,037230,2018/12/26,1795,500
한국팩키지,037230,2018/12/27,1795,500
한국팩키지,037230,2018/12/28,1855,500
한국프랜지공업보통주,010100,2018/12/24,1435,1000
한국프랜지공업보통주,010100,2018/12/26,1325,1000
한국프랜지공업보통주,010100,2018/12/27,1335,1000
한국프랜지공업보통주,010100,2018/12/28,1360,1000
한국항공우주산업보통주,047810,2018/12/24,31900,5000
한국항공우주산업보통주,047810,2018/12/26,30750,5000
한국항공우주산업보통주,047810,2018/12/27,30900,5000
한국항공우주산업보통주,047810,2018/12/28,31900,5000
한국화장품보통주,123690,2018/12/24,10600,500
한국화장품보통주,123690,2018/12/26,10200,500
한국화장품보통주,123690,2018/12/27,10600,500
한국화장품보통주,123690,2018/12/28,10750,500
한국화장품제조보통주,003350,2018/12/24,35550,500
한국화장품제조보통주,003350,2018/12/26,34250,500
한국화장품제조보통주,003350,2018/12/27,35350,500
한국화장품제조보통주,003350,2018/12/28,35700,500
한글과컴퓨터,030520,2018/12/24,13100,500
한글과컴퓨터,030520,2018/12/26,13200,500
한글과컴퓨터,030520,2018/12/27,13000,500
한글과컴퓨터,030520,2018/12/28,13000,500
한네트,052600,2018/12/24,2640,500
한네트,052600,2018/12/26,2610,500
한네트,052600,2018/12/27,2535,500
한네트,052600,2018/12/28,2560,500
한농화성보통주,011500,2018/12/24,4070,500
한농화성보통주,011500,2018/12/26,4020,500
한농화성보통주,011500,2018/12/27,4000,500
한농화성보통주,011500,2018/12/28,4005,500
한독보통주,002390,2018/12/24,30350,500
한독보통주,002390,2018/12/26,29700,500
한독보통주,002390,2018/12/27,30350,500
한독보통주,002390,2018/12/28,30700,500
한라보통주,014790,2018/12/24,4490,5000
한라보통주,014790,2018/12/26,4340,5000
한라보통주,014790,2018/12/27,4380,5000
한라보통주,014790,2018/12/28,4310,5000
한라아이엠에스,092460,2018/12/24,6950,500
한라아이엠에스,092460,2018/12/26,6780,500
한라아이엠에스,092460,2018/12/27,6910,500
한라아이엠에스,092460,2018/12/28,7000,500
한라홀딩스보통주,060980,2018/12/24,45750,5000
한라홀딩스보통주,060980,2018/12/26,45200,5000
한라홀딩스보통주,060980,2018/12/27,43000,5000
한라홀딩스보통주,060980,2018/12/28,43750,5000
한미글로벌건축사사무소보통주,053690,2018/12/24,9950,500
한미글로벌건축사사무소보통주,053690,2018/12/26,9650,500
한미글로벌건축사사무소보통주,053690,2018/12/27,9620,500
한미글로벌건축사사무소보통주,053690,2018/12/28,9520,500
한미반도체보통주,042700,2018/12/24,7870,200
한미반도체보통주,042700,2018/12/26,7900,200
한미반도체보통주,042700,2018/12/27,7750,200
한미반도체보통주,042700,2018/12/28,7780,200
한미사이언스보통주,008930,2018/12/24,78600,500
한미사이언스보통주,008930,2018/12/26,77900,500
한미사이언스보통주,008930,2018/12/27,76800,500
한미사이언스보통주,008930,2018/12/28,79000,500
한미약품보통주,128940,2018/12/24,452000,2500
한미약품보통주,128940,2018/12/26,452000,2500
한미약품보통주,128940,2018/12/27,450500,2500
한미약품보통주,128940,2018/12/28,464000,2500
한빛소프트,047080,2018/12/24,3110,500
한빛소프트,047080,2018/12/26,3060,500
한빛소프트,047080,2018/12/27,3065,500
한빛소프트,047080,2018/12/28,3100,500
한샘보통주,009240,2018/12/24,67000,1000
한샘보통주,009240,2018/12/26,65800,1000
한샘보통주,009240,2018/12/27,68600,1000
한샘보통주,009240,2018/12/28,67400,1000
한섬보통주,020000,2018/12/24,35750,500
한섬보통주,020000,2018/12/26,34550,500
한섬보통주,020000,2018/12/27,35000,500
한섬보통주,020000,2018/12/28,36250,500
한성기업보통주,003680,2018/12/24,5860,5000
한성기업보통주,003680,2018/12/26,5730,5000
한성기업보통주,003680,2018/12/27,5800,5000
한성기업보통주,003680,2018/12/28,5810,5000
한세실업보통주,105630,2018/12/24,18700,500
한세실업보통주,105630,2018/12/26,18650,500
한세실업보통주,105630,2018/12/27,18750,500
한세실업보통주,105630,2018/12/28,19850,500
한세엠케이보통주,069640,2018/12/24,7780,500
한세엠케이보통주,069640,2018/12/26,7640,500
한세엠케이보통주,069640,2018/12/27,7670,500
한세엠케이보통주,069640,2018/12/28,7700,500
한세예스24홀딩스보통주,016450,2018/12/24,8000,500
한세예스24홀딩스보통주,016450,2018/12/26,8030,500
한세예스24홀딩스보통주,016450,2018/12/27,7910,500
한세예스24홀딩스보통주,016450,2018/12/28,8010,500
한솔PNS보통주,010420,2018/12/24,1375,500
한솔PNS보통주,010420,2018/12/26,1345,500
한솔PNS보통주,010420,2018/12/27,1350,500
한솔PNS보통주,010420,2018/12/28,1355,500
한솔로지스틱스보통주,009180,2018/12/24,1320,500
한솔로지스틱스보통주,009180,2018/12/26,1305,500
한솔로지스틱스보통주,009180,2018/12/27,1315,500
한솔로지스틱스보통주,009180,2018/12/28,1325,500
한솔아이원스,114810,2018/12/24,7690,500
한솔아이원스,114810,2018/12/26,7330,500
한솔아이원스,114810,2018/12/27,7440,500
한솔아이원스,114810,2018/12/28,7490,500
한솔인티큐브,070590,2018/12/24,2175,500
한솔인티큐브,070590,2018/12/26,2240,500
한솔인티큐브,070590,2018/12/27,2265,500
한솔인티큐브,070590,2018/12/28,2300,500
한솔제지보통주,213500,2018/12/24,17000,5000
한솔제지보통주,213500,2018/12/26,16750,5000
한솔제지보통주,213500,2018/12/27,16350,5000
한솔제지보통주,213500,2018/12/28,16600,5000
한솔케미칼보통주,014680,2018/12/24,74500,5000
한솔케미칼보통주,014680,2018/12/26,74400,5000
한솔케미칼보통주,014680,2018/12/27,74700,5000
한솔케미칼보통주,014680,2018/12/28,77500,5000
한솔테크닉스보통주,004710,2018/12/24,5990,5000
한솔테크닉스보통주,004710,2018/12/26,5790,5000
한솔테크닉스보통주,004710,2018/12/27,5970,5000
한솔테크닉스보통주,004710,2018/12/28,6220,5000
한솔홀딩스보통주,004150,2018/12/24,4980,5000
한솔홀딩스보통주,004150,2018/12/26,4890,5000
한솔홀딩스보통주,004150,2018/12/27,4900,5000
한솔홀딩스보통주,004150,2018/12/28,5000,5000
한솔홈데코보통주,025750,2018/12/24,1360,1000
한솔홈데코보통주,025750,2018/12/26,1310,1000
한솔홈데코보통주,025750,2018/12/27,1350,1000
한솔홈데코보통주,025750,2018/12/28,1370,1000
한송네오텍,226440,2018/12/24,1800,100
한송네오텍,226440,2018/12/26,1815,100
한송네오텍,226440,2018/12/27,1845,100
한송네오텍,226440,2018/12/28,1875,100
한신공영보통주,004960,2018/12/24,16700,5000
한신공영보통주,004960,2018/12/26,16700,5000
한신공영보통주,004960,2018/12/27,16800,5000
한신공영보통주,004960,2018/12/28,16800,5000
한신기계공업보통주,011700,2018/12/24,2205,500
한신기계공업보통주,011700,2018/12/26,2100,500
한신기계공업보통주,011700,2018/12/27,2115,500
한신기계공업보통주,011700,2018/12/28,2135,500
한양디지텍,078350,2018/12/24,2815,500
한양디지텍,078350,2018/12/26,2800,500
한양디지텍,078350,2018/12/27,2790,500
한양디지텍,078350,2018/12/28,2900,500
한양이엔지,045100,2018/12/24,12850,500
한양이엔지,045100,2018/12/26,12700,500
한양이엔지,045100,2018/12/27,12450,500
한양이엔지,045100,2018/12/28,12450,500
한양증권보통주,001750,2018/12/24,6950,5000
한양증권보통주,001750,2018/12/26,6920,5000
한양증권보통주,001750,2018/12/27,6750,5000
한양증권보통주,001750,2018/12/28,6830,5000
한온시스템보통주,018880,2018/12/24,10950,100
한온시스템보통주,018880,2018/12/26,10600,100
한온시스템보통주,018880,2018/12/27,10700,100
한온시스템보통주,018880,2018/12/28,10800,100
한올바이오파마보통주,009420,2018/12/24,33900,500
한올바이오파마보통주,009420,2018/12/26,33550,500
한올바이오파마보통주,009420,2018/12/27,35650,500
한올바이오파마보통주,009420,2018/12/28,36200,500
한익스프레스보통주,014130,2018/12/24,4415,500
한익스프레스보통주,014130,2018/12/26,4385,500
한익스프레스보통주,014130,2018/12/27,4360,500
한익스프레스보통주,014130,2018/12/28,4345,500
한일네트웍스,046110,2018/12/24,5050,500
한일네트웍스,046110,2018/12/26,5090,500
한일네트웍스,046110,2018/12/27,5170,500
한일네트웍스,046110,2018/12/28,5150,500
한일단조공업,024740,2018/12/24,1530,500
한일단조공업,024740,2018/12/26,1400,500
한일단조공업,024740,2018/12/27,1425,500
한일단조공업,024740,2018/12/28,1395,500
한일사료,005860,2018/12/24,1755,500
한일사료,005860,2018/12/26,1670,500
한일사료,005860,2018/12/27,1700,500
한일사료,005860,2018/12/28,1730,500
한일시멘트보통주,300720,2018/12/24,119500,5000
한일시멘트보통주,300720,2018/12/26,118000,5000
한일시멘트보통주,300720,2018/12/27,115000,5000
한일시멘트보통주,300720,2018/12/28,117500,5000
한일진공,123840,2018/12/24,1220,100
한일진공,123840,2018/12/26,1135,100
한일진공,123840,2018/12/27,1145,100
한일진공,123840,2018/12/28,1165,100
한일철강보통주,002220,2018/12/24,18250,5000
한일철강보통주,002220,2018/12/26,17950,5000
한일철강보통주,002220,2018/12/27,18450,5000
한일철강보통주,002220,2018/12/28,19200,5000
한일현대시멘트보통주,006390,2018/12/24,42900,5000
한일현대시멘트보통주,006390,2018/12/26,40550,5000
한일현대시멘트보통주,006390,2018/12/27,41500,5000
한일현대시멘트보통주,006390,2018/12/28,42150,5000
한일홀딩스보통주,003300,2018/12/24,52600,5000
한일홀딩스보통주,003300,2018/12/26,51500,5000
한일홀딩스보통주,003300,2018/12/27,53100,5000
한일홀딩스보통주,003300,2018/12/28,52100,5000
한일화학공업,007770,2018/12/24,10500,500
한일화학공업,007770,2018/12/26,10150,500
한일화학공업,007770,2018/12/27,10250,500
한일화학공업,007770,2018/12/28,10450,500
한전KPS 보통주,051600,2018/12/24,34550,200
한전KPS 보통주,051600,2018/12/26,33950,200
한전KPS 보통주,051600,2018/12/27,33100,200
한전KPS 보통주,051600,2018/12/28,33200,200
한전산업개발보통주,130660,2018/12/24,3695,500
한전산업개발보통주,130660,2018/12/26,3645,500
한전산업개발보통주,130660,2018/12/27,3560,500
한전산업개발보통주,130660,2018/12/28,3555,500
한진보통주,002320,2018/12/24,53300,5000
한진보통주,002320,2018/12/26,52500,5000
한진보통주,002320,2018/12/27,52300,5000
한진보통주,002320,2018/12/28,53800,5000
한진중공업홀딩스보통주,003480,2018/12/24,3100,5000
한진중공업홀딩스보통주,003480,2018/12/26,2930,5000
한진중공업홀딩스보통주,003480,2018/12/27,2960,5000
한진중공업홀딩스보통주,003480,2018/12/28,2930,5000
한진칼보통주,180640,2018/12/24,31500,2500
한진칼보통주,180640,2018/12/26,31250,2500
한진칼보통주,180640,2018/12/27,31800,2500
한진칼보통주,180640,2018/12/28,29800,2500
한창보통주,005110,2018/12/24,1790,500
한창보통주,005110,2018/12/26,1765,500
한창보통주,005110,2018/12/27,1770,500
한창보통주,005110,2018/12/28,1815,500
한창산업,079170,2018/12/24,5600,500
한창산업,079170,2018/12/26,5460,500
한창산업,079170,2018/12/27,5540,500
한창산업,079170,2018/12/28,5510,500
한창제지보통주,009460,2018/12/24,2500,500
한창제지보통주,009460,2018/12/26,2495,500
한창제지보통주,009460,2018/12/27,2835,500
한창제지보통주,009460,2018/12/28,2970,500
한컴위드,054920,2018/12/24,3185,500
한컴위드,054920,2018/12/26,3065,500
한컴위드,054920,2018/12/27,3185,500
한컴위드,054920,2018/12/28,3195,500
한컴지엠디,077280,2018/12/24,2325,500
한컴지엠디,077280,2018/12/26,2215,500
한컴지엠디,077280,2018/12/27,2200,500
