회사명,거래소코드,회계년도,매출액증가율,총자본증가율,유동자산증가율,유형자산증가율,영업이익증가율,순이익증가율
일진다이아몬드(주),81000,2013,-0.08916965341831096,-0.004202782923646842,0.05173759980434878,-0.06456935888317494,-0.5758006394057987,-0.5758006394057987
일진다이아몬드(주),81000,2014,0.036058576131568376,0.038465064907189594,0.08107954257829375,-0.018382320969857147,0.1507058939678152,0.1507058939678152
일진다이아몬드(주),81000,2015,0.20573742286610153,0.014733108724776178,0.06483889304967172,-0.025695035488931706,1.8120752685584427,1.8120752685584427
일진다이아몬드(주),81000,2016,-0.01079061784952362,0.03873814596208125,0.06775428953507379,-0.019128495150095626,-0.5666085767505459,-0.5666085767505459
일진다이아몬드(주),81000,2017,0.14091582796999225,0.07136502479501683,0.04963306534385192,0.09957811020841456,0.5798729268736074,0.5798729268736074
일진다이아몬드(주),81000,2018,0.08306923963499435,0.018862503242015993,0.07760220968533527,-0.16445457564765298,0.6996757893507024,0.043836159846107
일진다이아몬드(주),81000,2019,0.2023224086873865,0.5579552061834296,0.8139801607078052,0.1506663237778081,0.03125598212231129,0.6618403460551399
일진디스플레이(주),20760,2011,1.847445734843871,0.2488488511385556,0.38342411798121656,0.14547514840579323,1.6728620119791957,1.6728620119791957
일진디스플레이(주),20760,2012,0.8385574639096474,0.5047892596735297,0.6559441894723901,0.3809270516898149,1.0909103150164383,1.0909103150164383
일진디스플레이(주),20760,2013,0.10498330374723075,-0.08222619059585201,-0.4713953774412253,0.6125382291524117,-0.24973290931472103,-0.24973290931472103
일진디스플레이(주),20760,2014,-0.31087499118683937,0.015549157108404321,-0.07388215384907482,0.07890128225636972,-0.7099266499114504,-0.7099266499114504
일진디스플레이(주),20760,2015,-0.31266983542091553,-0.12878938851328003,-0.18874658779471998,-0.05068123977476047,-2.6889464889628676,-2.6889464889628676
일진디스플레이(주),20760,2016,-0.4593075223444476,-0.3045475340933037,-0.21212293054362907,-0.33829344741948386,1.8288501542852633,1.8288501542852633
일진디스플레이(주),20760,2017,0.48860393712012473,0.08820464641715509,0.36747422584956757,-0.06834717349532571,-1.2633951781848354,-1.2633951781848354
일진디스플레이(주),20760,2018,-0.17877865627005862,-0.05491930738082795,-0.055702806801703475,-0.06544977735349433,-0.905543531159696,-0.905543531159696
일진디스플레이(주),20760,2019,-0.5363113525868117,-0.2026593970112971,-0.5219768000396421,0.02368592353116372,-19.32849425066348,-19.32849425066348
일진머티리얼즈(주),20150,2011,0.09889661497949631,0.34449965181203335,0.4103762945800826,0.4209934474299244,-0.5931394309959088,-0.5931394309959088
일진머티리얼즈(주),20150,2012,0.1931423870441653,0.06265439796467631,0.19999098164086737,-0.08756861062148058,-5.225123789403626,-5.225123789403626
일진머티리얼즈(주),20150,2013,-0.10995817957468901,0.2360843163454982,0.12707510050988557,0.23741842989159734,0.0,0.0
일진머티리얼즈(주),20150,2014,0.185275952915249,0.026343260030097015,0.24854566726389304,-0.030308066588012217,0.0,0.0
일진머티리얼즈(주),20150,2015,0.10447286619940543,-0.26738517944227835,-0.09421241795560487,-0.33076526485465607,32.30599979680799,32.30599979680799
일진머티리얼즈(주),20150,2016,-0.1292466302624714,-0.10519919538106659,-0.25807189894254856,-0.01390188093928535,-1.3075153576038858,-1.6420434236817867
일진머티리얼즈(주),20150,2017,0.13805624278156814,0.6641236338752698,1.6691759169293965,-0.002734992712122075,1.170491708912107,0.03857137599687466
일진머티리얼즈(주),20150,2018,0.10565710067994782,0.06446696799512686,-0.09386585319520102,0.5446174690590837,-0.021340408378912712,-0.020830158171755486
