,회사명,회계년도,거래소코드,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)
1360,(주)더존비즈온,2012/12,12510,29672700.0
1361,(주)더존비즈온,2013/12,12510,29672700.0
1362,(주)더존비즈온,2014/12,12510,29672700.0
1363,(주)더존비즈온,2015/12,12510,29672700.0
1364,(주)더존비즈온,2016/12,12510,29672700.0
1365,(주)더존비즈온,2017/12,12510,29672700.0
1366,(주)더존비즈온,2018/12,12510,29672700.0
1367,(주)더존비즈온,2019/12,12510,31477993.0
1368,(주)더체인지,2010/12,54120,61363266.0
1369,(주)더코디,2010/12,224060,
1370,(주)더코디,2011/12,224060,
1371,(주)더코디,2012/12,224060,
1372,(주)더코디,2013/12,224060,
1373,(주)더코디,2014/12,224060,
1374,(주)더코디,2015/12,224060,3793630.0
1375,(주)더코디,2016/12,224060,67514640.0
1376,(주)더코디,2017/12,224060,122798622.0
1377,(주)더코디,2018/12,224060,141563497.0
1378,(주)더코디,2019/12,224060,146136795.0
1379,(주)덕산테코피아,2013/12,317330,
1380,(주)덕산테코피아,2014/12,317330,
1381,(주)덕산테코피아,2015/12,317330,
1382,(주)덕산테코피아,2016/12,317330,
1383,(주)덕산테코피아,2017/12,317330,
1384,(주)덕산테코피아,2018/12,317330,
1385,(주)덕산테코피아,2019/12,317330,18377428.0
1386,(주)덕성,2010/12,4830,17072000.0
1387,(주)덕성,2011/12,4830,17072000.0
1388,(주)덕성,2012/12,4830,17072000.0
1389,(주)덕성,2013/12,4830,17072000.0
1390,(주)덕성,2014/12,4830,17072000.0
1391,(주)덕성,2015/12,4830,17072000.0
1392,(주)덕성,2016/12,4830,17072000.0
1393,(주)덕성,2017/12,4830,17072000.0
1394,(주)덕성,2018/12,4830,17072000.0
1395,(주)덕성,2019/12,4830,17072000.0
1396,(주)덕신하우징,2010/12,90410,
1397,(주)덕신하우징,2011/12,90410,
1398,(주)덕신하우징,2012/12,90410,
1399,(주)덕신하우징,2013/12,90410,
1400,(주)덕신하우징,2014/12,90410,8012000.0
1401,(주)덕신하우징,2015/12,90410,8012000.0
1402,(주)덕신하우징,2016/12,90410,8012000.0
1403,(주)덕신하우징,2017/12,90410,40060000.0
1404,(주)덕신하우징,2018/12,90410,40060000.0
1405,(주)덕신하우징,2019/12,90410,40060000.0
1406,(주)데이타솔루션,2010/12,263800,
1407,(주)데이타솔루션,2011/12,263800,
1408,(주)데이타솔루션,2012/12,263800,
1409,(주)데이타솔루션,2013/12,263800,
1410,(주)데이타솔루션,2014/12,263800,
1411,(주)데이타솔루션,2015/12,263800,
1412,(주)데이타솔루션,2016/12,263800,
1413,(주)데이타솔루션,2017/12,263800,15358580.0
1414,(주)데이타솔루션,2018/12,263800,15718580.0
1415,(주)데이타솔루션,2019/12,263800,15768580.0
1416,(주)데코앤이,2010/12,17680,4992574.0
1417,(주)데코앤이,2011/12,17680,49925740.0
1418,(주)데코앤이,2012/12,17680,49925740.0
1419,(주)데코앤이,2013/12,17680,49925740.0
1420,(주)데코앤이,2014/12,17680,49925740.0
1421,(주)데코앤이,2015/12,17680,60060752.0
1422,(주)데코앤이,2016/12,17680,68800431.0
1423,(주)데코앤이,2017/12,17680,91826074.0
1424,(주)데코앤이,2018/12,17680,116684922.0
1425,(주)덱스터스튜디오,2013/12,206560,
1426,(주)덱스터스튜디오,2014/12,206560,
1427,(주)덱스터스튜디오,2015/12,206560,10707644.0
1428,(주)덱스터스튜디오,2016/12,206560,21690269.0
1429,(주)덱스터스튜디오,2017/12,206560,22369349.0
1430,(주)덱스터스튜디오,2018/12,206560,24637529.0
1431,(주)덱스터스튜디오,2019/12,206560,24657529.0
1432,(주)덴티스,2016/12,261200,
1433,(주)덴티스,2017/12,261200,4260000.0
1434,(주)덴티스,2018/12,261200,4260000.0
1435,(주)덴티스,2019/12,261200,4260000.0
1436,(주)덴티움,2010/12,145720,
1437,(주)덴티움,2011/12,145720,
1438,(주)덴티움,2012/12,145720,
1439,(주)덴티움,2013/12,145720,
1440,(주)덴티움,2014/12,145720,
1441,(주)덴티움,2015/12,145720,
1442,(주)덴티움,2016/12,145720,11068830.0
1443,(주)덴티움,2017/12,145720,11068830.0
1444,(주)덴티움,2018/12,145720,11068830.0
1445,(주)덴티움,2019/12,145720,11068830.0
1446,(주)도화엔지니어링,2010/12,2150,16860000.0
1447,(주)도화엔지니어링,2011/12,2150,16860000.0
1448,(주)도화엔지니어링,2012/12,2150,16860000.0
1449,(주)도화엔지니어링,2013/12,2150,33720000.0
1450,(주)도화엔지니어링,2014/12,2150,33720000.0
1451,(주)도화엔지니어링,2015/12,2150,33720000.0
1452,(주)도화엔지니어링,2016/12,2150,33720000.0
1453,(주)도화엔지니어링,2017/12,2150,33720000.0
1454,(주)도화엔지니어링,2018/12,2150,33720000.0
1455,(주)도화엔지니어링,2019/12,2150,33720000.0
1456,(주)동구바이오제약,2010/12,6620,
1457,(주)동구바이오제약,2011/12,6620,
1458,(주)동구바이오제약,2012/12,6620,
1459,(주)동구바이오제약,2013/12,6620,
1460,(주)동구바이오제약,2014/12,6620,
1461,(주)동구바이오제약,2015/12,6620,
1462,(주)동구바이오제약,2016/12,6620,
1463,(주)동구바이오제약,2017/12,6620,7622806.0
1464,(주)동구바이오제약,2018/12,6620,9604000.0
1465,(주)동구바이오제약,2019/12,6620,9604000.0
1466,(주)동국알앤에스,2010/12,75970,18400000.0
1467,(주)동국알앤에스,2011/12,75970,18400000.0
1468,(주)동국알앤에스,2012/12,75970,18400000.0
1469,(주)동국알앤에스,2013/12,75970,18400000.0
1470,(주)동국알앤에스,2014/12,75970,18400000.0
1471,(주)동국알앤에스,2015/12,75970,18400000.0
1472,(주)동국알앤에스,2016/12,75970,18400000.0
1473,(주)동국알앤에스,2017/12,75970,18400000.0
1474,(주)동국알앤에스,2018/12,75970,18400000.0
1475,(주)동국알앤에스,2019/12,75970,18400000.0
1476,(주)동국에스엔씨,2010/12,100130,57143000.0
1477,(주)동국에스엔씨,2011/12,100130,57143000.0
1478,(주)동국에스엔씨,2012/12,100130,57143000.0
1479,(주)동국에스엔씨,2013/12,100130,57143000.0
1480,(주)동국에스엔씨,2014/12,100130,57143000.0
1481,(주)동국에스엔씨,2015/12,100130,57143000.0
1482,(주)동국에스엔씨,2016/12,100130,57143000.0
1483,(주)동국에스엔씨,2017/12,100130,57143000.0
1484,(주)동국에스엔씨,2018/12,100130,57143000.0
1485,(주)동국에스엔씨,2019/12,100130,57143000.0
1486,(주)동남합성,2010/12,23450,1278323.0
1487,(주)동남합성,2011/12,23450,1278323.0
1488,(주)동남합성,2012/12,23450,1278323.0
1489,(주)동남합성,2013/12,23450,1278323.0
1490,(주)동남합성,2014/12,23450,1279883.0
1491,(주)동남합성,2015/12,23450,1284613.0
1492,(주)동남합성,2016/12,23450,1510074.0
1493,(주)동남합성,2017/12,23450,1314953.0
1494,(주)동남합성,2018/12,23450,1320922.0
1495,(주)동남합성,2019/12,23450,3621788.0
1496,(주)동방,2010/12,4140,22960750.0
1497,(주)동방,2011/12,4140,21523970.0
1498,(주)동방,2012/12,4140,24174146.0
1499,(주)동방,2013/12,4140,24174146.0
1500,(주)동방,2014/12,4140,24174146.0
1501,(주)동방,2015/12,4140,24161331.0
1502,(주)동방,2016/12,4140,35161331.0
1503,(주)동방,2017/12,4140,35161331.0
1504,(주)동방,2018/12,4140,33465588.0
1505,(주)동방,2019/12,4140,33465588.0
1506,(주)동방선기,2010/12,99410,6000000.0
1507,(주)동방선기,2011/12,99410,6000000.0
1508,(주)동방선기,2012/12,99410,6000000.0
1509,(주)동방선기,2013/12,99410,10963002.0
1510,(주)동방선기,2014/12,99410,10963002.0
1511,(주)동방선기,2015/12,99410,10963002.0
1512,(주)동방선기,2016/12,99410,13541002.0
1513,(주)동방선기,2017/12,99410,13541002.0
1514,(주)동방선기,2018/12,99410,13541002.0
1515,(주)동방선기,2019/12,99410,13541002.0
1516,(주)동방아그로,2010/12,7590,13617917.0
1517,(주)동방아그로,2011/12,7590,13617917.0
1518,(주)동방아그로,2012/12,7590,13617917.0
1519,(주)동방아그로,2013/12,7590,13617917.0
1520,(주)동방아그로,2014/12,7590,13617917.0
1521,(주)동방아그로,2015/12,7590,13617917.0
1522,(주)동방아그로,2016/12,7590,13617917.0
1523,(주)동방아그로,2017/12,7590,13617917.0
1524,(주)동방아그로,2018/12,7590,13617917.0
1525,(주)동방아그로,2019/12,7590,13617917.0
1526,(주)동서,2010/12,26960,29800000.0
1527,(주)동서,2011/12,26960,29800000.0
1528,(주)동서,2012/12,26960,59175920.0
1529,(주)동서,2013/12,26960,99700000.0
1530,(주)동서,2014/12,26960,99700000.0
1531,(주)동서,2015/12,26960,99700000.0
1532,(주)동서,2016/12,26960,99700000.0
1533,(주)동서,2017/12,26960,99700000.0
1534,(주)동서,2018/12,26960,99700000.0
1535,(주)동서,2019/12,26960,99700000.0
1536,(주)동성케미컬,2010/12,102260,4499260.0
1537,(주)동성케미컬,2011/12,102260,24121467.0
1538,(주)동성케미컬,2012/12,102260,27426202.0
1539,(주)동성케미컬,2013/12,102260,35084706.0
1540,(주)동성케미컬,2014/12,102260,36214645.0
1541,(주)동성케미컬,2015/12,102260,45444970.0
1542,(주)동성케미컬,2016/12,102260,45444970.0
1543,(주)동성케미컬,2017/12,102260,45444970.0
1544,(주)동성케미컬,2018/12,102260,45444970.0
1545,(주)동성케미컬,2019/12,102260,45444970.0
1546,(주)동성하이켐,2010/12,13450,14127582.0
1547,(주)동성하이켐,2011/12,13450,14127582.0
1548,(주)동성하이켐,2012/12,13450,14127582.0
1549,(주)동성하이켐,2013/12,13450,14127582.0
1550,(주)동성하이켐,2014/12,13450,16249822.0
1551,(주)동성화인텍,2010/12,33500,26983609.0
1552,(주)동성화인텍,2011/12,33500,26983609.0
1553,(주)동성화인텍,2012/12,33500,26983609.0
1554,(주)동성화인텍,2013/12,33500,26983609.0
1555,(주)동성화인텍,2014/12,33500,26983609.0
1556,(주)동성화인텍,2015/12,33500,26983609.0
1557,(주)동성화인텍,2016/12,33500,26983609.0
1558,(주)동성화인텍,2017/12,33500,26983609.0
1559,(주)동성화인텍,2018/12,33500,26983609.0
1560,(주)동성화인텍,2019/12,33500,26983609.0
1561,(주)동아엘텍,2010/12,88130,6600000.0
1562,(주)동아엘텍,2011/12,88130,6600000.0
1563,(주)동아엘텍,2012/12,88130,6929895.0
1564,(주)동아엘텍,2013/12,88130,8077295.0
1565,(주)동아엘텍,2014/12,88130,8472525.0
1566,(주)동아엘텍,2015/12,88130,11150296.0
1567,(주)동아엘텍,2016/12,88130,11150296.0
1568,(주)동아엘텍,2017/12,88130,11150296.0
1569,(주)동아엘텍,2018/12,88130,10913432.0
1570,(주)동아엘텍,2019/12,88130,10662938.0
1571,(주)동아지질,2010/12,28100,11500000.0
1572,(주)동아지질,2011/12,28100,11500000.0
1573,(주)동아지질,2012/12,28100,11500000.0
1574,(주)동아지질,2013/12,28100,11500000.0
1575,(주)동아지질,2014/12,28100,11500000.0
1576,(주)동아지질,2015/12,28100,11500000.0
1577,(주)동아지질,2016/12,28100,11500000.0
1578,(주)동아지질,2017/12,28100,11500000.0
1579,(주)동아지질,2018/12,28100,11500000.0
1580,(주)동아지질,2019/12,28100,11500000.0
1581,(주)동양,2010/12,1520,85790096.0
1582,(주)동양,2011/12,1520,255327995.0
1583,(주)동양,2012/12,1520,255327995.0
1584,(주)동양,2013/12,1520,255327995.0
1585,(주)동양,2014/12,1520,236554820.0
1586,(주)동양,2015/12,1520,239230862.0
1587,(주)동양,2016/12,1520,239710499.0
1588,(주)동양,2017/12,1520,239710499.0
1589,(주)동양,2018/12,1520,239710499.0
1590,(주)동양,2019/12,1520,239710499.0
1591,(주)동양건설산업,2010/12,5900,4000000.0
1592,(주)동양건설산업,2011/12,5900,4000000.0
1593,(주)동양건설산업,2012/12,5900,9162305.0
1594,(주)동양건설산업,2013/12,5900,
1595,(주)동양고속,2010/12,84670,2652000.0
1596,(주)동양고속,2011/12,84670,2652000.0
1597,(주)동양고속,2012/12,84670,2652000.0
1598,(주)동양고속,2013/12,84670,2652000.0
1599,(주)동양고속,2014/12,84670,2652000.0
1600,(주)동양고속,2015/12,84670,2652000.0
1601,(주)동양고속,2016/12,84670,2652000.0
1602,(주)동양고속,2017/12,84670,2592000.0
1603,(주)동양고속,2018/12,84670,2895569.0
1604,(주)동양고속,2019/12,84670,2895569.0
1605,(주)동양에스텍,2010/12,60380,10000000.0
1606,(주)동양에스텍,2011/12,60380,10000000.0
1607,(주)동양에스텍,2012/12,60380,10000000.0
1608,(주)동양에스텍,2013/12,60380,10000000.0
1609,(주)동양에스텍,2014/12,60380,10000000.0
1610,(주)동양에스텍,2015/12,60380,10000000.0
1611,(주)동양에스텍,2016/12,60380,10000000.0
1612,(주)동양에스텍,2017/12,60380,10000000.0
1613,(주)동양에스텍,2018/12,60380,10000000.0
1614,(주)동양에스텍,2019/12,60380,10000000.0
1615,(주)동우팜투테이블,2010/12,88910,22860000.0
1616,(주)동우팜투테이블,2011/12,88910,22860000.0
1617,(주)동우팜투테이블,2012/12,88910,22860000.0
1618,(주)동우팜투테이블,2013/12,88910,22860000.0
1619,(주)동우팜투테이블,2014/12,88910,22860000.0
1620,(주)동우팜투테이블,2015/12,88910,22860000.0
1621,(주)동우팜투테이블,2016/12,88910,22961040.0
1622,(주)동우팜투테이블,2017/12,88910,25831764.0
1623,(주)동우팜투테이블,2018/12,88910,25831764.0
1624,(주)동우팜투테이블,2019/12,88910,25831764.0
1625,(주)동운아나텍,2010/12,94170,
1626,(주)동운아나텍,2011/12,94170,
1627,(주)동운아나텍,2012/12,94170,
1628,(주)동운아나텍,2013/12,94170,
1629,(주)동운아나텍,2014/12,94170,
1630,(주)동운아나텍,2015/12,94170,5991000.0
1631,(주)동운아나텍,2016/12,94170,5991000.0
1632,(주)동운아나텍,2017/12,94170,5991000.0
1633,(주)동운아나텍,2018/12,94170,13355442.0
1634,(주)동운아나텍,2019/12,94170,15100900.0
1635,(주)동원개발,2010/12,13120,9080810.0
1636,(주)동원개발,2011/12,13120,9080810.0
1637,(주)동원개발,2012/12,13120,9080810.0
1638,(주)동원개발,2013/12,13120,9080810.0
1639,(주)동원개발,2014/12,13120,9080810.0
1640,(주)동원개발,2015/12,13120,90808100.0
1641,(주)동원개발,2016/12,13120,90808100.0
1642,(주)동원개발,2017/12,13120,90808100.0
1643,(주)동원개발,2018/12,13120,90808100.0
1644,(주)동원개발,2019/12,13120,90808100.0
1645,(주)동원에프앤비,2010/12,49770,3859124.0
1646,(주)동원에프앤비,2011/12,49770,3859124.0
1647,(주)동원에프앤비,2012/12,49770,3859124.0
1648,(주)동원에프앤비,2013/12,49770,3859124.0
1649,(주)동원에프앤비,2014/12,49770,3859124.0
1650,(주)동원에프앤비,2015/12,49770,3859124.0
1651,(주)동원에프앤비,2016/12,49770,3859124.0
1652,(주)동원에프앤비,2017/12,49770,3859124.0
1653,(주)동원에프앤비,2018/12,49770,3859124.0
1654,(주)동원에프앤비,2019/12,49770,3859124.0
1655,(주)동일기연,2010/12,32960,8027357.0
1656,(주)동일기연,2011/12,32960,8333821.0
1657,(주)동일기연,2012/12,32960,5010706.0
1658,(주)동일기연,2013/12,32960,5196850.0
1659,(주)동일기연,2014/12,32960,5392289.0
1660,(주)동일기연,2015/12,32960,5597489.0
1661,(주)동일기연,2016/12,32960,5776374.0
1662,(주)동일기연,2017/12,32960,5960348.0
1663,(주)동일기연,2018/12,32960,6149683.0
1664,(주)동일기연,2019/12,32960,3284246.0
1665,(주)동진쎄미켐,2010/12,5290,42038524.0
1666,(주)동진쎄미켐,2011/12,5290,42038524.0
1667,(주)동진쎄미켐,2012/12,5290,42038524.0
1668,(주)동진쎄미켐,2013/12,5290,42038524.0
1669,(주)동진쎄미켐,2014/12,5290,42038524.0
1670,(주)동진쎄미켐,2015/12,5290,46758046.0
1671,(주)동진쎄미켐,2016/12,5290,47432263.0
1672,(주)동진쎄미켐,2017/12,5290,51414494.0
1673,(주)동진쎄미켐,2018/12,5290,51414494.0
1674,(주)동진쎄미켐,2019/12,5290,51414494.0
1675,(주)두산,2010/12,150,30812425.0
1676,(주)두산,2011/12,150,30859025.0
1677,(주)두산,2012/12,150,26255580.0
1678,(주)두산,2013/12,150,26278830.0
1679,(주)두산,2014/12,150,26667647.0
1680,(주)두산,2015/12,150,26667647.0
1681,(주)두산,2016/12,150,25603647.0
1682,(주)두산,2017/12,150,24594762.0
1683,(주)두산,2018/12,150,23634861.0
1684,(주)두산,2019/12,150,21413335.0
1685,(주)두산테스나,2010/12,131970,
1686,(주)두산테스나,2011/12,131970,
1687,(주)두산테스나,2012/12,131970,
1688,(주)두산테스나,2013/12,131970,6850000.0
1689,(주)두산테스나,2014/12,131970,6850000.0
1690,(주)두산테스나,2015/12,131970,6850000.0
1691,(주)두산테스나,2016/12,131970,6850000.0
1692,(주)두산테스나,2017/12,131970,6850000.0
1693,(주)두산테스나,2018/12,131970,6850000.0
1694,(주)두산테스나,2019/12,131970,8010336.0
1695,(주)두올,2010/12,16740,
1696,(주)두올,2011/12,16740,
1697,(주)두올,2012/12,16740,
1698,(주)두올,2013/12,16740,
1699,(주)두올,2014/12,16740,
1700,(주)두올,2015/12,16740,
1701,(주)두올,2016/12,16740,18235986.0
1702,(주)두올,2017/12,16740,22235986.0
1703,(주)두올,2018/12,16740,33066680.0
1704,(주)두올,2019/12,16740,33066680.0
1705,(주)듀오백,2010/12,73190,5984020.0
1706,(주)듀오백,2011/12,73190,5984020.0
1707,(주)듀오백,2012/12,73190,5984020.0
1708,(주)듀오백,2013/12,73190,5984020.0
1709,(주)듀오백,2014/12,73190,5984020.0
1710,(주)듀오백,2015/12,73190,11968040.0
1711,(주)듀오백,2016/12,73190,11968040.0
1712,(주)듀오백,2017/12,73190,11968040.0
1713,(주)듀오백,2018/12,73190,11968040.0
1714,(주)듀오백,2019/12,73190,11968040.0
1715,(주)드래곤플라이,2010/12,30350,14078828.0
1716,(주)드래곤플라이,2011/12,30350,13993178.0
1717,(주)드래곤플라이,2012/12,30350,14078923.0
1718,(주)드래곤플라이,2013/12,30350,14078923.0
1719,(주)드래곤플라이,2014/12,30350,14078923.0
1720,(주)드래곤플라이,2015/12,30350,14078923.0
1721,(주)드래곤플라이,2016/12,30350,14762103.0
1722,(주)드래곤플라이,2017/12,30350,14847079.0
1723,(주)드래곤플라이,2018/12,30350,16008491.0
1724,(주)드래곤플라이,2019/12,30350,16008491.0
1725,(주)드림시큐리티,2014/12,203650,5500000.0
1726,(주)드림시큐리티,2015/12,203650,5500000.0
1727,(주)드림시큐리티,2016/12,203650,5500000.0
1728,(주)드림시큐리티,2017/12,203650,34829754.0
1729,(주)드림시큐리티,2018/12,203650,35805754.0
1730,(주)드림시큐리티,2019/12,203650,50605754.0
1731,(주)드림씨아이에스,2011/12,223250,
1732,(주)드림씨아이에스,2012/12,223250,
1733,(주)드림씨아이에스,2013/12,223250,
1734,(주)드림씨아이에스,2014/12,223250,
1735,(주)드림씨아이에스,2015/12,223250,
1736,(주)드림씨아이에스,2016/12,223250,
1737,(주)드림씨아이에스,2017/12,223250,
1738,(주)드림씨아이에스,2018/12,223250,
1739,(주)드림씨아이에스,2019/12,223250,
1740,(주)드림어스컴퍼니,2010/12,60570,25835579.0
1741,(주)드림어스컴퍼니,2011/12,60570,25835579.0
1742,(주)드림어스컴퍼니,2012/12,60570,25835579.0
1743,(주)드림어스컴퍼니,2013/12,60570,25835579.0
1744,(주)드림어스컴퍼니,2014/12,60570,31045496.0
1745,(주)드림어스컴퍼니,2015/12,60570,31096196.0
1746,(주)드림어스컴퍼니,2016/12,60570,31096196.0
1747,(주)드림어스컴퍼니,2017/12,60570,47548592.0
1748,(주)드림어스컴퍼니,2018/12,60570,55558279.0
1749,(주)드림어스컴퍼니,2019/12,60570,56859847.0
1750,(주)드림텍,2010/12,192650,
1751,(주)드림텍,2011/12,192650,
1752,(주)드림텍,2012/12,192650,
1753,(주)드림텍,2013/12,192650,
1754,(주)드림텍,2014/12,192650,
1755,(주)드림텍,2015/12,192650,
1756,(주)드림텍,2016/12,192650,
1757,(주)드림텍,2017/12,192650,
1758,(주)드림텍,2018/12,192650,25152800.0
1759,(주)드림텍,2019/12,192650,61065117.0
1760,(주)디딤이앤에프,2015/12,217620,7450000.0
1761,(주)디딤이앤에프,2016/12,217620,7450000.0
1762,(주)디딤이앤에프,2017/12,217620,35201905.0
1763,(주)디딤이앤에프,2018/12,217620,37001905.0
1764,(주)디딤이앤에프,2019/12,217620,37001905.0
1765,(주)디모아,2010/12,16670,118568719.0
1766,(주)디모아,2011/12,16670,35508719.0
1767,(주)디모아,2012/12,16670,35508719.0
1768,(주)디모아,2013/12,16670,35612131.0
1769,(주)디모아,2014/12,16670,39955451.0
1770,(주)디모아,2015/12,16670,39713462.0
1771,(주)디모아,2016/12,16670,40078058.0
1772,(주)디모아,2017/12,16670,40078058.0
1773,(주)디모아,2018/12,16670,40078058.0
1774,(주)디모아,2019/12,16670,40078058.0
1775,(주)디바이스이엔지,2010/12,187870,
1776,(주)디바이스이엔지,2011/12,187870,
1777,(주)디바이스이엔지,2012/12,187870,
1778,(주)디바이스이엔지,2013/12,187870,
1779,(주)디바이스이엔지,2014/12,187870,
1780,(주)디바이스이엔지,2015/12,187870,
1781,(주)디바이스이엔지,2016/12,187870,
1782,(주)디바이스이엔지,2017/12,187870,6782000.0
1783,(주)디바이스이엔지,2018/12,187870,6782000.0
1784,(주)디바이스이엔지,2019/12,187870,6782000.0
1785,(주)디비아이엔씨,2010/12,12030,9106316.0
1786,(주)디비아이엔씨,2011/12,12030,9106316.0
1787,(주)디비아이엔씨,2012/12,12030,18212632.0
1788,(주)디비아이엔씨,2013/12,12030,18212632.0
1789,(주)디비아이엔씨,2014/12,12030,18212632.0
1790,(주)디비아이엔씨,2015/12,12030,18212632.0
1791,(주)디비아이엔씨,2016/12,12030,182126320.0
1792,(주)디비아이엔씨,2017/12,12030,189745366.0
1793,(주)디비아이엔씨,2018/12,12030,201173933.0
1794,(주)디비아이엔씨,2019/12,12030,201173933.0
1795,(주)디스플레이테크,2010/12,66670,17656060.0
1796,(주)디스플레이테크,2011/12,66670,17656060.0
1797,(주)디스플레이테크,2012/12,66670,17656060.0
1798,(주)디스플레이테크,2013/12,66670,17656060.0
1799,(주)디스플레이테크,2014/12,66670,18691918.0
1800,(주)디스플레이테크,2015/12,66670,18691918.0
1801,(주)디스플레이테크,2016/12,66670,18691918.0
1802,(주)디스플레이테크,2017/12,66670,18691918.0
1803,(주)디스플레이테크,2018/12,66670,18691918.0
1804,(주)디스플레이테크,2019/12,66670,18691918.0
1805,(주)디아이,2010/12,3160,31142785.0
1806,(주)디아이,2011/12,3160,31142785.0
1807,(주)디아이,2012/12,3160,31381785.0
1808,(주)디아이,2013/12,3160,31496785.0
1809,(주)디아이,2014/12,3160,31496785.0
1810,(주)디아이,2015/12,3160,31496785.0
1811,(주)디아이,2016/12,3160,31496785.0
1812,(주)디아이,2017/12,3160,31496785.0
1813,(주)디아이,2018/12,3160,31496785.0
1814,(주)디아이,2019/12,3160,31496785.0
1815,(주)디아이디,2010/12,74130,18830000.0
1816,(주)디아이디,2011/12,74130,18830000.0
1817,(주)디아이디,2012/12,74130,18830000.0
1818,(주)디아이디,2013/12,74130,18830000.0
1819,(주)디아이디,2014/12,74130,18830000.0
1820,(주)디아이씨,2010/12,92200,21700000.0
1821,(주)디아이씨,2011/12,92200,21700000.0
1822,(주)디아이씨,2012/12,92200,21700000.0
1823,(주)디아이씨,2013/12,92200,21700000.0
1824,(주)디아이씨,2014/12,92200,21700000.0
1825,(주)디아이씨,2015/12,92200,21700000.0
1826,(주)디아이씨,2016/12,92200,21700000.0
1827,(주)디아이씨,2017/12,92200,22467410.0
1828,(주)디아이씨,2018/12,92200,22467410.0
1829,(주)디아이씨,2019/12,92200,38888569.0
1830,(주)디아크,2010/12,78590,9522382.0
1831,(주)디아크,2011/12,78590,9522382.0
1832,(주)디아크,2012/12,78590,9522382.0
1833,(주)디아크,2013/12,78590,9522382.0
1834,(주)디아크,2014/12,78590,9941493.0
1835,(주)디아크,2015/12,78590,12875270.0
1836,(주)디아크,2016/12,78590,12875270.0
1837,(주)디아크,2017/12,78590,12875270.0
1838,(주)디아크,2018/12,78590,21115475.0
1839,(주)디아크,2019/12,78590,55950318.0
1840,(주)디알비동일,2010/12,4840,21000000.0
1841,(주)디알비동일,2011/12,4840,22000000.0
1842,(주)디알비동일,2012/12,4840,12298274.0
1843,(주)디알비동일,2013/12,4840,16969461.0
1844,(주)디알비동일,2014/12,4840,17500000.0
1845,(주)디알비동일,2015/12,4840,18010000.0
1846,(주)디알비동일,2016/12,4840,18510000.0
1847,(주)디알비동일,2017/12,4840,19000000.0
1848,(주)디알비동일,2018/12,4840,19480000.0
1849,(주)디알비동일,2019/12,4840,19930000.0
1850,(주)디알젬,2012/12,263690,
1851,(주)디알젬,2013/12,263690,
1852,(주)디알젬,2014/12,263690,
1853,(주)디알젬,2015/12,263690,
1854,(주)디알젬,2016/12,263690,
1855,(주)디알젬,2017/12,263690,
1856,(주)디알젬,2018/12,263690,11325610.0
1857,(주)디알젬,2019/12,263690,11325610.0
1858,(주)디알텍,2015/12,214680,4433000.0
1859,(주)디알텍,2016/12,214680,40268707.0
1860,(주)디알텍,2017/12,214680,41325206.0
1861,(주)디알텍,2018/12,214680,44209006.0
1862,(주)디알텍,2019/12,214680,48975822.0
1863,(주)디앤샵,2010/12,90090,10849178.0
1864,(주)디앤씨미디어,2016/12,263720,
1865,(주)디앤씨미디어,2017/12,263720,12041343.0
1866,(주)디앤씨미디어,2018/12,263720,12041343.0
1867,(주)디앤씨미디어,2019/12,263720,12275111.0
1868,(주)디에스,2010/12,51710,20673053.0
1869,(주)디에스,2011/12,51710,20673053.0
1870,(주)디에스,2012/12,51710,22216600.0
1871,(주)디에스앤엘,2010/12,141020,
1872,(주)디에스앤엘,2011/12,141020,
1873,(주)디에스앤엘,2012/12,141020,3733333.0
1874,(주)디에스앤엘,2013/12,141020,4977833.0
1875,(주)디에스앤엘,2014/12,141020,19803210.0
1876,(주)디에스앤엘,2015/12,141020,19803210.0
1877,(주)디에스앤엘,2016/12,141020,23352395.0
1878,(주)디에스앤엘,2017/12,141020,43559591.0
1879,(주)디에스앤엘,2018/12,141020,48402813.0
1880,(주)디에스앤엘,2019/12,141020,99103700.0
1881,(주)디에스케이,2010/12,109740,6500000.0
1882,(주)디에스케이,2011/12,109740,6500000.0
1883,(주)디에스케이,2012/12,109740,6500000.0
1884,(주)디에스케이,2013/12,109740,6500000.0
1885,(주)디에스케이,2014/12,109740,6500000.0
1886,(주)디에스케이,2015/12,109740,6500000.0
1887,(주)디에스케이,2016/12,109740,6500000.0
1888,(주)디에스케이,2017/12,109740,20299507.0
1889,(주)디에스케이,2018/12,109740,20354763.0
1890,(주)디에스케이,2019/12,109740,20354763.0
1891,(주)디에이치패션,2010/12,45260,17353710.0
1892,(주)디에이치패션,2011/12,45260,49263998.0
1893,(주)디에이테크놀로지,2010/12,196490,
1894,(주)디에이테크놀로지,2011/12,196490,
1895,(주)디에이테크놀로지,2012/12,196490,
1896,(주)디에이테크놀로지,2013/12,196490,
1897,(주)디에이테크놀로지,2014/12,196490,6043686.0
1898,(주)디에이테크놀로지,2015/12,196490,6043686.0
1899,(주)디에이테크놀로지,2016/12,196490,6043686.0
1900,(주)디에이테크놀로지,2017/12,196490,6603686.0
1901,(주)디에이테크놀로지,2018/12,196490,52396711.0
1902,(주)디에이테크놀로지,2019/12,196490,57465522.0
1903,(주)디에이피,2010/12,66900,22744503.0
1904,(주)디에이피,2011/12,66900,22744503.0
